text_id,text,Disgust,Sadness,Anger,Surprise,Joy,Fear
swahili_A3_00285,@K24Tv  CDF IKAE KWA WABUNGE. WANANCHI MASHINANI,0,0,0,0,0,0
swahili_A3_00286,@okwaro_albert Asante sana🙏,0,0,0,0,3,0
swahili_A3_00287,Tupige nduru sasa,0,0,0,0,0,0
swahili_A3_00288,@Osama_otero Sasa butchery itabidi nimeingia adi ndani ndyo ni buy,0,0,0,0,0,0
swahili_A3_00289,Hii town sio ya mama yako ukiskia utaki hiyo burger kaa,0,0,0,0,0,0
swahili_A3_00290,@lorrainereinish Asante sana. Nitakutafta,0,0,0,0,2,0
swahili_A3_00291,And why is kitengela trending ama ni ile vumbi yetu??,0,0,0,2,0,0
swahili_A3_00292,"To bad you won't be with ""the dog""you shot..malipo ni hapa hapa duniani",0,2,0,0,0,0
swahili_A3_00293,Haha funniest shit nimeskia leo ni ati hawkers wame snick into a hospital where Covid19 patients are admitted kuwauzia mkate na mayai.,0,0,0,2,0,0
swahili_A3_00294,Asante sana @ProfIpaleiJayj @Hoofingking @KoinangeJeff @NationFMKe #CountryRoadsKE,0,0,0,0,2,0
swahili_A3_00295,Nikipatana na crush ka sijapiga luku huwa naskia ka nta mwambia asimame hapo nifike kejani nirudi 😏,0,0,0,0,0,0
swahili_A3_00296,Tuko nyumbani na haturingi kwa Habari tendeti @QwetuRadio @vincentateya @mastermogaka #QwetuAsubuhi #QwetuAsubuhi #QwetuAsubuhi #QwetuAsubUh,0,0,0,0,2,0
swahili_A3_00297,@Osama_otero Kuna mwenye nimeona ni ted talk speakers na bado ako into porn,2,0,0,0,0,0
swahili_A3_00298,KAULI YA SIKU IMEKUA NZITO NA NMEIKUBALI #AlexNaTrickyMilele  @McaTricky  @Alex_Mwakideu  @Milele_FM  @bigsam_kenya  @DicksonMpapale,0,0,0,0,0,0
swahili_A3_00299,"Awa mafresher was this year nika walijoin wakiwa mature already😃unajifanya OG unadate kamoja, na kanakucheza hadi unakosa kuamini😭😭",0,2,0,2,0,0
swahili_A3_00300,@NjushDavid @steppa_254 @KingJobaro @Kenyans Wale wanawake who took to the streets in nyeri protesting against their husbands who denied them their conjugal rights were luos and luhyias? Wewe ni mburukenge saaaana,0,0,3,0,0,0
swahili_A3_00301,Utulivu wa  Kimawazo na Ukombozi wa Fikra,0,0,0,0,0,0
swahili_A3_00302,"Kuna siku nilikuwa na mbogi yangu, nikaenda kando kunyamba morio ananifuata😂😂💔💔",2,0,0,0,0,0
swahili_A3_00303,Ile carwash inafungwa late kabisa enye mnajua ni gani?,0,0,0,0,0,0
swahili_A3_00304,hata afadhali wenye wameenda concours de elegance wameget value for their money,0,0,0,0,0,0
swahili_A3_00305,@ChinuaChepe Tukaze hapo kwa Emmen sana,0,0,0,0,0,0
swahili_A3_00306,@MboyaApollo @TheRealMaroko Sometimes when you here our politicians speak then you just say with Apollo SAWA TU,0,0,0,0,0,0
swahili_A3_00307,Hi kitu ya g money sijui electric avenue ameficha wapi?,0,0,0,0,0,0
swahili_A3_00308,Dem inafa akuwe na asset's   hawa wengine ni malayabilities😂😂😂😂,2,0,0,0,0,0
swahili_A3_00309,"Hawa washichana nao wamezidi, mtu anaficha miaka, bodycount sponsor sasa pia wanaficha sufuria??",0,0,0,0,0,0
swahili_A3_00310,Yaani kuna mtu alikaa akaangalia fork akaamua itaitwa uma?,0,2,0,0,0,0
swahili_A3_00311,Lakini hawa wasee hungoja nudes... hawana works?,2,0,0,0,0,0
swahili_A3_00312,@WanjikuHSC Serikali ya mahasoras,0,0,0,0,0,0
swahili_A3_00313,The peace that comes after you've replied to her horny texts with👍........as in Ni Mimi nikitaka kukidinya ndo ntakudinya sio wewe ukitaka kudinywa nikudinye.,0,0,0,0,0,0
swahili_A3_00314,Martial alingizwa pale local mafala wakapiga kelele nikama washashinda,0,0,1,0,0,0
swahili_A3_00315,Lakini enyewe hii sura yangu iukuwa imeuma nje ajab!,0,0,0,2,0,0
swahili_A3_00316,@_GreatnessTupu Tupa kwani iko nini,0,0,0,0,0,0
swahili_A3_00317,Sai ndio US niggas warealize hao ni blacks kama sisi,0,0,0,2,0,0
swahili_A3_00318,sasa kuta rudi sawa when the last one month sijai kula tabu hivo,0,2,0,0,0,0
swahili_A3_00319,"Mnaskianga aje mkijibu watu ""awky"" instead of ""ok""?",0,0,0,0,0,0
swahili_A3_00320,KumuOA DEM MLUHYA  NA UJAPANDA MAHINDI ACRE KUMI NI KUJITACKLE,0,0,0,0,0,0
swahili_A3_00321,Hata unaezakuta ndimu ni machungwa iliheartbreakiwa,0,0,0,2,0,0
swahili_A3_00322,"Kumbe you people mnakuanga loyal hivo kwa this country, sasa mwingine hajakula supper juu ya hiyo trauma ya news za leo.",0,2,0,2,0,0
swahili_A3_00323,"Nani ako na video ya shorn arwa akisema ""wababa""?",0,0,0,0,0,0
swahili_A3_00324,Watu watano ndio walivote laikipia yaani.,0,0,0,2,0,0
swahili_A3_00325,"Send bail monies, mje mnitoe shimo la tewa 😭",0,0,0,0,0,0
swahili_A3_00326,"Kipera cha #AmkanaWestFm :""Kupaka Mafuta Kwa Mgongo wa Chupa "" @WestFmKenya",0,0,0,0,0,0
swahili_A3_00327,"Any man interacting with catfish sexual contents on this app; 1. Is an idiot. 2. Is sexually starving. 3. Lacks father figure. As for ladies, hizo ni shida za wamama na hazinihusu.",0,0,3,0,0,0
swahili_A3_00328,huyo dem hata mamen a pige ma konyagi i see hiyo ndio shida hakuna kitu kama kwenda out,0,0,0,0,0,0
swahili_A3_00329,Yule ni chizi achaneni naye ata akiwa mlango msibishane naye,0,0,2,0,0,0
swahili_A3_00330,Upo Hapo @AyTanzania @MwanaFA @FidQ,0,0,0,0,0,0
swahili_A3_00331,kwani photographer anapewa ngapi huko kwa gava ?,0,0,0,3,0,0
swahili_A3_00332,@Philosopher254 Asante sana Kiongozi.,0,0,0,0,3,0
swahili_A3_00333,"Ndio hao waluhya tena wanabeba vitanda, viti, matress na utensils wanarudi nairobi 😂😂😂",0,0,0,2,0,0
swahili_A3_00334,@EvaMwalili Nipe ushuhuda wangu @Milele_FM #BarakazaMilele Tulia wewe Penina,0,0,0,0,2,0
swahili_A3_00335,Walitudharau sana,0,3,0,0,0,0
swahili_A3_00336,Awamu ni ya @Taratibu Ndani ya #DriveOnReloaded Tunakupa Mziki ya Kukutuliza na Kukuliwaza @RadioCitizenFM @KakaZema @MunaiGenerali,0,0,0,0,1,0
swahili_A3_00337,Uyo politician anipelekee Naivasha buana. Izo ni pesa zetu either way,0,2,0,0,0,0
swahili_A3_00338,My biggest fear ni kuenda majuu  alafu nifukuzwe na mbwa haijui 'kwera',0,0,0,0,0,2
swahili_A3_00339,@vincentvoiyoh @Milele_FM Pamoja #SokaSantimaa,0,0,0,0,0,0
swahili_A3_00340,"@ntvkenya @LabanCliff These are just lies to submit and cover up fake results,We're watching.Fare and free results PEKEE YAKE",0,0,2,0,0,0
swahili_A3_00341,MAMA YOOO... A HUGE RAT IN THE HOUSE.... SIZE YA KITTEN.... HII IMETOKA WAPI???? I SWEAR I AM SLEEPING ON TOP OF THECOOKER LEO,0,0,0,0,0,3
swahili_A3_00342,"@RonaldOkoth__ Kama hao makarao pia huibiwa ,who is now safe in kenya ??",0,0,0,0,0,3
swahili_A3_00343,@GhettoRadio895 @MajimajiKenya @King_Kafu BIG UP KILA MTU AKO LOKT @GhettoRadio895 SAUTI YA MTAA.📻📻📻 #Brekko @MajimajiKenya @King_Kafu,0,0,0,0,0,0
swahili_A3_00344,"Kitu nilisema sitawahi ingili kati ni relationship issues kama cheating cause mtu hubaki kama fala but vita, hiyo nayo apana.",0,2,0,0,0,0
swahili_A3_00345,Dem wacool kids ukidinya anachafu sheets me siwapendi wanakuanga rebellion sana,3,0,0,0,0,0
swahili_A3_00346,SENSIMILIA ISIKOSE KWA PLAYLIST @McFullstop @DjSmash254 @RiddimVybz  #RiddimVybz,0,0,0,0,1,0
swahili_A3_00347,Izi huwa ni relationship gani wasee. I cant maze https://t.co/ZnXltyjVto,0,3,0,0,0,0
swahili_A3_00348,Ha ha ha ati Chelsea wamechapwa kama mlango ya choo na mtu anaskia kuhara,0,0,0,0,2,0
swahili_A3_00349,@NYAANGAR @tallbertmaangi Bure sana,0,2,0,0,0,0
swahili_A3_00350,@SMusa40 We know who was carrying who .....moja ame  lock  wengine hawajawacha kubeba vikombe,0,0,0,0,0,0
swahili_A3_00351,Sasa hawa watu bado tutawalipa loan after watuletee virusi na hakuna mtu anatumia train yao sahii?,0,2,0,0,0,0
swahili_A3_00352,ume wahi amka ukaoga uka vaa kwenda kazi lakini uka shindwa kwenda,0,2,0,2,0,0
swahili_A3_00353,@AlexChamwada @KenyaAirways @ChamsMedia Karibu nyumbani kwa Krisimasi,0,0,0,0,2,0
swahili_A3_00354,@wendiwaenikenya  ni ukweli umekuwa ukifanya tabia mbaya??,2,0,0,2,0,0
swahili_A3_00355,Kazi  Yangu Ni KuRetweet Tu,0,0,0,0,0,0
swahili_A3_00356,Sasa huyu msichana alinipea number akuwe ananilenga hivi aki 😐,0,2,0,0,0,0
swahili_A3_00357,@Coachsaid @MukamiWaEmbu Wapiga kura wa Bahati asilimia 60 ni wa Kale,0,0,0,0,0,0
swahili_A3_00358,The humiliation Kenyans have passed and no one has come up to speak because they fear them. We all die. Kwani mnataka heshima gani. Kama nikuwachagua tunawachagua sasa mkimea pembe!!!!,0,0,3,0,0,0
swahili_A3_00359,Jana nilidiscover niko na bonga points sahi ziko almost kuisha,0,0,0,2,0,0
swahili_A3_00360,Hiyo story iko verified kweli?But Kenya huwa hakuna rumours. Kenye unadhani ni rumours kumbe ndio ukweli😊,0,0,0,0,0,2
swahili_A3_00361,"Kuna mumama nimetarget apa Twitter, siku atajipa walai ni yeye ataleta testimony",0,0,2,0,0,0
swahili_A3_00362,ETI WALUHYA HATA LABOUR DAY WANAENDA USHAGO KUSHEREHEKEA?,0,0,0,3,0,0
swahili_A3_00363,@bryoshavin Watu wajinga sana,0,0,3,0,0,0
swahili_A3_00364,Its a whole week mnaniambia hivi bana mkijua hasara mumeni fanyia au mume wahi ni fanyia i need a timeline place ntangoja tena hadi yesu arudi ??? https://t.co/5cn04bS1Wc,0,0,2,0,0,0
swahili_A3_00365,Wakienda wataenda na pesa zao zote ...kenya ibakie na hio government inasema somalis are a threat to security,0,2,0,0,0,0
swahili_A3_00366,That Money heist song has been on my mind tangu jana... Hii ni uchawi ama,0,0,0,0,0,2
swahili_A3_00367,"#gainwithxtiandela na kila mtu atauchukuaa mzigo wake mwenyewe,wonder hw he wil carry all te glabbed land n stolen cash.were nt fools",0,0,0,0,0,0
swahili_A3_00368,Hawa ma FANS wa UDA wamekua wakituambia vile president Ruto is used to threats and that he can't be threatened. Sahii naona wanaanza kuthreaten Mr president ati juu anataka kueka ofisi ya opposition 🤣 ni kama walikua viziwi Ruto akisema anataka active opposition 🤣🤣🤣,0,0,0,3,0,0
swahili_A3_00369,Ati hio club masugarmummy inaitwaje??,0,0,0,1,0,0
swahili_A3_00370,#ishiamtaa kuna wasee walikuja mtaa wa kplc check transfomer after that kila msee alikua anadai matha wa kibanda ya chipohapo alisanyamafut,0,0,0,0,0,0
swahili_A3_00371,Mwanaume anapost mwanaume mwenzake na hajakufa huyo ni shoga😂😂🙌,2,0,0,0,0,0
swahili_A3_00372,Kwa media me huona watu wakiwa in different sectors that kitambo used to be seen kama za watu hawajaenda campo. Wanasemanga amongst them kuna watu wengi wamesoma ni job hakuna. Me hungoja sana kuona the other ones walienda campo na jobs zikakam wapatie youngins hope lakini sijai,0,0,0,0,0,0
swahili_A3_00373,Hii Nchi Si Ya Mamako!    #KenyaIn5Words,0,0,3,0,0,0
swahili_A3_00374,Lmao nikiweka hiyo nitakuwa namaliza mtu kabisaaa. Hii ni upuzi gani sasa? https://t.co/FBp5nhsbna,0,0,2,0,0,0
swahili_A3_00375,Unasema msee anajichocha na ni yeye amekubuy tei wewe......that's fuckin hoe,2,0,0,0,0,0
swahili_A3_00376,@AdanZamuh Lunch ya Ugali na mbosho,0,0,0,0,0,0
swahili_A3_00377,Ati sasa anajifanya anaenda exile hahahaha,0,0,0,0,0,0
swahili_A3_00378,"Unaniambia tupatane hapo cafeteria saa saba tudiscuss orthopedics,watu si wajinga bana.",0,0,2,0,0,0
swahili_A3_00379,"Kwani huyo bwana alipelekwa akatae na bibi, hawakuwa wamedoiana kabla aolewe? I don't support her at all, that was unwise",0,0,0,0,0,0
swahili_A3_00380,How I am broke at this time of the month is just puzzling.. Na ni unga n mafuta tu nilinunua,0,0,0,2,0,0
swahili_A3_00381,"Parading betting company's bigdogs wealth in the papers is so lame, kama mtu anaendesha porsche na mimi niliekelea bet nikakula mia nane nikasaidia mtu ako njaa kama mamen @OsamaOtero and am satisfied why should I feel the extra pressure on the company's profit??",0,0,0,0,0,0
swahili_A3_00382,I totally forgot leo ni Monday 🤔🏃🤭😂😂 weehhh na saaii ndio naamka,0,1,0,2,0,0
swahili_A3_00383,Mwingine ananiambia ninyoe ndevu nashindwa amerogwa ama ni nini inamkula!!,0,0,0,0,0,0
swahili_A3_00384,Hao wali bomb nyumba ya Boniface mwangi wamekula breakfast ??,0,2,0,0,0,0
swahili_A3_00385,Murkomen anakuanga na ujinga sana,0,0,2,0,0,0
swahili_A3_00386,Men with beards and protruding tummies ndio wanafanya hiyo mchezo ya copy pasting,0,2,0,0,0,0
swahili_A3_00387,@PaulKatiambo Karibuuu sana,0,0,0,0,2,0
swahili_A3_00388,It’s about to smell bad from the looks of things kuna lorry imepita hapa na hao watu wa kofia za red hawacheki buana.,0,0,0,0,0,3
swahili_A3_00389,"Namwamba ni fisi, hii lazima akule ama ashakula tayari. https://t.co/AQdWuD8tzP",0,0,0,0,0,0
swahili_A3_00390,"Kama your boyfriend bado ana reverse words akikutext you really need to work hard and stand out! Ati ""uko zabe niga leo babe"" mbwaaaaa wewe",3,0,0,0,0,0
swahili_A3_00391,Iyo mvua inakam walai nikama itabeba watu leo,0,0,0,0,0,3
swahili_A3_00392,EBU RUDIA UMESEMA NINI 😂 😂  SIJASIKIA   #ReggaeVibesKbc @StanoDj  @RadioTaifaFM,0,0,0,0,1,0
swahili_A3_00393,Wangapi walikuwa nazo saa hizi wanashangaa hivyo sivyo,0,0,0,2,0,0
swahili_A3_00394,Lakini mimi isipokua ni kisungu mbaya situkanagi mtu,0,0,0,0,0,0
swahili_A3_00395,Hakuna Kitu Mpya Chini ya Jua,0,0,0,0,0,0
swahili_A3_00396,Sisi jeshi ya kibadasanki hatuwezi relate KFC ni football club gani ?,0,0,0,2,0,0
swahili_A3_00397,@mwalimujoan3 @AchiengOumaF Nabii wa nani? Acheni kucheza na Mungu,0,0,3,0,0,0
swahili_A3_00398,@Joboyengo GG Muhimu kwa waekezaji,0,0,0,0,0,0
swahili_A3_00399,Mtu uko 23yrs bado unaniambia maneno na feelings ni utombwe ama utembeze kiatu aint got no time for mediocrity,2,0,2,0,0,0
swahili_A3_00400,Kuna ploti token huwa hazilii?,0,0,0,2,0,0
swahili_A3_00401,@PravinBrown Ni God,0,0,0,0,2,0
swahili_A3_00402,"SI UCHAWI, NI MAOMBI",0,0,0,0,2,0
swahili_A3_00403,@TinahKorosso  #staraabika msumari moto  hio sharia itasaidia saana coz nakumbuka nikiwa kayole children homes machozi ilinitoka,0,2,0,0,0,0
swahili_A3_00404,hahaha huwa mna dhani kwa government msee wa dip analipwa how much ??   20k wadau,0,0,0,3,0,0
swahili_A3_00405,@evetet hahhahaa why???by holding so tight ama??ama ni zire ziko na shuma hapo chini,0,0,0,2,0,0
swahili_A3_00406,Acha hao maghasia wapigane. 2022 ni next year btw,0,0,3,0,0,0
swahili_A3_00407,Ule nigga wa Zimbabwe alidedi tu ivyo akaacha mali yote nyuma. Enyewe izi stuffs uwa ni vanity,0,3,0,0,0,0
swahili_A3_00408,kuna mtu nimeambia ani correct grammar ??,0,0,0,0,0,0
swahili_A3_00409,Paintings zingine zinakaaga ni kama zina pima mtu ebu angali huyu vile anakuangalia alafu unambie kama hii sio matharao😂😂😂💔💔 https://t.co/uwmumGSQqI,0,0,0,0,0,0
swahili_A3_00410,@ValMwende Twasija kwa mpigo😂,0,0,0,0,3,0
swahili_A3_00411,With all those women in parliament saizi madem wa shule hawafai kua wananunua sanitary towels.,0,2,0,0,0,0
swahili_A3_00412,Leo mzae amenipigia simu ati tubonge politics. Iyo inamaanisha nmekua mzee nianze kujilipia rent ama??,0,0,0,2,0,0
swahili_A3_00413,My type ni wale madem huvaa neat clothes za job,0,0,0,0,0,0
swahili_A3_00414,Adi nikaacha shule ndo nikuwe mjinga kama yeye lkn wapi🤔,0,2,0,0,0,0
swahili_A3_00415,Na mbona hii mkeka inakaa nusu ni what sasa hii  #Kicc,0,0,0,0,0,0
swahili_A3_00416,Nimeona gym instructor akisema vile gym inaanza monday na ni cheesecake namumunya hapa. Sigh,0,0,0,0,0,0
swahili_A3_00417,"@Sowetojul Hongera sana Kwa kazi nzuri ulifanya, Mungu mbele",0,0,0,0,3,0
swahili_A3_00418,@alikauleni  iwapo baraza angerudi kuchezea sofapaka hawangekuwa mahali walipo sahizi ushuru ndio wataenda chini,0,0,0,0,1,0
swahili_A3_00419,"Aye, nani anajua kama pombe ya Galileo imeisha?",0,0,0,0,0,0
swahili_A3_00420,Kikuyu people huwa mna survive aje ...hiyo baridi yote 🌬,0,0,0,3,0,0
swahili_A3_00421,Most of the celebs are frauds... Mmoja nmemtengenezea gari hadi leo hii hachukui simu...alinichocha atatuma following day sasa ni 2 months down the line,0,2,0,0,0,0
swahili_A3_00422,@EAukot Tuko pamoja,0,0,0,0,0,0
swahili_A3_00423,Hiyo game ya harambee ni saa ngapi ??,0,0,0,0,0,0
swahili_A3_00424,Yaaa..nakubaliana na kauli hiyo maana wazazi wengi wanajihusisha na shughuli ya kusaka mapato wakisahau kua wanamajukumu ya kulinda watoto,0,2,0,0,0,0
swahili_A3_00425,Huyo naye agrow up anatweet porn kama kihii,3,0,0,0,0,0
swahili_A3_00426,Haha wewe huuliza hizi maswali ni kama unaumwangwa every time when someone states their opinions https://t.co/ftuWXB7uGb,0,2,0,0,0,0
swahili_A3_00427,"voter registration to be between February 15 &amp; March 15. niskie tu mtu anasema ameshindwa next year juu kura imeibwa. register, register",0,0,3,0,0,0
swahili_A3_00428,Achieng amefanya nini na ni nani?,0,0,0,2,0,0
swahili_A3_00429,@PhillipMacloud 😂😂😂nimekimbiza kuku for 20mins naambiwa huyo ni wa nyanya na anataga niachilie nishike mwengine mwenye amekataa kitaga😂😂,0,0,0,0,0,0
swahili_A3_00430,Wamebomoa wapi leo?,0,1,0,0,0,0
swahili_A3_00431,mnadai eti ni menopause imemrudisha io base hahaha,0,0,0,2,0,0
swahili_A3_00432,"Mimi mse akona kipara haezi niambia kitu, unafikiria na nini basi",0,0,0,2,0,0
swahili_A3_00433,sigara kubwa imenishii nikakumbuka tu vnye mlitoanisha teeth za ule dem lmao y'all wild asf,0,0,0,0,0,0
swahili_A3_00434,Au and Kenya are good in attacking ICC #StopBurundiGenocide,0,0,2,0,0,0
swahili_A3_00435,"@yunise_murray Mi njaa, if a famine was to happen, mi ntakufa tu na siku mbili nikiwa bado mnono.",0,0,0,0,0,0
swahili_A3_00436,Feels like these fires were planned na hawa walimu vile walikuwa coasto. Smh,0,0,2,0,0,0
swahili_A3_00437,sasa girlchild huku ali ni block like the intelligent guy that i am niko na account ingine namkatia nayo✌✌✌✌✌✌✌,0,0,0,0,0,0
swahili_A3_00438,Nitakuja kupiga msichana wa mtu huku Mimi,0,0,3,0,0,0
swahili_A3_00439,"Wale wamama walikuwa wanaweka mate katikati ya matako y mtoi,,waliendanga wapii 😂😂",0,0,0,1,0,0
swahili_A3_00440,@inooroke @nyoxxkatta pamoja Sana,0,0,0,0,0,0
swahili_A3_00441,Ndio Tuko kwa Nyaugenya enroute Nairobi CBD,0,0,0,2,0,0
swahili_A3_00442,"Kama mnapewa dockets mnazitandika zinalala chini kama bahasha, na mkipewa hii nchi mtaifanyia nini?",0,0,0,0,0,0
swahili_A3_00443,Kwani huko Zambia hakuna twitter?,0,0,0,2,0,0
swahili_A3_00444,@Osama_otero Angemchocha mapema akona roomie alafu aite beste yake akuje ajifanye pia yeye anakaa hio nyumba😂😂,0,0,0,0,1,0
swahili_A3_00445,harambee stars ni maumbwa hahaha,0,0,2,0,0,0
swahili_A3_00446,Mtu akivomit sahii na hii economy ni show off tu 🙄🙄,2,0,0,0,0,0
swahili_A3_00447,hii homa nayo iwache ujinga,0,0,2,0,0,0
swahili_A3_00448,"Mnaongelea dem yangu mpaka sai ananyongwa tu na mate, akikufa mtanipea mwingine 😑😑",0,2,0,0,0,0
swahili_A3_00449,Kesho masaa kama hii ntakuwa nacheka vile watu wamesuguliwa na Real Madrid 😂😂😂😭,0,0,0,0,3,0
swahili_A3_00450,Nashukuru kwa maisha,0,0,0,0,3,0
swahili_A3_00451,"The only reason we hate corruption and nepotism in Kenya is because we are not the ones benefiting. Athawais, unaeza pata deal ukatae juu hupendi corruption?",0,3,0,0,0,0
swahili_A3_00452,HATA MIMI HUSITA KUPATIA KONKODI NOTI IMECHAPA,0,0,0,0,0,1
swahili_A3_00453,"Ningepewa Nafasi Ya Kumpenda Msichana Maarufu Ningempenda Huyu Hapa @officialnandy ... Namuugua na natamani Siku Moja Aelewe kwamba nampenda Sana tena zaidi ya Sana 😘😘😘.... @ Ukunda,… https://t.co/MxyrwYhCbz",0,0,0,0,3,0
swahili_A3_00454,Sasa @masikacw legend ikichomeka mtaenda wapi?,0,0,0,0,0,2
swahili_A3_00455,"But if we keeping it 1 hunnid, leo Uhuru Kenyatta made the most logical thing..... Watu wamekasirishwa na hyo  story ni walevi wenye wanadai kuenda dunda wakapate corona alafu watuambukize sisi.",0,0,2,0,0,0
swahili_A3_00456,"Kuna bigwig alinifollow nikamfollow...after one day akani unfollow nikam unfollow pia.... Leo ni kama amesahau akanifollow tena, anadhani mi ni mjinga,sichezi io game😂😂😂",0,0,0,2,0,0
swahili_A3_00457,"@Dendricck Mahn ile time umewaste pale jamaa alibuy nduthi, ngombe na akaanzisha familia we unatoka ni bangi tu umevuta",0,0,0,0,0,0
swahili_A3_00458,"Miaka elfu mbilo zilizopita,katika nchi ya Israeli waliofanya makosa walikuwa wasulubiwa",0,3,0,0,0,0
swahili_A3_00459,"Bwana when will African leaders become serious with air transport?   Flying from Barcelona to Paris is USD 31 ( Kshs 3,534)  Flying from Nairobi to Entebe is USD 285 ( Kshs 32,490)  No wonder mtu akipanda ndege mnaona ni tajiri 🤭",0,0,0,0,0,0
swahili_A3_00460,Ni kama ntanyeshewa,0,0,0,0,0,2
swahili_A3_00461,@BlackroseBea Unapendeza sana,0,0,0,0,2,0
swahili_A3_00462,Juu sina Dem Wacha hii 2k ningemtumia ninunue cans za tusker nilewe 😂😂,0,0,0,0,0,0
swahili_A3_00463,"Hao watu huambia mtu ""talk to someone suicide is not an answer"" mi huskia kuwaokota videvu",0,0,2,0,0,0
swahili_A3_00464,@RevLucyNatasha Amen Aki nafaa kuona mkono wa Mungu like right now,0,0,0,0,1,0
swahili_A3_00465,@gidikariuki Noma sana. Usijali mungu atakusaidia,0,1,0,0,0,0
swahili_A3_00466,Mbona watu wako na Machungu na bus,0,0,0,0,0,0
swahili_A3_00467,Hiyo speech ni saa ngapi?,0,0,0,0,0,0
swahili_A3_00468,#MyAdviceToKenyanLadies SI LAZIMA NIKUWE WA KWANZA KUTXT,0,0,0,0,0,0
swahili_A3_00469,"Mzazi unapeleka watoto wako shule mzuri wanakula mzuri,wanala mzuri watu wakiwaona wanafurahia lakini ile kitu hauwafanyi ni maombi!!",0,2,0,0,0,0
swahili_A3_00470,Sasa huyo dame wa kinyozi nini mbaya na yeye ?,0,0,2,0,0,0
swahili_A3_00471,"Kwangwaru imefanya ninjas na ghels kuimbia their 120kg plus BAE's this ""basi jilegeze nikubebe mgongo""    kumbe mtu anaumia tu hapo 😵😵",0,0,0,2,0,0
swahili_A3_00472,@gabrieloguda Once put my mask on my chin hapo river road karao nae ni nani akaniweka pingu nikashika soo nikakunja na kumpatia kama njungu nikajipa shughuli.,0,0,0,2,0,0
swahili_A3_00473,Nimeskia wataprint more money watupee ndio economy ikue mzuri na hali ya maisha ikue mzuri.,0,0,0,2,0,0
swahili_A3_00474,"Hizi ma mix siwezi kaa sana, ziko kibao na lazima ni sample kaa zote",0,0,0,0,0,0
swahili_A3_00475,@RobertK03073906 @Gilbert28914133 @WilliamsRuto @OleItumbi Hauezi ata tumia tu akili ujue hii ni fake account ?,0,0,3,0,0,0
swahili_A3_00476,Hahaha waliambia ndichu brothers wasiseme kitu ata ata apology mkasema ni upuzi.. Sasa Video inachomoka sijui investors watasema nini?,0,0,0,0,0,0
swahili_A3_00477,"Lighskin flaani ameona 20 bob yake ikianguka akalenga kuiokota😂😂😂  Sijui ni aibu gani imemwingia ,..na io mbao unaeza shika nayo chapo mbili",0,0,0,2,0,0
swahili_A3_00478,Miko bash na nimeabiwa am cute na dem light skin so sioni kesho pia nikilala,0,0,0,0,3,0
swahili_A3_00479,Sasa watoto wa Kibaki pia watachangiwa?,0,0,0,2,0,0
swahili_A3_00480,Nakuanga na ndoto za ajabu,0,0,0,0,0,0
swahili_A3_00481,"My bros are funny creatures, wanakupata kwa local they order whatever they want drink haraka haraka then they leave wakiambia waiter bill ni yangu na ata hawajanisalimia 😭😭😭",0,0,0,2,0,0
swahili_A3_00482,"Nakumbuka nkiwa first year campus,nkipresent group work for the first time nliambia beshte yangu anirecord na nkapost status 😂I was such a kienyeji bana💔",0,0,0,0,0,0
swahili_A3_00483,Mtu apee huyo dem mimba sasa. ati office of the first daughter. Nani atafunga  kengele?,0,0,0,0,0,0
swahili_A3_00484,Yaani tumekuwa pamoja na mtu like two hours ago na hivi sasa eti amepelekwa hospitalini amepata ajali 😖,0,3,0,0,0,0
swahili_A3_00485,Hii ni kitui kweli,0,0,0,1,0,0
swahili_A3_00486,Kwani watu wameniblock have unblocked me ama kunaendaje,0,0,0,0,0,0
swahili_A3_00487,Lrt 😂 ukamba ni real if hao ezi waki call back,0,0,0,0,0,0
swahili_A3_00488,"Huwa mnaomba aje doh from your mehns?Mi hua na fake nikilia juu nisipo,atadhani sihitaji sana😂",0,0,0,3,0,0
swahili_A3_00489,Imagine after hio kutombwa yote kuna boychild itaoa karigo 😢😢😢😢,2,0,0,0,0,0
swahili_A3_00490,@HMalumu @SospeterWaHtown @Alex_Mwakideu @wilbrodanyamin @DicksonMpapale Asante kwa kutusikiliza #AlexNaWilbrodaMilele,0,0,0,0,2,0
swahili_A3_00491,@RadioJamboKenya @skmusyoka uLIMI YA @Gidiogidi IKO NJE AMA  ANATAKA KULA NYAMA..HE HEEE,0,0,0,2,0,0
swahili_A3_00492,@ntvkenya @janengoiri Nimewasili na walimu na Tuko pamoja na Dada Jane hadi mwisho. Endelea na kazi yako nzuri. Uko na mavazi mazuri. Asante,0,0,0,0,1,0
swahili_A3_00493,nairobi peeps be blowing errthing out of proportion smh hata hiyo mvua pia ilinyesha huku jana,0,0,0,0,0,0
swahili_A3_00494,"@2njeri Hahaha eeeeh ni vile niliamka na njaa itabidi nipike Kwanza, ndio nikagundua sikudie",0,0,0,2,0,0
swahili_A3_00495,@jackndunya @BravinYuri Kwa hivyo watanzania ambao wanatumia lugha ya kiswahili watoto wao wamefungwa kwenye vijiji?,0,0,0,2,0,0
swahili_A3_00496,Kuna place inaitwa majengo niliona majamaa wanavuta bangi Kama sigara law of the jungle prevails over there,0,3,0,0,0,0
swahili_A3_00497,Nilikuwa nimesema  tu ni kijamaa kiko behind hiyo aaccount,0,0,1,0,0,0
