text_id,text,Anger,Joy,Sadness,Surprise,Fear,Disgust
kinyarwanda/new_3_00106,"Banasobanuriwe ko kwanga kwishyura ku bushake bigira ingaruka kuko utishyuye bituma ashyirwa ku rutonde rwa ba bihemu, bigatuma nta kigo cy’imari gishobora kumuha inguzanyo.",0,0,0,0,0,0
kinyarwanda/new_3_00107,Urukiko kandi rwarekuye Nkurikiyimfura Theopiste bareganwa ategekwa gutanga ingwate ya miliyoni 3Frw no kujya yitaba ubushinjacyaha buri wa Gatanu mu gihe cy’amezi abiri.,0,0,0,0,0,0
kinyarwanda/new_3_00108,@user Ko atayafite cg bimubihira or bimubabaza,0,0,0,0,0,0
kinyarwanda/new_3_00109,Kugira icyo ugeraho nugukora cyane rubyiruko dukore buri kimwe nibwo tuzatera imbere. https://t.co/U68H53I8cI,0,0,0,0,0,0
kinyarwanda/new_3_00110,"Perezida wa Komisiyo y’Ububanyi n’Amahanga, Ubutwererane n’Umutekano, Bugingo Emmanuel, avuga ko gushyiraho itegeko rishya bizakuraho ibyuho byagaragaraga mu ryari risanzweho.",0,0,0,0,0,0
kinyarwanda/new_3_00112,"Iyi yiyongeraho mushiki wa Turahirwa wari mu Rukiko akaba asanzwe ari umwalimu muri Kaminuza wemeye kumwishingira, banongeraho ko na se yagombaga kugaragara mu Rukiko yishingira umuhungu we, ariko imihanda iramugora kubera ibiza biherutse kwibasira Intara y’Iburengerazuba.",0,0,2,0,0,0
kinyarwanda/new_3_00113,"Ezayi 12:5 Muririmbire Uwiteka kuko yakoze ibihebuje byose, ibyo nibyamamare mu isi yose.",0,0,0,0,0,0
kinyarwanda/new_3_00114,@user Hahhhh uriya mwanzuro n'inyamibwa kd nawe uzawufata,0,2,0,0,0,0
kinyarwanda/new_3_00115,Hari n’abatagira amagare kuko bisaba ubushobozi kurigira.,0,0,2,0,0,0
kinyarwanda/new_3_00116,@user Ariko kuki abantu biyemeje gukabya kugaragaza ko bafite ubwenge hafi ya ntabwo koko?,3,0,0,0,0,0
kinyarwanda/new_3_00117,@user 😉🙄 basi waba uzi ko kimwe mu bintu ntajya nkora ari ukubeshya?😊🙆 Basi bimenye Ubu..,0,0,0,0,0,0
kinyarwanda/new_3_00118,"Umukobwa we w’imyaka 34 wari mu biruhuko mu Bufaransa ubwo Coup d’état yabaga, yabwiye The Guardian ko Se, Nyina na Musaza we bafungiwe amazi n’umuriro kandi ko batunzwe n’umuceri n’amakaroni gusa mu gihe ibindi biribwa byarimo biborera muri frigo kubera ko nta muriro.",0,0,3,0,0,0
kinyarwanda/new_3_00120,@user iKigali ntitwabona umwanya wo guteka imitwe ngo tunabone uwo kotsa runonko 😒,0,0,0,0,0,0
kinyarwanda/new_3_00121,"📻🎵🎼""""Yegera abantu bose bagahabwa ijambo, abayobozi n'abayoborwa tukajya inama. Radio nziza, Radio Rwanda, radio yacu, radio yawe hafi yawe.""""🎼🎵 #RBAHafiYawe #Amahumbezi https://t.co/EJvNiSEzoD",0,2,0,0,0,0
kinyarwanda/new_3_00122,@user @user @user @user Zarizimpitanye gaceze Yewega weee😂😂😂 Nubu ndikumva wagira ngo Amara bayadashye ndaqa😂😂😂,0,0,3,0,0,0
kinyarwanda/new_3_00124,@user @user Man wumve ko ama mama ubwenge Meeeeeee,0,0,0,0,0,0
kinyarwanda/new_3_00125,"Bavuze ko mu gihe u Bwongereza bwaba bwohereje abo bimukira mu Rwanda, butazaba bugifite ububasha bwo kubarindira umutekano.",0,0,0,0,3,0
kinyarwanda/new_3_00127,😂akinyuma si umuco peuh.. @user niba ushaka gukurura experts kora video zitari muri aya magambo kurubyiruko..,3,0,0,0,0,0
kinyarwanda/new_3_00128,"Umwe muri bo yasobanuye uko Biguma ari we wabamenyesheje icyabazanye kuri bariyeri ko ari ‘ukwica Umututsi, kumusenyera no kurya inka ze’.",0,0,3,0,0,0
kinyarwanda/new_3_00129,@user @user Murakoze cyane! Tubashimiye akazi keza kandi kanoze mwakoze. Mwagakoze neza kandi mu mucyo.,0,3,0,0,0,0
kinyarwanda/new_3_00130,"Umucamanza yabajije aho urutonde rw’imitungo Kabuga afite mu Rwanda rwaturutse, Me Bayingana asubiza ko urutonde rw’ibigaragaza umutungo we ari amakuru yashatswe avuye mu Kigo cy’Igihugu gishinzwe Ubutaka.",0,0,0,0,0,0
kinyarwanda/new_3_00131,Nkisi yavuze ko ubuyobozi bwahagaritse ibikorwa byose muri ibyo bice kugera mu gitondo cyo kuri kugira ngo hakemurwe ibyo bibazo.,0,0,0,0,0,0
kinyarwanda/new_3_00132,"Si ubwa mbere abavoka ba Fortunat Biselele bari basabye k arekurwa, ariko ku zindi nshuro zose byagiye binanira.",0,0,0,0,0,0
kinyarwanda/new_3_00134,Mbwira igitutsi kimwe ushaka ko ngutukira shaddyboo dore mufitiye inzika😭,3,0,0,0,0,0
kinyarwanda/new_3_00135,@user Umubwire uti ko mbona uri mubi nari bwabikubwire??,3,0,0,0,0,0
kinyarwanda/new_3_00136,"Ibyaha bakurikiranyweho bifitanye isano no guhimba imyanzuro y’Inteko y’Urukiko Gacaca, bakagira umwere Nsabimana Ildephonse uzwi ku izina rya Ntabarimfasha wagize uruhare mu iyicwa rya Ndabarinze Faustin n’umugore we Nyirakanyana Martine ndetse n’umwana wabo bishwe muri Jenoside yakorewe Abatutsi.",0,0,3,0,0,0
kinyarwanda/new_3_00137,"Batandukanye muri Mutarama, kuva ubwo, ngo yagiye ateza akavuyo mu rugo rwa Mukiri aho yajyaga yitwaje umuhoro akamukangisha kumwica we n’abo mu muryango we.",0,0,3,0,3,0
kinyarwanda/new_3_00138,"Iki kigo kigaragaza ko ibi biterwa n’uko kuba umugore yafatwa ku ngufu n’umugabo we, bidafatwa nk’icyaha gifite uburemere nk’irindi hohotera ryose rishingiye ku gitsina.",0,0,2,0,0,0
kinyarwanda/new_3_00139,Baca umugani mu kinyarwanda bati: - Nyirakarimi kabi yatanze umurozi gupfa. Sigaho muvandimwe. https://t.co/vOPFRuZ0SQ,0,0,0,0,2,0
kinyarwanda/new_3_00140,"Baguhaye million 900 ngo utange umukunzi wawe muri bokoharamu, wamutanga?",0,0,0,0,0,0
kinyarwanda/new_3_00141,"Iyi nyagwa ihangara vaccines kandi yandura byihuse iragatsindwa ‘ Double mutant strain in India resistant to antibodies', says WHO Chief ... https://t.co/wRVlaqJJuq via @user",3,0,0,0,0,0
kinyarwanda/new_3_00143,Niba unyanga uriguta umwanya😂😂kereka amafaranga anyanze😐😐ahhooo naborogaaaaaa,3,0,0,0,0,0
kinyarwanda/new_3_00145,"Karuyonga yavuze ko bimwe mu bihe atazibagirwa ari umunsi Interahamwe n’abasirikare bajyaga kwica Abatutsi bari bahungiye ku kiliziya ya Musha, uwo munsi ngo hishwe abarenga ibihumbi icumi ubundi ngo hajyanwa ikamyo ikajya ibatunda ibajyana kujugunya imibiri yabo mu birombe byacukurwagamo amabuye y’agaciro.",0,0,3,0,0,0
kinyarwanda/new_3_00146,@user Bambwirire be kwigiza nkana mureke Urwanda ruyobore murabizi rurashoboye.,3,0,0,0,0,0
kinyarwanda/new_3_00148,"Ibyo Fiona avuga abihurizaho na Dr. Elizabeth Jones, inzobere ku bijyanye n’indwara z’uruhu, icyakora akagaragaza ko ibyago byo kugerwaho n’ingaruka z’iyo mirasire ari bike cyane ku badakunda kugenda mu ndege mu buryo buhoraho.",0,0,0,0,0,0
kinyarwanda/new_3_00149,@user @user @user @user Nukuri ni Karibu cyane kd tuzishimira kubana namwe…! Uyumunsi twabanye na Coach @user https://t.co/NY7cyC47RI,0,2,0,0,0,0
kinyarwanda/new_3_00152,"Inzara n’ingaruka z’imirire mibi zigaragara cyane mu bihugu nka Burkina Faso, Tchad, Mali, Mauritanie na Niger.",0,0,3,0,0,0
kinyarwanda/new_3_00153,🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺Umwaka Urashize muri Game 🤔 Mwarakoze Cyane Gukomeza kumba hafi💙 Gahunda Irakomeje ni HU-HA Mpaka Umwuka Ushize 🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺,0,2,0,0,0,0
kinyarwanda/new_3_00154,@user #Umuyobozi :nshaka rapport yabapfakazi mu kagari uyobora #Kanyana: abapfa mukagari nyobora ni 20🙈,0,0,0,3,0,0
kinyarwanda/new_3_00155,N'ikibazo ps @user wabyumvise? Ko ubaye umu star mu bibi😂😂😂😂😂😂😂😂😂😂😂 https://t.co/mM7I8rwo7s,0,0,0,0,0,0
kinyarwanda/new_3_00156,Umuhanzi Koffi Olomide ushinjwa gusambanya ababyinnyi be ku gahato yasabiwe gufungwa imyaka 8. https://t.co/2U6v7Bmu8c,0,0,3,0,0,0
kinyarwanda/new_3_00157,"Ati “ Ubu ya nka yakamwaga amata make isigaye igeze muri litiro 15 ku munsi tugemuramo litiro icumi izindi eshanu abana banjye bakayanywa, mbere nta na make nabahaga none mu rugo iwanjye hasigaye hari umwuka mwiza.”",0,3,0,0,0,0
kinyarwanda/new_3_00159,"Abanyarwandakazi Shema Mbayu, Tuyishimire Rona, Weilk Eunice Leona, Nishimwe Carine na Ineza Thierrine, bose basezerewe kuri uyu wa Kabiri batarenze ijonjora rya mbere.",0,0,2,0,0,0
kinyarwanda/new_3_00161,@user man uzi ko naringiye kumwitexa mwohereza imitomo ama sms... kumbi nuko narinshonje gusa😣😉,0,0,2,0,0,0
kinyarwanda/new_3_00162,"Ubundi usibye ubujajwa, muri douche uburi kuririmbira nde?",3,0,0,0,0,0
kinyarwanda/new_3_00163,Abantu muri kutubwira ngo dutore za nyamunsi zanyu za MISTER RWANDA muziko gutora hagenda 1k yacu🚮🚮,3,0,0,0,0,0
kinyarwanda/new_3_00166,"Bahati mu muhango wo kwiyakira yabwiye amagambo akomeye umugore we, amusezeranya ko nta kindi yamukunze amukurikiyeho nk’uko benshi bagiye babivuga.",0,0,0,0,0,0
kinyarwanda/new_3_00167,"Ibi ni ishyano mu mategeko mpuzamahanga kuko bifatwa nko gushora abasivile mu ntambara, ku kazi kakabaye gakorwa n’igisirikare cya Leta.",3,0,0,0,0,0
kinyarwanda/new_3_00168,"Gukoresha social media utarabyize cg se utarabihuguriwe, ni nko gucokoza imbunda irimo amasasu kandi utarize kurasa.🥺🤔✍️",2,0,0,0,0,0
kinyarwanda/new_3_00169,Ati “Niba Leta itarashyizeho ikigega kizajya cyishyura abaturage mumureke yidegembye igihe wenda bazatwibukira nanjye mugire aho mubyandika nanjye nzabona impozamarira z’ibyacu birimo kwangirika.”,0,0,2,0,0,0
kinyarwanda/new_3_00170,Yongeyeho ko uwo mugabo wari wamusengereye yaje kuza aramukingurira ariko umugabo we yamaze kuhagera ku buryo yahise amusabira mu ruhame ko batandukana.,0,0,2,0,0,0
kinyarwanda/new_3_00171,Iyi raporo y’abaganga yagaragaje ko yakorewe aho Karasira Aimable afungiwe bitewe n’uko ngo ubwo yaherukaga kujya gusuzumwa ataranzwe n’imyitwarire myiza mu bitaro kandi akarangwa no gutuka uwo abonye wese.,2,0,0,0,0,0
kinyarwanda/new_3_00172,"MUGABE ARSTIDE:Ndumva Namuha ubwenegihugu Bwa 2 Peeee akongera Akaba Umunyarwanda Nanone(Nubwo ariwe) kuko Ndishimye Koko""""NDI PATRIOTS""""✊❤️🙏🖤",0,3,0,0,0,0
kinyarwanda/new_3_00173,"Moïse Katumbi utavuga rumwe n’ubutegetsi bwa Tshisekedi, yabwiye abanyamakuru ko ibiri kuba bibabaje, by’umwihariko ko biri gukorwa n’umuntu bahoze bafite imyumvire imwe.",0,0,2,0,0,0
kinyarwanda/new_3_00175,Uyu muraperi yabonye amasutiye abaye menshi ku rubyiniro ahagarika kuririmba abanza kuyakusanya ari nako abasaba guhagarika ibi bikorwa.,0,0,2,0,0,0
kinyarwanda/new_3_00176,Mwisoko rya musumba muri #Nyarubaka ingamba zo kwirinda zirakomeje. Abakorerabushake barimo gufasha uryinjiramo kubahiriza ingamba zatanzwe zose zo kwirinda. #COVID19 @user @user @user @user @user @user https://t.co/splZsnjJoY,0,2,0,0,0,0
kinyarwanda/new_3_00177,Ku mbuga nkoranyambaga hakwirakwijwe amashusho ateye ubwoba y’abagiriwe nabi n’inzego z’umutekano barimo n’umwana w’imyaka icumi wakubiswe bikomeye n’abapolisi.,0,0,3,0,0,0
kinyarwanda/new_3_00180,"@user @user @user Ntabwo ndubaka ariko ndumva imvune z’umubyeyi n’inshingano zo kurinda ubuzima bw’umwana, nkurikije ibyo uvuga @user .",0,0,2,0,0,0
kinyarwanda/new_3_00181,@user Rwandan media: Wa mukobwa na none yananiwe guhisha amarangamutima ye yereka amakurikira ko atwitwe😂😂,0,0,0,0,0,0
kinyarwanda/new_3_00182,"@user Uwakubwira imyumvire ikennye iri hanze aha, wakumirwa!",3,0,0,0,0,0
kinyarwanda/new_3_00183,Irimo ubutumwa bw’umusore uba ari kwinginga umukobwa amubwira ko yatumye aahindura imyitwarire bityo akaba ashaka ko bakundana by’ubuziraherezo.,0,0,0,0,0,0
kinyarwanda/new_3_00185,"@user @user arazizi cyane, nakurangire rwose njya mbona ari umuseeenzi wa cyane",3,0,0,0,0,0
kinyarwanda/new_3_00187,Fils Peres mwese nyuma ya CHOGAM mufite inama muzasobanure uko bariya bana mwihakanye bazabaho🤸🤸🤸🤸,3,0,0,0,0,0
kinyarwanda/new_3_00188,@user Nonese ubu nkawe ugiye ureba ibikureba byagutwara iki 🤣🤣🤣🤣,3,0,0,0,0,0
kinyarwanda/new_3_00189,@user @user @user Mwiriwe neza ndimuhanga nibyiza kuba abo baturage birubavu baresheje imihigo bagafatanya bakizigamira Kandi dukomeze twubahirize Amabwiriza yo kwirinda covide 19,0,2,0,0,0,0
kinyarwanda/new_3_00190,@user nonese boss abagenda Bose baba bigometse ? Noneho imipaka yongere ifungwe ?,3,0,0,0,0,0
kinyarwanda/new_3_00191,@user @user @user @user @user @user @user @user @user @user @user @user Nyihanganira man tubifate ko ari 1/1 twiyunge ntacyo dupfa mn,0,0,2,0,0,0
kinyarwanda/new_3_00192,Abazi iyi dosiye bashobora kuba bari mu bataratunguwe n’icyemezo cyanyu.,0,0,0,0,0,0
kinyarwanda/new_3_00193,"Abenshi mu mpunzi n’abasaba ubuhungiro muri Malawi baturutse mu bice byayogojwe n’intambara muri Repubulika Iharanira Demokarasi ya Congo, mu Burundi no mu Rwanda.",0,0,2,0,0,0
kinyarwanda/new_3_00194,"@user Ndatumika rwose, ariko hagati aho @user ngwino ushimire umuvandimwe Muhire",0,0,0,0,0,0
kinyarwanda/new_3_00195,Mwaramutse 🙌🙌🙌 umugisha uturuka kuwiteka ubasanganire aho muri hose 🙏🙏🙏,0,3,0,0,0,0
kinyarwanda/new_3_00196,Nkwifurije Ijoro ryiza ryuzuye Ibyishimo n'umunezero Amahoro n'Amahirwe wowe n'Abawe bose https://t.co/J3oZcNvGhA,0,2,0,0,0,0
kinyarwanda/new_3_00198,Avuga ko yagiye ahabwa ubufasha ariko nta muntu yigeze abwaka.,0,0,0,0,0,0
kinyarwanda/new_3_00199,Good morning Good peole 🌅 Imana ibane namwe uyu munsi kdi ihaze kwifuza kwanyu❤️😍,0,2,0,0,0,0
kinyarwanda/new_3_00200,"Abaturage bo muri aka gace, bavuga ko uyu mugore yarenganye kuko yesenyewe wenyine mu gihe inzu nyinshi zikarimo bigaragara ko ziri mu manegeka.",0,0,2,0,0,0
kinyarwanda/new_3_00201,Aaah #CAN2022CAMEROON Kuba Tunisia itashye Ndumva nakwisengerera Kimwe mu biremwa biryoshye ku isi! ♥🤗,0,2,0,0,0,0
kinyarwanda/new_3_00202,"Ibi byatewe nuko uyu mukunzi we na we usiganwa ku magare, yagize ikibazo ku wa Kabiri, ubwo yari mu isiganwa rya Giro Donne agakora impanuka agasa nk’ubuze ubwenge.",0,0,3,0,0,0
kinyarwanda/new_3_00203,"Nubwo yemeye icyaha ariko, yagaragaje ko Twagirayezu ari we wagize uruhare mu gupfa kwe kuko avuga ko iyo uwo mugabo atazana inyundo ashaka kuyibakubita batari kumwica.",0,0,3,0,0,0
kinyarwanda/new_3_00205,"Urugero, bishobora kuza nyuma y’uko umwe mu bashakanye yanyuze mu gihe cy’uburwayi runaka, kugira umuhangayiko, kuba hari amakimbirane abashakanye bagiranye ntibayakemure ngo bongere kumvikana neza, kugera mu zabukuru, kuba hari uwanyuze mu bihe byamuteye agahinda gakabije n’ihahamuka ntiyitabweho ngo avurwe akire, kuba hari utakigira ibyo byiyumviro yarakoresheje imiti y’uburwayi runaka izo zikaza nk’ingaruka zayo ndetse n’ibindi.",0,0,0,0,2,0
kinyarwanda/new_3_00207,"Uwunganira uyu mushoferi ari na we wagaragaraga aho iyi mpanuka yabereye, yavuze ko umushoferi yamubwiye ko imodoka icitse feri, ngo kuva bakora impanuka umushoferi ntiyongere kumuca iryera.",0,0,3,0,0,0
kinyarwanda/new_3_00208,Wakoze cyane @user iki nicyo gihe ngo twunge hamwe buri wese n'impano ye mu cyo ashoboye ngo turwanirire igihugu cyacu. https://t.co/hStOp4bFOZ,0,3,0,0,0,0
kinyarwanda/new_3_00209,Ndumiwe koko!! Ngo abantu bajya gushaka imbaraga mu marimbi? Hahaha,0,0,0,0,2,0
kinyarwanda/new_3_00210,"Bakubwiye ko uzahembwa amafaranga yanditsemo hano, urabona wahembwa angahe?? Cg nkurangire Muganga!!! https://t.co/HwpsRkpjgu",0,0,0,0,0,0
kinyarwanda/new_3_00211,Iyi ngingo yakunze kutavugwaho rumwe mu bihe bitandukanye ku buryo hari n’abayobozi bo mu nzego za leta bagaragaza ko inkwano iri mu bituma umusore n’umukobwa iyo bamaze kurushinga babaho nabi kubera kumarira amafaranga menshi mu bukwe hakiyongeraho n’inkwano iremereye iba yatanzwe.,0,0,3,0,0,0
kinyarwanda/new_3_00212,"Mubyukuri ndababaye, ese koko aba bana babayeho bate? Ese harubitayeho? Ubux ahazaza tuvuga harihe? @user @user @user @user @user @user @user https://t.co/uUv0wqaa0U",0,0,3,0,0,0
kinyarwanda/new_3_00213,@user Umusaza ati mwibeshye ibisubizo mwongere mubipime ndashimira uwo muganga wanze kurya ruswa agatanga amakuru kugihe,0,2,0,0,0,0
kinyarwanda/new_3_00214,Ati “Barababaye cyane ariko ikipe iba ibakeneye mu byiza no mu bibi.,0,0,2,0,0,0
kinyarwanda/new_3_00215,@user Ejo abareyo bari bishimye ngo APR bayimye penalty ngo umusifuzi yasifuye neza cyane 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,0,0,0,0,0
kinyarwanda/new_3_00216,"Mu kumvikanisha ibyo birego, izo nzobere zanagaragaje amazina y’abasirikare bakuru b’ingabo mu Rwanda babigizemo uruhare muri RDC.",0,0,0,0,0,0
kinyarwanda/new_3_00217,Aba bombi bari bagiye gukora impanuka nyuma yo kwirukankanwa muri uyu Mujyi n’abanyamakuru bashakaga kubafotora.,0,0,2,0,0,0
kinyarwanda/new_3_00218,@user Wowe se ubyaye kangahe ko utambwiye? Nta makuru nguhaye ntukanseke,2,0,0,0,0,0
kinyarwanda/new_3_00219,"Perezida w’Ishyirahamwe rya Karate mu Rwanda, Niyongabo Damien, yavuze ko hagikorwa ubushakashatsi ku mazina y’abari abanyamuryango ba FERWAKA n’abakinnyi b’uyu mukino bishwe muri Jenoside.",0,0,2,0,0,0
kinyarwanda/new_3_00221,Agahinda kari kenshi ubwo abana bambazaga bati ’kuki twe ba papa bataza kudutwara ku ishuri?’.,0,0,3,0,0,0
kinyarwanda/new_3_00222,✔️👌 Abayobozi bacu ntibakwicara ngo bavunire agati muryinyo babona umutekano w'Abanya🇷🇼 n'ibyabo udatekanye kirazira. U🇷🇼 NiRweme https://t.co/h88CkoUREJ,0,3,0,0,0,0
kinyarwanda/new_3_00223,@user @user Nukuri murakoze cyane. Uri imfura 🙏🏾,0,3,0,0,0,0
kinyarwanda/new_3_00224,Ariko iyo ukoresheje iyi moto ushobora gusanga mu gihe cy’umwaka ukoresheje amafaranga make kandi waragenze ibilometero ushaka.”,0,2,0,0,0,0
kinyarwanda/new_3_00225,Abafana ba Fulham basazwe n'ibyishimo nyuma yokugaruka macyambere.@user @user @user @user @user @user @user @user @user @user @user Respect kuri Scott Pecker.🫡🫡🫡🫡 https://t.co/ULHuYDINsy,0,2,0,0,0,0
kinyarwanda/new_3_00226,"Abakire ngo ntabwo bakunda kurya cyane none nange ibiryo bitangiye kunanira🤭Ese mana cyaba ari kimenyetso koko🤔😭😭 @user, @user",0,0,0,0,0,0
kinyarwanda/new_3_00227,"Mu gihe aba ari kuganiriza abashakanye bafitanye ibibazo, avuga ko nk’abagabo bakunda kumubwira ko batiyumvamo ubushake bwo gukora imibonano mpuzabitsina n’abagore babo ariko bakavuga ko batazi impamvu yabyo.",0,0,0,0,0,0
kinyarwanda/new_3_00228,@user @user nyamara iki kibazo kirabareba Nubwo mukirengagiza,0,0,3,0,0,0
kinyarwanda/new_3_00229,"Ati “Twararangizaga noneho bagafata abana b’Abahutu badakurikije n’amanota bakabohereza i Burayi...Ba burugumesitiri burya bari bafite ingufu cyane nibo boherezaga dosiye ngo umuhungu cyangwa umukobwa wa kanaka ntimumuhe buruse kubera ko mukuru we yabaye inyenzi, n’ibindi.”",0,0,3,0,0,0
kinyarwanda/new_3_00230,@user @user 4ne yawe niyo izibirimo namabara gs nkubwo koko baba Kobwa bawe ibintu wanditse hano wabakizwaniki 🤗😂😂😂🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️,3,0,0,0,0,0
kinyarwanda/new_3_00231,@user Ntako namwe ntimugakabye 😂😂😂uziko iyi mihanda ikomeje kunca intege kugukomeza umushinga wanjye uri muri stu kubera ubwoba bwa critiques🤣🤣🤣,0,0,0,0,2,0
kinyarwanda/new_3_00232,"Ubu hari ibiti bitatu by’imivumu bigaragaza ahari urugo rwe yari yarubatse kubera ko ari ho yateguriraga ibitero yagabye ku Idjwi, Ibinja n’ahandi.",0,0,0,0,0,0
kinyarwanda/new_3_00233,Anyway I know this is offensive gusa.. gushyiraho dreads nta bwanwa mba mbona natazi😂😂,2,0,0,0,0,0
kinyarwanda/new_3_00234,Sukwirata pe gusa iyo bampamagaje Android nkavugira kuri phone umwanya munini bintera allergie zo kunuka mukwaha 😒🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️ https://t.co/dhHzZNE3ya,0,0,0,0,0,2
kinyarwanda/new_3_00235,"Imwe mu mpamvu y’ubu bwiyongere bw’ibiciro, ni igabanyuka rikabije ry’umusaruro w’igihingwa cya cocoa ari nacyo gikorwamo shokola.",0,0,2,0,0,0
kinyarwanda/new_3_00236,"Fort yavuze ko abanyeshuri babikoze bashobora kuba baragiriye uwo mukobwa ishyari kubera ukuntu yaje agahita amenyekana cyane mu kigo, bakabikora bashaka kumubabaza ndetse no gutuma acisha make hakagabanuka uburyo yitaweho na benshi.",0,0,3,0,0,0
kinyarwanda/new_3_00237,"Mu gitero cy’abishe harimo abitwa Ndiramiye Boniface, Mbigizembishaka Jean, Kanyamanza Damascène, Athanase, Marc n’abandi.",0,0,2,0,0,0
kinyarwanda/new_3_00239,Ati “Nari maze igihe ntegereje kuzatabwa muri yombi”.,0,0,0,0,2,0
kinyarwanda/new_3_00240,"@user Hari igihe umuntu akubangamira mu modoka,ukumva wabyuka ugura iyawe😀",3,0,0,0,0,0
kinyarwanda/new_3_00241,"Ari mu rundi rubanza mu Rukiko rw’i Chester aho ashinjwa kugerageza gufata ku ngufu unfi mugore, wari ufite imyaka 29, wavuze ko uyu myugariro yashatse ko baryamana ubwo yari iwe.",0,0,3,0,0,0
kinyarwanda/new_3_00242,"@user Turi abo yaremye ituremeye imirimo myiza muri Kristo Yesu, iyo yiteguriye kuva kera. Abefeso 2:10",0,0,0,0,0,0
kinyarwanda/new_3_00243,Ariko Narumiwe koko ubonye Avi yange uhita umpa 🎤 umaze kumenya ko ari ngewe uhita umanura🤭🤭 Ndumiwe koko,0,0,2,1,0,0
kinyarwanda/new_3_00244,@user Bjr munywanyi Ndishimye kongera kubona iyi post yawe nyuma yibyo numvise komeza utsinde,0,2,0,0,0,0
kinyarwanda/new_3_00245,Abo bana bane babuze ubwo indege nto yari ibatwaye na mama wabo yakoraga impanuka tariki 1 Gicurasi.,0,0,3,0,0,0
kinyarwanda/new_3_00246,@user @user @user Mme #IVU afite igihu ku maso. Indorerwamo ze zireba ikibi gusa.,3,0,0,0,0,0
kinyarwanda/new_3_00247,Nubundi tweet zabuze reka twisubirere ikanombe tuvuge ibyiza byaho kuko mvuzeyuko baba baheruka koga cyera naba niteranyije😂😂 https://t.co/lC9nX3PiP7,0,0,0,0,0,0
kinyarwanda/new_3_00248,Ibyo bishingira ku kuba hari ibyo ibaruwa ya gereza igaragaza ko byashyikirijwe Kabuga ariko bakagaragaza ko ari envelope yahawe Kabuga ntibusobanure icyari gikubiyemo.,0,0,0,0,0,0
kinyarwanda/new_3_00249,Maconco yigometse kuri Mwezi.,0,0,0,0,0,0
kinyarwanda/new_3_00250,Ni icyumweru cyaranzwe n’ibyishimo nk’ibisanzwe mu myidagaduro ariko gihubirana n’izindi nkuru z’incamugongo nk’ishyingurwa rya Pasiteri Théogène Niyonshuti n’urupfu rwa VD Frank wabaye inkingi ya mwamba y’uruganda rw’imyidagaduro mu Rwanda.,0,0,3,0,0,0
kinyarwanda/new_3_00251,"Uyu mugabo uvuga make ariko akagira ubuhanga mu gutondeka ibitekerezo bye, mu 1998 yavuye muri Congo Brazzaville arwana ku rugande rw’ingabo za RDC, ku butegetsi bwa Laurent Desire Kabila.",0,0,0,0,0,0
kinyarwanda/new_3_00253,@user @user Intamvarimezenabi amakuru arashyushye nawe ngo Miss ibyox nibiki,3,0,0,0,0,0
kinyarwanda/new_3_00254,"Nta muti cyangwa urukingo by’iyi ndwara biraboneka, icyakora iyo umuntu ageze kwa muganga atarararemba, yitabwaho, akabasha kurokoka.",0,0,0,0,2,0
kinyarwanda/new_3_00255,"“Kuba naravukiye muri gereza yo muri Congo aho umubyeyi wanjye yari afungiye azira ko ari Umunyarwanda, abenshi barahapfiriye ariko njye na mama tubaho naryo ni irindi shimwe, ni byinshi umuntu anyuramo atavugira aha ngo birangire.”",0,0,3,0,0,0
kinyarwanda/new_3_00256,"#AMAVUBI tupa 🎵🎶Ndani 🎵🎶! #AMAVUBI tupa 🎶🎶🎵🎵Ndani🎶🎵🎶🎵. Iyi mvugo mukunda gukoresha mbere yo gukina, iri joro muyigire INGIRO ibabere IMPAMO. Tubifurije amahirwe #TOGRWA #CHAN2020 #TWESEINYUMAYAMAVUBI https://t.co/AWuWw7R50J",2,0,0,0,0,0
kinyarwanda/new_3_00257,"@user Umugore mwiza umuhabwa n'Uwireka,nkuko yamuguhaye kandi Azanakubakire muzabyare muheke,kandi mubyare hungu na kobwa,@user.",0,3,0,0,0,0
kinyarwanda/new_3_00258,"@user @user @user @user @user @user @user @user @user @user Nyamara uwareba uko dushyiramo intera ihagije ariko tugatarama, wasanga tunahavanye Intsinzi itari imwe.",0,0,0,0,0,0
kinyarwanda/new_3_00260,"Ubu kandi iyo bigeze ku mishahara yabarimu, tubyumva mubihuha ngo """"TUJYIYE KUBYIGAHO"""" guhera 2015🔺... mwahereye kubikenewe kurusha ibindi Ra👀? 😏😏😏! https://t.co/symZkdqYtj",2,0,0,0,0,0
kinyarwanda/new_3_00261,"Aba bana bombi barangana bose bafite amazi icyenda, gusa uko mbibona uyumwana W'inka ntiyoroshye 🤣🤣🤣 https://t.co/6m8c1sMmlk",0,0,0,0,0,0
