text_id,text,Sadness,Joy,Fear,Anger,Surprise,Disgust
isixhosa_3_01062,Unyuselwe obefudula edlalela iChippa,0,2,0,0,0,0
isixhosa_3_01063,IBafana Bafana ijonge ukukhusela indebe yeCOSAFA!,0,2,0,0,0,0
isixhosa_3_01064,Kubhubhe abantu ababini(2) kwingozi eyenzeke eBerlin | EC Indab,3,0,0,0,0,0
isixhosa_3_01065,Sele kubhubhe 25 kwiingozi zendlela eKapa,2,0,0,0,0,0
isixhosa_3_01066,Ligwetyelwe ukubulala inenekazi laseGqeberha!,2,0,0,0,2,0
isixhosa_3_01067,Umthengi uxambulisene nevenkile efuna imali yeteksi,0,0,0,0,0,0
isixhosa_3_01068,Jaji Maya: Enkosi ngokufunqula isiXhosa!,0,3,0,0,0,0
isixhosa_3_01069,Umsasazi utyhola ngokuhlaselwa esemoyeni,1,0,0,0,0,0
isixhosa_3_01070,Belinembeko inenekazi elifunyenwe libulewe!,3,0,0,0,0,0
isixhosa_3_01071,Ukhuthuzwe eMusina usomashishini waseMonti,3,0,0,0,0,0
isixhosa_3_01072,Amakhulu amabini eebhayisekile kubafundi baseCala,0,2,0,0,0,0
isixhosa_3_01073,Ndizenzela iGoli eMonti ngomculo wam weHip hop,0,2,0,0,0,0
isixhosa_3_01074,Atshe angqongqa amadoda amahlanu kumva weveni ngaseNgqushwa | EC Indab,3,0,0,0,0,0
isixhosa_3_01075,Isikolo seenkedama sifumene umbane,0,2,0,0,0,0
isixhosa_3_01076,Ukulwa ugawulayo aphele nya!,0,2,0,0,0,0
isixhosa_3_01077,ITornado ibuyele phezulu kwi-ABC Motsepe League,0,2,0,0,0,0
isixhosa_3_01078,UTshwete unceda abafundi baseFrankfort,0,2,0,0,0,0
isixhosa_3_01079,iGhana ixhaywe yiEthiopia kwavuya aboMzantsi Afrika,0,2,0,0,0,0
isixhosa_3_01080,Umdliva wegospile usendleleni eya eMthatha!,0,2,0,0,0,0
isixhosa_3_01081,Amadoda ziindladiya zeendlavini ewonke,0,0,0,3,0,0
isixhosa_3_01082,Kubhubhe abahlanu kwingozi yemoto eKariega,3,0,0,0,0,0
isixhosa_3_01083,Kuphangwe abakhenkethi baseGermany eDutywa!,0,0,0,0,2,0
isixhosa_3_01084,"UZindzi ungcwatywa ngoLwesihlanu, ufunyaniswe eneCovid-19",3,0,0,0,0,0
isixhosa_3_01085,Bume ngxi ubomi bukaXoliswa nguXoliswa,1,0,0,0,0,0
isixhosa_3_01086,Lisinde ekuthunjweni iTshayina laseTinarha. | EC Indab,1,0,0,0,0,0
isixhosa_3_01087,IKonwaba kwiinkqubo zokuqeqesha uluntu,0,1,0,0,0,0
isixhosa_3_01088,Inethemba lesiqalo esitsha iCricket SA,0,2,0,0,0,0
isixhosa_3_01089,Kutshiswe otyholwa ngokweba eLower,2,0,0,0,1,0
isixhosa_3_01090,BUKELA | Oonqevu bephanga inkampani yokhuseleko,0,0,0,0,1,0
isixhosa_3_01091,Ihlatyaniselwe ngembumbulu yabhubha imbethimanqindi yaseMpuma Koloni,3,0,0,0,0,0
isixhosa_3_01092,"Ayisekho intatheli, uMbulelo Sisulu",3,0,0,0,0,0
isixhosa_3_01093,UVELILE ENKUNDLENI UMRHANELWA OBANJWE NEMPAHLA EBIWEYO E FISH RIVER | EC Indab,1,0,0,0,0,0
isixhosa_3_01094,"Phumla ngoxolo Loliwe, ugqatso ulufezile",2,0,0,0,0,0
isixhosa_3_01095,Wabulawa owasetyhini kuba ethandana nabasetyhini!,3,0,0,0,2,0
isixhosa_3_01096,IKhayelitsha iphala phambili kwintengiso yotywala!,0,0,0,0,2,0
isixhosa_3_01097,Mthalanene uyikhusele intshinga yakhe,0,2,0,0,0,0
isixhosa_3_01098,Babhinq’ omfutshane begawula ihlathi lezihelegu!,0,0,0,0,1,0
isixhosa_3_01099,Uyalelwe ibheyile umfundisi otyholwa ngokudlwengula umntwana,3,0,0,0,0,0
isixhosa_3_01100,KUDUTYULWE IPOLISA NGEXESHA LOKUPHANGWA KWEPOSI ENGQELENI | EC Indab,2,0,0,0,0,0
isixhosa_3_01101,UShakes ubuye encumile eGambia,0,2,0,0,0,0
isixhosa_3_01102,USolinas ubulela ithuba lesibini kwiFree State Stars,0,2,0,0,0,0
isixhosa_3_01103,Udlwengulwe lipolisa eyokuvula ityala!,2,0,0,0,2,0
isixhosa_3_01104,Amajita abuye negolide kwakhona,0,3,0,0,0,0
isixhosa_3_01105,Baceba ubhazabhaza ngamagxa abo,0,0,0,0,0,0
isixhosa_3_01106,Ibanjiwe indoda edlwengule umfazi wayo!,2,0,0,0,2,0
isixhosa_3_01107,IKrismesi ithembisa ngokuba myoli,0,2,0,0,0,0
isixhosa_3_01108,"‘Andikabhubhi okwangoku,’ kutsho umfundi waseRhodes ona-67'",0,1,0,0,0,0
isixhosa_3_01109,UNomeva ubuye nodumo eMelika,0,3,0,0,0,0
isixhosa_3_01110,Kukhangelwa unyana ohlabe uyise wakhe kuTsolo,2,0,0,0,0,0
isixhosa_3_01111,Intwazana yaseNgqushwa kwityala likaOmotoso,2,0,0,0,0,0
isixhosa_3_01112,Ixhego lisenkundleni ngokudlwengula umntwana,3,0,0,0,2,0
isixhosa_3_01113,Ibanjiwe indoda enqunqe umzimba wesithandwa sayo yawufaka kwifriza,3,0,0,0,2,0
isixhosa_3_01114,Oonyana babulele uyise kuba ebulele inja!,0,0,0,0,2,0
isixhosa_3_01115,Abahlali baseKwelerha bafunene inyhweba yokutyelelwa lisebe loPhuhliso loluNtu | EC Indab,0,2,0,0,0,0
isixhosa_3_01116,Kubhubhe umtu wamnye ze kwangxwelerheka abanye kwizikhukhula zakuGatyane | EC Indab,3,0,0,0,0,0
isixhosa_3_01117,‘Ayindim obulala abantu eDikeni’,2,0,0,0,0,0
isixhosa_3_01118,Lathitha kumantombazana edolophu yaseNgcobo,0,3,0,0,0,0
isixhosa_3_01119,"Ubanjiwe utata owadlwengula, wamithisa waze wagrogrisa ngokubulala intombi yakhe",3,0,0,0,2,0
isixhosa_3_01120,Kufunyenwe owasetyhini edutyulwe emotweni. | EC Indab,3,0,0,0,1,0
isixhosa_3_01121,Intatheli yethu iphumelele iwonga!,0,3,0,0,0,0
isixhosa_3_01122,‘Singakuvuyela ukuncedwa lisebe lezeMidlalo’,0,1,0,0,0,0
isixhosa_3_01123,Bathimbe iholo likamasipala eGugulethu,0,0,0,0,2,0
isixhosa_3_01124,UKolisi uvuyela ukubuyela kwiStormers,0,2,0,0,0,0
isixhosa_3_01125,Ootitshala abadlwengula abafundi bababukelise namanyala,2,0,0,0,2,0
isixhosa_3_01126,Izakuseka ibhunga lomasipala iBuffalo City,0,2,0,0,0,0
isixhosa_3_01127,Umama ubulewe kwisiganeko sodubulo,3,0,0,0,0,0
isixhosa_3_01128,Uphinde wagwetywa obengaphandle ngengqawule,0,0,0,0,2,0
isixhosa_3_01129,USHIYE IKHAYA NGENTSASA NGOMHLA WAMASHUMI ABABINI ANESITHANDATHU KUCANZIBE(26/05/2023) WAYA ESIKOLWENI KODWA AKAFIKA ESIKOLWENI AKABONWA NANGABAFUNDA ESIKOLWENI AQHELE UKUHAMBA NABO. | EC Indab,3,0,0,0,0,0
isixhosa_3_01130,‘Ugcinwe kwababhubhe yikhorona kodwa eneTB’,0,0,0,0,1,0
isixhosa_3_01131,Liqhwatyelwe izandla iqela loMzantsi Afrika,0,2,0,0,0,0
isixhosa_3_01132,Ivele enkundleni inkosikazi etyholwa ngokubulala umyeni,2,0,0,0,0,0
isixhosa_3_01133,Kubanjwe abahlanu malunga nokubalawa kwabantu kwaNobuhle!,2,0,0,0,0,0
isixhosa_3_01134,INumsa ixhalabe ngekamva labasebenzi bakwaChevrolet,0,0,2,0,0,0
isixhosa_3_01135,Kuse lizixhomile ityendyana lakuNtabankulu,3,0,0,0,0,0
isixhosa_3_01136,"Abandihoyanga ndikhala, ndixinwe yi-Covid 19!",2,0,0,0,0,0
isixhosa_3_01137,Uvela enkundleni ofunyenwe neziyobisi ezixabisa izigidi ezintathu zeerandi!,0,0,0,0,2,0
isixhosa_3_01138,Indalo luxanduva lwethu sisonke,0,0,0,0,0,0
isixhosa_3_01139,Kubhubhe abantu Abathathu kwingozi kufutshane ne,3,0,0,0,0,0
isixhosa_3_01140,Uzabele ngenkani kwintombi yomfazi wakhe,2,0,0,0,2,0
isixhosa_3_01141,Ibokoboko amacala iSwallows egqogqwe ngenduku yiPirates edabini laseSoweto!,0,1,0,0,0,0
isixhosa_3_01142,Kuphandwa ukubulawa kwamalungu eANC,2,0,0,0,0,0
isixhosa_3_01143,Lithande ukuqaqamba nangakumbi ikamva likaMafa Bavuma!,0,3,0,0,0,0
isixhosa_3_01144,Kuqhekezwe unogada ejongile eMthatha,0,0,0,0,2,0
isixhosa_3_01145,Kugqityiwe: Coetzee utyikitywe yiSundowns,0,1,0,0,0,0
isixhosa_3_01146,ABAFUNDI NOOTITSHALA BAYAWA ESIKOLWENI eKOMGA | EC Indab,0,0,0,0,2,0
isixhosa_3_01147,Ibanjiwe inkosikazi evule ityala lokudlwengulwa lipolisa ixoka!,0,0,0,0,2,0
isixhosa_3_01148,Kubhubhe umfundi owelwe ngumthi esikolweni!,3,0,0,0,2,0
isixhosa_3_01149,"‘Ndiphume phantsi kocingo, bekunzima’",2,0,0,0,0,0
isixhosa_3_01150,Uncumo kwabazalwa becandeke imilebe,0,2,0,0,0,0
isixhosa_3_01151,"Inkulu, indlalifa, isiko nesinyanya",0,1,0,0,0,0
isixhosa_3_01152,ULobese utyunjwe njengeNgqonyela yoMkhosi waManzi,0,2,0,0,0,0
isixhosa_3_01153,Kubanjwe Owasetyhini ngezityholo zokudlwengula intombazana ekwishumi elivisayo ngobusuku bangaphambi kweKrisimesi | EC Indab,2,0,0,0,2,0
isixhosa_3_01154,‘Ithengiselwe iChina ifama yethu’,0,0,0,2,0,0
isixhosa_3_01155,"‘Ngaphandle kukamakhulu wam ngendingekho apha,’ kutsho ophumelele isiXhosa",0,2,0,0,0,0
isixhosa_3_01156,Bayaphika abafundi ababhaqwe besela!,0,0,0,0,2,0
isixhosa_3_01157,Amapolisa ambethe amkhupha amazinyo!,2,0,0,0,2,0
isixhosa_3_01158,Kuxolisiwe kuPitso othukwe ngonina ngabalandeli beSundowns izolo,2,0,0,0,0,0
isixhosa_3_01159,"Kukhuthuzwe, kwaqweqwediswa amapolisa eGqeberha izolo. | EC Indab",0,0,0,0,2,0
isixhosa_3_01160,Isihelegu kubhubha oonogada ekliniki,3,0,0,0,0,0
isixhosa_3_01161,Kuthe xibilili kumama obephilela ukuxwaya emagxeni unyana wakhe,0,3,0,0,0,0
isixhosa_3_01162,Sinqunyanyisiwe isithethi sikaMphathiswa wezeMfundo eMpuma Koloni. | EC Indab,1,0,0,0,0,0
isixhosa_3_01163,Ingozi emasikizi isube imiphefumlo emihlanu(5) | EC Indab,3,0,0,0,0,0
isixhosa_3_01164,UPastor Gabriel kwakhona kwiSidingo!,0,2,0,0,0,0
isixhosa_3_01165,UChad le Clos uyabavukuza kwiCommonwealth Games!,0,3,0,0,0,0
isixhosa_3_01166,"Ubhetele kakhulu ngoku uLudumo Lamati, utsho umphathi wakhe!",0,2,0,0,0,0
isixhosa_3_01167,Ufumana uthuthuzelo ngokomphefumlo umfundi waseWSU obengusozigidi,1,0,0,0,0,0
isixhosa_3_01168,Ulwa nomprofeti owamkhupha iHIV,0,0,0,0,3,0
isixhosa_3_01169,Unethemba lokuya phambili kwiSuper Rugby uMarais,0,1,0,0,0,0
isixhosa_3_01170,Kubhubhe umtu wamnye izolo kwingozi yemoto. | EC Indab,3,0,0,0,0,0
isixhosa_3_01171,"Isidumbu kwilali yaseWesley, eNgqushwa!",3,0,0,0,2,0
isixhosa_3_01172,Wonyuliwe kwakhona uZono omele amakhosikazi,0,2,0,0,0,0
isixhosa_3_01173,Iintshatsheli zeqakamba zitsha ziintambo,0,1,0,0,0,0
isixhosa_3_01174,"Kuqhambuke uqhankqalazo eMt Ayliff, kwisithili saseAlfred Nzo, oluqhankqalazo lukhokelisele ekuvalweni kweendlela | EC Indab",0,0,0,0,0,0
isixhosa_3_01175,Inkwenkwana iyathuthuzelwa emva kokudutyulwa kukanina,3,0,0,0,0,0
isixhosa_3_01176,Yamkelwe ngezandla ezishushu intwazana ebidlwengulwe yagojwa amehlo eMount Ayliff | EC Indab,2,2,0,0,0,0
isixhosa_3_01177,Ngolimo ingaliwa indlala eMpuma Koloni,0,2,0,0,0,0
isixhosa_3_01178,"‘Phuma emtshatweni, sukude uzibulale!’",0,0,0,2,0,0
isixhosa_3_01179,Isilo esintlaluza iintloko zeegusha ziphila,0,0,2,0,0,0
isixhosa_3_01180,IProteas iqhokrwe kukonzakala kwabadlali,2,0,0,0,0,0
isixhosa_3_01181,‘Mabagwetywe qatha ababulala abakhwetha’,0,0,0,2,0,0
isixhosa_3_01182,Umsantsa kwiDA ubangele ukulahla kwelungu eliphezulu,0,0,0,0,0,0
isixhosa_3_01183,Ubanjelwe ukudlwengula intwazana ena- 7 !,3,0,0,0,2,0
isixhosa_3_01184,Uwongwe ngesidanga sakhe umfundi owabulawa kulonyaka uphelileyo eNMU | EC Indab,2,0,0,0,0,0
isixhosa_3_01185,Deda mhlangala endaweni yenyhwagi,0,2,0,0,0,0
isixhosa_3_01186,Baza konwabela i047 noVusi Nova kwiqonga laseMonti!,0,3,0,0,0,0
isixhosa_3_01187,Ulahlile umqeqeshi we-Orlando Pirates,0,0,0,0,0,0
isixhosa_3_01188,"Lwelani indawo yenu, Banyana Banyana!",0,0,0,0,0,0
isixhosa_3_01189,Kulunyukiswa abaqhubi eJeffreys Bay,0,0,0,0,0,0
isixhosa_3_01190,"Bakwaywe yilali, bangcwaba umama wabo bebodwa",3,0,0,0,0,0
isixhosa_3_01191,IPitbull(inja) itye yabulala umtwana oneminyaka emithathu(3) ubudala eZwide eGqeberha. | EC Indab,3,0,0,0,0,0
isixhosa_3_01192,Amazwi ovelwano kumfundi otshiswe wabhubha eLady Frere,3,0,0,0,0,0
isixhosa_3_01193,UPitso Mosimane ukhwele ezehlela kusompepmpe!!,0,0,0,0,0,0
isixhosa_3_01194,Uswelekile umdlali weCity Ses’ La!,3,0,0,0,0,0
isixhosa_3_01195,Uyothulele umnqwazi impumelelo yebanga leshumi uMabuyane,0,2,0,0,0,0
isixhosa_3_01196,"iNgilane ingombe iWales iibhatyi zagcwala umoya, iMelika ibethe i-Iran",0,2,0,0,0,0
isixhosa_3_01197,Kubanjwe abarhanelwa ekurhaneleka ukuba baxhomisa iimoto ezithutha imali eMpuma Koloni | EC Indab,0,0,0,0,0,0
isixhosa_3_01198,Indoda ibanjwe namangquba eBhayi,0,0,0,0,1,0
isixhosa_3_01199,Basengxakini abavoti eMzantsi Afrika,2,0,1,0,0,0
isixhosa_3_01200,"Utata owabulawelwa umntwana, ufuna ubulungisa!",2,0,0,0,0,0
isixhosa_3_01201,UBaxter ufuna impumelelo kwiqela lakhe,0,2,0,0,0,0
isixhosa_3_01202,Babanjiwe oonqevu baseBhayi abangcungcuthekisa abahlali,0,2,0,0,0,0
isixhosa_3_01203,Ubuyele kwiBafana unyana wolahleko,0,2,0,0,0,0
isixhosa_3_01204,XA KUSILWA INKUNZI EZIMBINI KUBULALEKA INGCA,0,0,0,0,0,0
isixhosa_3_01205,Abulalana kwiCarling Black Label amaqela amakhulu!,0,1,0,0,0,0
isixhosa_3_01206,Ukhululwe ngesilumkiso umfundi ohlabe omnye ngecephe!,2,0,0,0,2,0
isixhosa_3_01207,UKonco uyinkuthazo kulutsha laseMthatha,0,3,0,0,0,0
isixhosa_3_01208,Kuphelile ngezikaFaro emva kokucanjalaliswa zezikaPutin!,2,0,0,0,0,0
isixhosa_3_01209,Kuvalelwe abayi-760 kwiphulo iShanela eMpuma Koloni,0,0,0,0,2,0
isixhosa_3_01210,Iindlela zaseMpuma Koloni izolo zisube imiphefumlo emine. | EC Indab,3,0,0,0,0,0
isixhosa_3_01211,Unethemba lokubuya neembasa eziliqela uMzantsi Afrika,0,2,0,0,0,0
isixhosa_3_01212,Iyangcwatywa inkosikazi yaseDutywa ebhaqwe eGqeberha itshisiwe!,3,0,0,0,2,0
isixhosa_3_01213,Bafundisiwe kodwa yinqaba ukufunda!,0,0,0,0,2,0
isixhosa_3_01214,Kuqhushumbiswe isithuthi semali ngolwesihlanu eGcuwa | EC Indab,0,0,0,0,2,0
isixhosa_3_01215,Umtshutshisi ubanjwe ngamapolisa etyholwa ngobuqhophololo,0,0,0,0,0,0
isixhosa_3_01216,Izakuthengiswa eChina iAvocado yoMzantsi Afrika,0,2,0,0,0,0
isixhosa_3_01217,Uyise nonyana babanjelwe ubusela bemfuyo,0,0,0,0,2,0
isixhosa_3_01218,Izakulala iqamele ngenqindi indoda edlwengule ze yahlukumeza umntwana wayo kwilali yaseMgababa eNgqushwa | EC Indab,3,0,0,0,0,0
isixhosa_3_01219,Ugwetyelwe ukubulala ikrexe lakhe,2,0,0,0,0,0
isixhosa_3_01220,"UZakes Bantwini ubhiyozela uthando, ukukhanya nomculo eMonti!",0,3,0,0,0,0
isixhosa_3_01221,Iyagxalathelana inkxaso kumfundi obuleweyo waseFort Hare,0,2,0,0,0,0
isixhosa_3_01222,Kushiyene oomama ukondla kwitumente yaseKapa,0,1,0,0,0,0
isixhosa_3_01223,"Kudutyulwe 10 kwaze konzakale 3 kuqhankqalazo lwabafundi baseWSU, eMthatha. | EC Indab",3,0,0,0,0,0
isixhosa_3_01224,Bawongwe ngeebhasari abafundi eBhayi,0,2,0,0,0,0
isixhosa_3_01225,Kuntsuku inyamelele inkosikazi yaseGqeberha,2,0,0,0,0,0
isixhosa_3_01226,UMbalula ubaleka itolo lentshuntshe,0,0,0,0,0,0
isixhosa_3_01227,Usetyenziso gwenxa kotywala ngumbulali weliphondo leMpuma Koloni,3,0,0,0,0,0
isixhosa_3_01228,Intlungu yomfundi obhaqwe ezixhomile kowabo!,3,0,0,0,0,0
isixhosa_3_01229,Inzalelwane yaseBhayi yiKumkani eZimbabwe,0,2,0,0,0,0
isixhosa_3_01230,‘Andiyazi yintoni eyabonwa kum’- Makupula,0,0,0,0,0,0
isixhosa_3_01231,Bhanga: Phelaphela ngantsomi kwiANC,2,0,0,0,0,0
isixhosa_3_01232,"EWellington, Amabhokobhoko aza kunyuka umnqantsa",0,2,0,0,0,0
isixhosa_3_01233,Kubhengezwe igama lomtu omnye obhubhele kwiziko lokuphehla iintsimbi eCoega | EC Indab,3,0,0,0,0,0
isixhosa_3_01234,Ilizwe likhumbula igalelo likaStofile,0,1,0,0,0,0
isixhosa_3_01235,Umyeni olipolisa kwiyelenqe lokubulawa komfazi,2,0,0,0,2,0
isixhosa_3_01236,Ixuthwe ilindele ukutyiwa igusha ebiweyo yomcimbi,0,0,0,0,2,0
isixhosa_3_01237,Ndithukwe ndaxweba nguDr Nokuzola Mndende,2,0,0,0,0,0
isixhosa_3_01238,"Mabuyane: ‘UGomba uzamile, ufikelwe nje lilishwa’",1,0,0,0,0,0
isixhosa_3_01239,Kubhubhe indoda emva kokutshayiswa yimoto,3,0,0,0,0,0
isixhosa_3_01240,Bavele enkundleni abaqhwaya udushe eMabhida Stadium,0,0,0,0,0,0
isixhosa_3_01241,Babonelwe ngeepasele abasebenzi bomgodi,0,2,0,0,0,0
isixhosa_3_01242,Ubhaqiwe umntwana obeduke nempelesi ekliniki,0,2,0,0,0,0
isixhosa_3_01243,Zithweswe izidanga iiNkokheli zoMthonyane zase Africa kwilizwe laseGhana | EC Indab,0,2,0,0,0,0
isixhosa_3_01244,Isikolo samantombazana sitshiswe ngenxa yesikhwele,2,0,0,0,2,0
isixhosa_3_01245,Usweleke kwingozi yemoto umdlali webali loMhlobo Wenene,3,0,0,0,0,0
isixhosa_3_01246,Isinqandamathe sitshise amatyotyombe amane emva kwengxabano | EC Indab,2,0,0,0,2,0
isixhosa_3_01247,Inkulumbuso yephondo leMpuma Koloni indwendwele isikolo samabanga aphakamileyo eNgqushwa | EC Indab,0,1,0,0,0,0
isixhosa_3_01248,Abatyholwa ngokuba ibhokhwe babhubhile,2,0,0,0,0,0
isixhosa_3_01249,IKapa ingalithatha kwakhona ibhaso le-Idols kulo nyaka!,0,2,0,0,0,0
isixhosa_3_01250,Imizi ivuthulukile ngenxa yenkanyamba,3,0,0,0,0,0
isixhosa_3_01251,Kubanjwe indoda eMonti ngezityholo zokuxaphaza abantwana anancinci ngesondo kwi,3,0,0,0,0,0
isixhosa_3_01252,Ntombi ithile yaseBethelsdorp ibulele umtwana(9) wendoda ancuma nayo. | EC Indab,3,0,0,0,2,0
isixhosa_3_01253,Kudibana oomakad’ ezondana eNelson Mandela Stadium,0,1,0,0,0,0
isixhosa_3_01254,Umfoti wethu ufumene iwonga,0,2,0,0,0,0
isixhosa_3_01255,Ifikile ifashoni ehlakulela iBuyel’Ekhaya,0,2,0,0,0,0
isixhosa_3_01256,INKWENKWE ENEMINYAKA EMIBINI ITSHE YASWELEKA KUMLILO WETYOTYOMBE EGQEBERHA | EC Indab,3,0,0,0,0,0
isixhosa_3_01257,Iindaba zokungalasti kukaTsepiso ‘nokubaleka’ utywala!,0,0,0,0,0,0
isixhosa_3_01258,Bazakuvela enkundleni kungekudala ababanjwe neenkomo eziyi,0,0,0,0,0,0
isixhosa_3_01259,Idemeshe yeR10.6 million emva kokutshiswa kweebhasi eGqeberha,2,0,0,0,1,0
isixhosa_3_01260,Amagosa ePalamente ahlazwe ngabahlali,1,0,0,0,0,0
isixhosa_3_01261,Ushishina ngokuthunga lo gama eswele izandla,0,1,0,0,0,0
isixhosa_3_01262,"Yinyoka nesele kusini, abahlali nooceba?",0,0,0,0,1,0
isixhosa_3_01263,Umlilo utshise abathathu | EC Indab,3,0,0,0,0,0
isixhosa_3_01264,"Kugug’ othandayo, atsho amaxhegwazana aseMonti",0,2,0,0,0,0
isixhosa_3_01265,"Ngubani okhathalela oomama, xa bona bekhathalele ootata?",0,0,0,0,0,0
isixhosa_3_01266,UNdungane uncoma umdlalo omhle weBorder,0,2,0,0,0,0
isixhosa_3_01267,Umfundisi usengxakini ngenxa yesincwaso,1,0,0,0,0,0
isixhosa_3_01268,Mawanikwe ithuba amanina kwiifama zebhanana,0,0,0,0,0,0
isixhosa_3_01269,Kulindele ukuba afake isicelo sebheyile amadoda amathandathu (6) Atyholwa ngoku bulala uLuke | EC Indab,2,0,0,0,0,0
isixhosa_3_01270,"Unyana udubule unina, lahlanza iselwa",3,0,0,0,0,0
isixhosa_3_01271,Ufezekisa iphupha * -Esau ngokuya eRio,0,3,0,0,0,0
isixhosa_3_01272,Ubanjiwe obeqhankqalaza watshisa iloli,0,0,0,0,2,0
isixhosa_3_01273,Uluntu luxhalabile zizehlo eziliqela zobundlobongela,2,0,3,0,0,0
isixhosa_3_01274,Mabuyane: ‘Iindibano zePasika ziyasixhalabisa’,0,0,2,0,0,0
isixhosa_3_01275,Amapolisa abambe ipolisa lomgunyathi eMatatiele,0,0,0,0,1,0
isixhosa_3_01276,"IBlesser, utywala kwanokukhulelwa okungacetywanga",0,0,0,0,0,0
isixhosa_3_01277,"Ogcwalise imoto ngepetroli wabaleka, unqakulwe!",0,0,0,0,2,0
isixhosa_3_01278,UBabalwa ufike wayintshatsheli eSpain!,0,3,0,0,0,0
isixhosa_3_01279,Amapolisa afunisa ngosapho lwexhoba lengozi,2,0,0,0,0,0
isixhosa_3_01280,Iyabekwa iNkosikazi yamaNgqusi egetyengiweyo!,3,0,0,0,0,0
isixhosa_3_01281,Gomba: U 'Andidikwe' wam akathethi kudinwa ngumsebenzi,0,0,0,0,0,0
isixhosa_3_01282,Baxwaxwe uMasualle abaxhasi bakaMabuyane,0,0,0,0,0,0
isixhosa_3_01283,Lala Ngoxolo Richmond Mzwandile Matutu,2,0,0,0,0,0
isixhosa_3_01284,Liphinde lamiswa ityala le ngcibi eyabulala umkhwetha,0,0,0,0,1,0
isixhosa_3_01285,Ivele enkundleni indoda eqhomfa izisu,0,0,0,0,0,0
isixhosa_3_01286,Kubanjwe abathathu ngokubulala eKuyasa,3,0,0,0,0,0
isixhosa_3_01287,Sijonga unyaka emva kokubuya kweGenerations,0,2,0,0,0,0
isixhosa_3_01288,Igosa lezendlela lidliwe iR8 000 emva kwesinyobo seR800,0,0,0,0,2,0
isixhosa_3_01289,UYapi uhlab’ ikhwelo kumzi kaPhalo,0,1,0,0,0,0
isixhosa_3_01290,Kuphandwa isehlo sokudlwengulwa komfundi eyunivesithi,3,0,0,0,0,0
isixhosa_3_01291,Lirhoxisiwe ityala lexhego elibulele umfazi walo,0,0,0,0,1,0
isixhosa_3_01292,"Liyinene elithi isitya esihle asityeli, ulale ngoxolo Nonceba | EC Indab",3,0,0,0,0,0
isixhosa_3_01293,Babanjiwe onqevu abebezenzela ukuba imbaza nezixhobo zaselwandle eCawa | EC Indab,0,0,0,0,1,0
isixhosa_3_01294,Indoda yakuGatyana ibanjwe inompu,0,0,0,0,1,0
isixhosa_3_01295,Ibanjiwe indoda edlwengule isizalwane sayo!,3,0,0,0,2,0
isixhosa_3_01296,Izidanga ezihlanu zobugqirha eWSU,0,3,0,0,0,0
isixhosa_3_01297,UBongeziwe usafuna ukwaziwa kwiqonga lomculo!,0,2,0,0,0,0
isixhosa_3_01298,Izenzela igama kwizifundo zezibalo iNobotwe,0,3,0,0,0,0
isixhosa_3_01299,Umnqimbinqa obulele iqabane uvele enkundleni ebukeka okomntu ocing’ eBhakubha,2,0,0,0,3,0
isixhosa_3_01300,Bazingela amathuba kwiCreative Economy Indaba 2018,0,0,0,0,0,0
isixhosa_3_01301,ISebe licela uncedo emva kokubhubha kwabakhwetha abahlanu,3,0,0,0,0,0
isixhosa_3_01302,Igwetyiwe indoda edlwengule umntwana,3,0,0,0,0,0
isixhosa_3_01303,"Bekumnandi kakhulu ukubukela idabi laseSoweto, utshilo iGianni Infantino",0,3,0,0,0,0
isixhosa_3_01304,Umntwana wakhe wohluthwe ngoonontlalontle,0,0,0,0,2,0
isixhosa_3_01305,Bafumene iwonga abakwaPick * Pay,0,2,0,0,0,0
isixhosa_3_01306,Kubanjwe ititshala ngezityholo zokudlwengula,2,0,0,0,0,0
isixhosa_3_01307,Ibuyile iShell Helix Ultra Cup!,0,3,0,0,0,0
isixhosa_3_01308,Abalali buhlayo eDutywa besoyika ama-Big10,0,0,3,0,0,0
isixhosa_3_01309,Kubanjwe abathathu ngezityholo zokuxhwila nokuqweqwedisa,0,0,0,0,1,0
isixhosa_3_01310,Bachithe ityotyombe lomtyholwa eQandu Qandu,2,0,0,0,0,0
isixhosa_3_01311,Ootitshala baseBhayi bagxeka isebe,0,0,0,1,0,0
isixhosa_3_01312,Yiminyaka mibini engatsibi ziko onomfazi othwasayo,0,0,0,0,2,0
isixhosa_3_01313,"Noxa esakhonkxiwe, uDyantyi ufuna ukudlala umbhoxo kwakhona",0,2,0,0,0,0
isixhosa_3_01314,Kuqhweshe ibanjwa enkundleni eCumakala!,0,0,0,0,2,0
isixhosa_3_01315,Isazisi sithi ndabhubha ngo2009,0,0,0,0,2,0
isixhosa_3_01316,Umbhashe wokhe ibala lokuvavanya abaqhubi eDutywa,0,2,0,0,0,0
isixhosa_3_01317,Ubhubhe ecela uxolo ofele ibhotile yotywala,3,0,0,0,0,0
isixhosa_3_01318,USomizi kwikhaya likaLulu ogetyengiweyo,2,0,0,0,0,0
isixhosa_3_01319,‘Asivoti ukuba akagxothwa uceba wethu’,0,0,0,2,0,0
isixhosa_3_01320,Babanjiwe ababulele inkosikazi yaseSajonisi,3,0,0,0,0,0
isixhosa_3_01321,242 ababhubhe kwiindlela zeMpuma Koloni!,3,0,0,0,0,0
