text_id,text,Anger,Sadness,Disgust,Surprise,Fear,Joy
zulu_4_01398,Kuvele abatholwe nesibhamu emathuneni,0,0,0,0,0,0
zulu_4_01399,Kuhlulwe ibhokisa kwashayana abalandeli,0,0,0,0,0,0
zulu_4_01400,Ngilahlekelwe umngani oqotho: Ramaphosa,0,1,0,0,0,0
zulu_4_01401,#akulalwa ngihleli nawe bhari lomama wakhuluma engathi sihlukanisa unyaka nje😁😂😂🤣🤣🤣😂😂 @MAFRESHSA #ukhozi_fm,0,0,0,0,0,0
zulu_4_01402,@Zamangwanya @ThembaKaula Sinandabani naye ngoba kwandoda yakhe yambambatha iSilo ehlombe ndlela le engahloniphi ngakhona isiko lethu😏,0,0,0,0,0,0
zulu_4_01403,Uzobuyela enkantolo ngesonto elizayo osolwa ngokubulala umyeni,0,0,0,0,0,0
zulu_4_01404,@aphelelejody @HopePerfect_Dla Ulahlekelwe yin wena Dlamini ku muntu wam😑 https://t.co/lXumPv5dV4,0,0,0,0,0,0
zulu_4_01405,Ubhuntshe ngomzuzu wokugcina owe-jazz,0,0,0,0,0,0
zulu_4_01406,@DrMkhize4 Ay kodwa nami ngike ngitshelwe nje esithubeni kuthiwe uyaphapha baba😭😭,0,0,0,0,0,0
zulu_4_01407,"""Asehleni Siyiphumuze😒"" kusho Mina Seng'thenge imoto🚗 nghamba nabangan bami'🙄!!",0,0,0,0,0,0
zulu_4_01408,Bancishwe ikhefu abadlali bePirates,0,0,0,0,0,0
zulu_4_01409,Kugxekwa usihlalo weLeopards ngokuxoshwa komqeqeshi,0,0,0,0,0,0
zulu_4_01410,Bazomasha ngenxa yomsolwa odedelwe kwelikaBobo,1,0,0,0,0,0
zulu_4_01411,Kuhoxe abathathu kwesikaBaxter,0,0,0,0,0,0
zulu_4_01412,"@Zodumo_02 Ngob'aphathana kahle nje, yini manje🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️",0,0,0,0,0,0
zulu_4_01413,Kuphume izidumbu abozalo bebanga inkosikazi,0,2,0,1,0,0
zulu_4_01414,Amaphoyisa athathane ne-EFF,1,0,0,0,0,0
zulu_4_01415,@Nocypho7Wolf Ngaphawula about a week ago kwitweet yomunye owayekhalaza after ekade egijima kwi treadmill ngathi iyiscam futhi ingambulalisa ngenhliziyo ngoba iyarobhana sekthiwa mina ngafisela omunye intembi ukuphawula kwami kuyingozi kulosisi as if ngathi ngizombulala😭,0,0,0,0,0,0
zulu_4_01416,Kusolwa ingxabano yezingane ngababulewe KwaDabeka,0,0,0,0,0,0
zulu_4_01417,Uboshiwe olahle ingane esibhedlela,0,0,0,0,0,0
zulu_4_01418,[IMIBONO] Sekunongwe namanga ngoba umfo kaMasinga esethule,0,0,0,0,0,0
zulu_4_01419,@andiisaah mse ulindiswa a whole hour on some ngizonfonela ma ehhhh Nangu ubby unglandile.. namaxoki akhona Bby scela uphathe kahlee umngan wethu Kaaaaade ekhuluma ngawe she really loves u sbari🙄 https://t.co/dJT94mcbE4,0,0,0,0,0,0
zulu_4_01420,Kusho labafana abayelo abisamadafakha ocathizintombi ziyaziwela likhale😭iqhawe selibgrethe🫀lithi mjolo yanyisa😂,0,0,0,0,0,0
zulu_4_01421,Omunye ungisukelile izolo ngizithulele wathi he will send me an eWallet today. Nalu usuku luphela ingangeni. I hate men 😭,0,0,0,0,0,0
zulu_4_01422,Yehlile imimoya kutholwa amathambo kathisha,0,0,0,0,0,0
zulu_4_01423,@MandlanziSoweto Bra 🤣 ngihleke ngaze ngakhala. UChicken naye kodwa akaboni ukuthi uMah ubusy,0,0,0,0,0,0
zulu_4_01424,@NhlivoTouch Kade ngayiyeka mina lento🤣😂😅😅,0,0,0,0,0,0
zulu_4_01425,Wachilizelwa kwelombhoxo ngenxa yokuhlupha ekilasini,0,0,0,0,0,0
zulu_4_01426,Seksele kancane Athi South Africa this is the person who killed him... 😔 Sthule syabuka nje,0,0,0,0,0,0
zulu_4_01427,Uphumela obala owaduma‘ngebhanoyi’ laseMnambithi,0,0,0,0,0,0
zulu_4_01428,Plus umuntu wambiza phansi kweziketi zikanina kuthiwa uwe owrong kodwa kuyena okusukelile..😒 https://t.co/hgdaw8J5uv,0,0,0,0,0,0
zulu_4_01429,'Bazehlisa isithunzi abalwela indoda',0,0,0,0,0,0
zulu_4_01430,Isililo kukhothama Inkosi yamaXhosa,0,3,0,0,0,0
zulu_4_01431,Umndeni uyamazi owabulala owaseDUT,0,0,0,0,0,0
zulu_4_01432,Kubulawe umholi wenhlangano elwa nobugebengu,0,2,0,0,0,0
zulu_4_01433,Batelekile abadayisa amathikithi amabhasi kaMasipala,0,0,0,0,0,0
zulu_4_01434,Bamisiwe onesi abaxosha owateta etekisini,0,0,0,0,0,0
zulu_4_01435,Unqotshwe isifo sikashukela uMshoza,0,2,0,0,0,0
zulu_4_01436,"@Fika48955085 Lol🤣usevele wabheda... Kungasa ek'seni tho, so ang'sekho lapho...🏃‍♂️😂😎",0,0,0,0,0,0
zulu_4_01437,Abashonelwe bakhala ngenhlawulo yenkosi,0,0,0,0,0,0
zulu_4_01438,Ubanjwe esesibhedlela osolwa ngelokubulala,0,0,0,2,0,0
zulu_4_01439,Ungqongqoshe wembulele isizwe ngesivuvu sesithathu,0,0,0,0,0,0
zulu_4_01440,Limlahlile icala lokudlwengula intombazanyana (8) uNinow,0,0,0,0,0,0
zulu_4_01441,Babalisa ngokudlula emhlabeni kwendodana kaZuma,0,2,0,0,0,0
zulu_4_01442,Iphendulwe ihlaya eyomfundisi 'ovuse' ofile,0,0,0,0,0,0
zulu_4_01443,Kuvela osolwa ngelokuphanga nokubulala,0,0,0,0,0,0
zulu_4_01444,@Mtimande_N Ngizwe u Kruger National Park qha🙄,0,0,0,0,0,0
zulu_4_01445,@DrPhomolo No I'll never ngiyigwala mina😭😭😭 what if ngdliwa inyoka ngasawtholi naloyo 10M😭😭😭,0,0,0,0,0,0
zulu_4_01446,"@Khule_Math Khona owaseYukheyzetheni onescefe kabi uyaklabalasa, uthi uyochama athi hlalaphansi akukachanywa wiybo😩 yey liyarobha leliwashi ukubuyazi Lito fast😩",0,0,0,0,0,0
zulu_4_01447,@ThembaKaula @AphiweKaula 😂😂😂😂😂kodwa Gabhisa mfwethu wangibiza ngentenkulu kangaka ngingelutho mina🤦🏾‍♂️phela iqhikiza ungqongqoshe we yintombi Zonke zizwangaye 😂😂😂,0,0,0,0,0,0
zulu_4_01448,"Lapho izolo I had a test , ngithe ngisabhala wahamba ugesi 😭had to buy data immediately https://t.co/gf2nX03hlB",0,0,0,0,0,0
zulu_4_01449,Basola ilumbo ngokufa kowe-IFP,0,0,0,0,0,0
zulu_4_01450,@sbucyZulu Sobe sicula sithi isencane lengane kodwa una 40 😂😂😂😂😂,0,0,0,0,0,0
zulu_4_01451,BUKA: Owesifazane othanda ucansi ngokweqile uthi ukulenza kahlanu ngosuku akumenelisi,0,0,0,0,0,0
zulu_4_01452,"Isbhamu asisali,ngeke ngilunge ke mina💀",0,0,0,0,0,0
zulu_4_01453,@iamthobani Kodwa ngo Bhebi wami nengane yami 😭😭😭 naba besifaka ezindabeni esingangene kuzo,0,0,0,0,0,0
zulu_4_01454,Ngeke ngithuke ngoba legenge ehamba nama sonto iWeekend yonke ave idlana lapha ematendeni 😂 https://t.co/Gebhes2z9f,0,0,0,0,0,0
zulu_4_01455,@SheIsHloni Bakubamba baku warnishe ukuthi kodwa nawe sister ungabohamba lana akukho safe bayabambana... 😂😂,0,0,0,0,0,0
zulu_4_01456,Uvaliwe uCheckers ngemuva kokuthola oneCorona,0,0,0,0,0,0
zulu_4_01457,Awu sthandwasam ususebenzile emhlabeni😭😭😭 https://t.co/ixZsNaXjrE,0,0,0,0,0,0
zulu_4_01458,[BUKA] Amaphoyisa aqhumise ibhomu elitholwe eWentworth,0,0,0,0,0,0
zulu_4_01459,Bafuna ajeziswe ‘odlwengulile’,2,0,0,0,0,0
zulu_4_01460,"No, akuhlukene nokulobola umfazi lokhu 🤞 https://t.co/w2L7ULfhGq",0,0,0,0,0,0
zulu_4_01461,@_Madlokovu_ Mina ngikhalela iz’lwane nje lezi ezifele ubala 🙆🏾‍♂️😂😂😂,0,0,0,0,0,0
zulu_4_01462,OweSwallows uzishaya isifuba ngesizini yokuqala,0,0,0,0,0,0
zulu_4_01463,Uvele enkantolo osolwa ngokubulala abomndeni (6),0,0,0,0,0,0
zulu_4_01464,Uginqe ibhasi wazibulala umshayeli kushona abangu-9,0,3,0,0,0,0
zulu_4_01465,@biyela_bongz 🤣🤣🤣🤣🤣🤣🤣 kodwa yini! Lafa elihle,0,0,0,0,0,0
zulu_4_01466,"....ave ethetha lo baba, angaz noma isikhwele okanye...uxakwe ezakhe...🧴",0,0,0,0,0,0
zulu_4_01467,#jabulujule @ukhozi_fm @Ayanda_Melansi @nosihlesibisi_ @ladydwabantu Uhleli no LadyDee ku Jabulujule ngilalele uhlelo 🎧,0,0,0,0,0,0
zulu_4_01468,"@U_Siphoz @Magashule_Ace Ungugalakajana wedwa, mina ngiyobe ngiyaphi ejele ngiyi aram senkosi😆😆😆😃😃",0,0,0,0,0,0
zulu_4_01469,Indodana ixabane nonina yazilengisa ethempelini lamaNazaretha,0,3,0,0,0,0
zulu_4_01470,-eChesterville sengvele ngaletha izinja! wonke umuntu usefuna ukuba umnganami🤷🏾‍♂️,0,0,0,0,0,0
zulu_4_01471,Kufe 6 bezama ukubamba inkunzi,0,1,0,0,0,0
zulu_4_01472,"Yebiyamama, Uma ukwatile ukhuluma isilungu🤣🤣🤣 https://t.co/t5yKz23Mu8",0,0,0,0,0,0
zulu_4_01473,"""Konakele kodwa awuvumi uhambe ubuyele ekhaya""😭yeses!💔 @Ami_Faku",0,0,0,0,0,0
zulu_4_01474,bazokuhlanyisa abafana uzohamba usibuza ukthi khona into erongi yini ngawe🤷🏾‍♀️😂,0,0,0,0,0,0
zulu_4_01475,Estobini kwaJamludi ubuze wehle khona bese ubuza ubaba wakwaZondo odubulanayo 🤣🤣🤣 https://t.co/5pdTW8gVwT,0,0,0,0,0,0
zulu_4_01476,"Khona umakhelwane opheke ithini lafishi la, ngaze ngalihalela 😋. Kwangathi angyongqongqoza 😊",0,0,0,0,0,0
zulu_4_01477,Izinikele impunyela esolwa ngokubulala uMbewana,0,0,0,0,0,0
zulu_4_01478,EZOTHANDO: Ukhuluma ngomkakhe owashona njalo ebe enami,0,0,0,0,0,0
zulu_4_01479,Useboshiwe osolwa ngokubulala isitshudeni wasishiya embhedeni nengane,0,2,0,0,0,0
zulu_4_01480,Usebizwa ‘ngesipoki’ onomazisi oveza ukuthi usashona,0,0,0,0,0,0
zulu_4_01481,UPitso ucasulwe yinkulumo kaRhoo,2,0,0,0,0,0
zulu_4_01482,Aphelile ama-Savanna abantu emabhakedeni e60-2 on Saturday!🙆🏿‍♂️,0,0,0,0,0,0
zulu_4_01483,U-AKA uvalelisa ngeveza impilo yakhe yasesithe,0,0,0,0,0,0
zulu_4_01484,"No snapchat filter, ukufanelwa iduku nje 🙂😇 https://t.co/dHzQ4E2cgZ",0,0,0,0,0,0
zulu_4_01485,Kushubile osomatekisi bevimbezela abashayeli beTaxify nabe-Uber,1,0,0,0,0,0
zulu_4_01486,@shySkhu @pmothulwe_S Ngiyaxolisa bengixakeka ukuthi ubani loMzekezeke manje🤦🏾‍♂️ but phephisa😂,0,0,0,0,0,0
zulu_4_01487,Uthisha okhulelisa umfundi akadatshulelwe isitifiketi - Chiliza,2,0,0,0,0,0
zulu_4_01488,UNgizwe uvele enkantolo ngelokushaya umkakhe,0,0,0,1,0,0
zulu_4_01489,UTshatha ubhobokile evalelisa kuGcwensa,0,2,0,0,0,0
zulu_4_01490,Indaba yokulala wedwa kodwa ufendisa okomshini 😩😩,0,0,0,0,0,0
zulu_4_01491,Yaz mase uthole intombi entsha le endala vele kube ngathi isalukazi se China 😢🤦‍♂️ https://t.co/UeF3byqwEW,0,0,0,0,0,0
zulu_4_01492,"@Mthigo_ Ayibi @Mthigo_ ,la elokshin khona osindwe i-box lenyama from Ayoba. Wathi efika la ku 15,kanti ligcwele izikhumba zenkukhu!!😂😂😂😂😂😂😂😂😂😂😂😂",0,0,0,0,0,0
zulu_4_01493,Ubaba ecaleni lokudlwengula ingane (14) yakhulelwa,0,0,0,2,0,0
zulu_4_01494,"But vele her name is ""ke-le-moshane"" meaning uyamosha nje💀 https://t.co/hpl1cLXiHt",0,0,0,0,0,0
zulu_4_01495,'Sonke kumele sigxekwe ngokuhluleka ukubhekana nokuhlukana kwenhlangano',0,0,0,0,0,0
zulu_4_01496,Imibiko yokuxoshwa kwesikhulu samajele eKZN,0,0,0,0,0,0
zulu_4_01497,Osindisiwe ulingisa eyokuba ngumqwayizi,0,0,0,1,0,0
zulu_4_01498,@cnehshuga Cishe ngadliwa yizinja zakini mina. Kusize ukuthi kuphume ubaba uShuga. 😫,0,0,0,0,0,0
zulu_4_01499,Owe-ANC uphucwe imoto okuthiwa eyokwebiwa,0,0,0,0,0,0
zulu_4_01500,Ushaywe ngumphakathi waboshwa ‘ogwaze wabulala’ uyise,0,2,0,0,0,0
zulu_4_01501,Owama-Idols usolwa ngokushaya owesifazane,0,0,0,1,0,0
zulu_4_01502,Badedelwe ngebheyili abasolwa ngokufa kwephara,0,0,0,0,0,0
zulu_4_01503,Bathola intuba abamatekisi kuphuma iGreyhound,0,0,0,0,0,0
zulu_4_01504,UBerita usethole umaqondana,0,0,0,0,0,0
zulu_4_01505,Umfundi osolwa ngokudlwengula uzilengisile,0,2,0,0,0,0
zulu_4_01506,Uphenyo ngokufa kukasomatekisi,0,0,0,0,0,0
zulu_4_01507,@ladydwabantu #jabulujule ey uyahlupha kodwa Rubby😅😅😅 @ukhozi_fm,0,0,0,0,0,0
zulu_4_01508,'Ngisamthanda unina wengane yami' - AKA,0,0,0,0,0,0
zulu_4_01509,R10 itowel ku west street &amp; 2 ngo R10 ixubho emgaqweni😭 https://t.co/wrD5gEreyM,0,0,0,0,0,0
zulu_4_01510,Lihlehlisiwe icala labasolwa ngokuba yizinkabi,0,0,0,0,0,0
zulu_4_01511,#ukhoziFMVabs #UkhoziFM61 @DJSgqemeza Cha nami iChunu langibulala ngenSini🤣🤣🤣 uma esethi azikhale noMama ngala uthi azikhale 🤣🤣🤣,0,0,0,0,0,0
zulu_4_01512,Uqokwe waba wovelele uSho Madjozi,0,0,0,0,0,0
zulu_4_01513,"Kuvunyiwe ukuthi inkulu imfihlakalo yokukhonza uNkulunkulu yokuthi: Owabonakaliswa enyameni, walungisiswa emoyeni, wabonwa yizingelosi, washunyayelwa ezizweni, wakholeka ezweni, waphakanyiselwa enkazimulweni. (1 kuThimothewu 3:16) Nanamhlanje usashunyayelwa ezizweni zonke 🙌❤",0,0,0,0,0,0
zulu_4_01514,Bamashele osolwa ngokubulala umfundi,2,0,0,0,0,0
zulu_4_01515,Kuhlukene imibono ngokushiwo uNkk Helen Zille,0,0,0,0,0,0
zulu_4_01516,Unqume indodana wase eyazilengisa,0,3,0,1,0,0
zulu_4_01517,Lomjita uthe uzopheka kodwa udonsa obude ubuthongo 🤦🏾‍♂️,0,0,0,0,0,0
zulu_4_01518,Ngeke lomjita waba nebhadi🤣😅 bavele nje bamuvondla nje yena yedwa https://t.co/kO0i7NwdZX,0,0,0,0,0,0
zulu_4_01519,"Ngoba @DJTira Ave unebhadi, bazothi uwena njengoba umama G esishiyile, phela wena ukhonjwa yonke indawo 🤷‍♂️",0,0,0,0,0,0
zulu_4_01520,"Layikhaya ngithi, usezophuma umuntu wami referring to KayGee, kwathiwa ""Usho i-abuser? Ooho"" I just-🥺💔",0,0,0,0,0,0
zulu_4_01521,“Kwaku straight sani sona leso🤷🏾‍♂️ esisanda kwenzani nje” kusho mina sengidla imali nezifebe!!,0,0,0,0,0,0
zulu_4_01522,"@Phislash Bese uthuswa ngobaba omubi endaweni, ngikhumbula kahle thina sasthuswa ngobabuJange😩",0,0,0,0,0,0
zulu_4_01523,Ogaqele isikhundla sobuholi kwiDA uphindiselwe esibhedlela ngenxa yeCorona,0,0,0,0,0,0
zulu_4_01524,URamaphosa udilize abasebenzi epulazini lakhe,0,0,0,0,0,0
zulu_4_01525,Ugwetshwe udilikajele ngokudlwengula umshana oneminyaka engu-8,0,2,0,0,0,0
zulu_4_01526,Kodwa maqabane ka Tambo seningaze nivumele kuvezwe ukudla kushiswa kodwa nazi kahle ukuthi ikati lilele eziko ku Sizwe esinsundu😭,0,0,0,0,0,0
zulu_4_01527,Ikhehla liwakwe abokufika uR75 000,0,0,0,0,0,0
zulu_4_01528,'Unqume' uyise wamqoba,0,2,0,0,0,0
zulu_4_01529,"Omunye wayethi uThakathiwe , ngamhlalisa phansi, waqala waLanda amaPhilisi, yazi kuymanje bambiza ngoStufuza😊",0,0,0,0,0,0
zulu_4_01530,Sengi lithwithile ngicela ukukhipha umuntu wami siyodla into ka fayfhandilethe🤲🤲🤲🤲 #FamilyMeeting #Uyajola99 #IamSingleBecause https://t.co/7S3rN8bgKM,0,0,0,0,0,0
zulu_4_01531,Useqashe abameli abasha umfundisi osolwa ngokunukubeza,0,0,0,0,0,0
zulu_4_01532,Always wonder ukuty kwaku ngapum ushun onjani uma @Sjava_atm enza inoni nobabu David Masondo (Soul brothers)ongasekho emhlaben 🤔 https://t.co/KkeRfCNpcP,0,0,0,0,0,0
zulu_4_01533,@uThobyM umzuzwana nje la ngathi uthi shazi lekhanda ngithi naba osathane bo avele afone 😏,0,0,0,0,0,0
zulu_4_01534,Azoze ashone wonke ngingakomtholi uLOML 😭😭😭 https://t.co/JqqCloHTt8,0,0,0,0,0,0
zulu_4_01535,Indida ngemibandela yebheyili kaDuduzane evumbuka eDubai,0,0,0,0,0,0
zulu_4_01536,@BigKid850312 Abanye mebenuka i bev kodwa who am I to judge 💁‍♂️,0,0,0,0,0,0
zulu_4_01537,Baxoshe unina bethi uqoma oBen 10,0,0,0,0,0,0
zulu_4_01538,Ishende nomfelokazi ecaleni lokusoconga,0,0,0,0,0,0
zulu_4_01539,@ChefScott_ Angibacabangi😩😩😩 ngigwala kabi umuntu ongifuna u10k per month girlfriend allowance no shame angikho lapho,0,0,0,0,0,0
zulu_4_01540,Bakhala ngomama oxova abazalwane kwelezitabane,0,0,0,0,0,0
zulu_4_01541,@Nazomagenge2 Hawemah😂😂😂😂niyadela shame lapho thina wathi udlawrong kufutheke izihlathi kuvumbuke inja yebele,0,0,0,0,0,0
zulu_4_01542,Umqeqeshi uqhosha ngonuka iqaqa kwiPirates,0,0,0,0,0,0
zulu_4_01543,Dalindyebo wayesele embiza ngelahle unyana wakhe. Yhu amadoda 😔 https://t.co/zRxwZsHOai,0,0,0,0,0,0
zulu_4_01544,Aqale ahubhuza amanga amaphoyisa ngokufa kowesilisa emashini yezitshudeni,0,0,0,0,0,0
zulu_4_01545,"Owazalwa ukufumbethe akekho ongakuphuca khona “talent “ but let’s pray our talent kulomona esiphila kuwo 🙏 @ Durban, KwaZulu-Natal https://t.co/C0cyIkdxVg",0,0,0,0,0,0
zulu_4_01546,UZuma uhlawuliswe R60 000 ngenkulumo enokucwasa,0,0,0,1,0,0
zulu_4_01547,"@SizweMashaba33 @kabelodick They took my comment out of context, khona owatweeter ukuthi uyayizonda i treadmill ngekaphinde ayisebenzise nami ngavumelana naye ngathi iyiscam futhi ingambulalisa ngenhliziyo kwasekuthiwa mina ngithe ngizobulala losisi akuvumelekile uku fisela omunye umuntu intembi🤷🏽‍♀️",0,0,0,0,0,0
zulu_4_01548,Khona okade ehleba ngami izolo ngoba kade kuncinza zombili indlebe 😪 😪,0,0,0,0,0,0
zulu_4_01549,Kuvuswe umtholampilo owawucekelwe phansi,0,0,0,0,0,0
zulu_4_01550,@Siya_Selepe2581 Mina ngyacasuka nje umuntu methena uzongipha imali ngosuku lwakhe lomholo kodwa engabe esangipha🤣🤣🤣 syahlukana nokuhlukana lapho,0,0,0,0,0,0
zulu_4_01551,Kumiswe isikhulu esiphezulu ngezinsolo eziningi,0,0,0,0,0,0
zulu_4_01552,"@uShobzin Futhi loyamuntu uhleka ngempela laphaya. Akazenzisi, ulushisa ngempela. 😂",0,0,0,0,0,0
zulu_4_01553,Icasule abantu abaningi imbongi igxeka ukulingisa kukaConnie Ferguson,2,0,0,0,0,0
zulu_4_01554,anga shaun 😭😭😭 urabishi wento lo.... ngingamane ngingaphuzi https://t.co/rcASWmG7Ts,0,0,0,0,0,0
zulu_4_01555,Ayikho neyodwa nje indoda engibuzayo ukuthi yini engiyifunayo ngoba kuholiwe 😭 cha ninehliziyo embi,0,0,0,0,0,0
zulu_4_01556,Indodana kaZuma ibhalele ungqongqoshe incwadi evuthayo,0,0,0,0,0,0
zulu_4_01557,IPirates idliwe yaphenduka isitebhisi seLeopards,0,0,0,0,0,0
zulu_4_01558,Kuminze ibhanoyi ebelithwele abawu-189,0,3,0,2,0,0
zulu_4_01559,"I quote ""sonke siya haver kodwa ngeke us’bone simitha, sineyingane , sizala siphindelela... niyaphapha nina 😒"" #Londie",0,0,0,0,0,0
zulu_4_01560,Umsindo ngokwakhiwa kwenxanxathela,2,0,0,0,0,0
zulu_4_01561,Kuminze iphoyisa lidoba olwandle,0,1,0,0,0,0
zulu_4_01562,"@ZondiLethiwe @Nana__Xaba Lalela, yabona igawulo (ukudla) uvele ukhalise ingane encane, mese uMama wekhaya uyabuza ukthi yini ndaba, usheshe uphendule uthi, ""Ithi ingane ilambile"" then you will be within (phakathi inside 💪🏾).. 😂😂 https://t.co/IidgE4lnNs",0,0,0,0,0,0
zulu_4_01563,Yayihlaba yezwa lapho angikho endlini😥,0,0,0,0,0,0
zulu_4_01564,Inyunyana isola uhulumeni ngokucindezela amaphoyisa,0,0,0,0,0,0
zulu_4_01565,"I've been praying from the day i sent the money still namanje akakaqhamuki kodwa wathi angifake eyokuza 😭😭😭 @ Durban, KwaZulu-Natal https://t.co/xQ4qrSESCB",0,0,0,0,0,0
zulu_4_01566,Kusolwa owezemfundo ngokudonswa ngekhala yizinyunyana,0,0,0,0,0,0
zulu_4_01567,@thobani22412518 Ngikhale ngaye nam mfethu uyidlisile i team 🤞🏿🤦🏿‍♂️,0,0,0,0,0,0
zulu_4_01568,Ukhunjulwe njengomuntu obenamahlaya uBhodloza,0,0,0,0,0,0
zulu_4_01569,"@Mtamerri Yho mina nje yacishe yangichitha I Wildtrak kwi gravel ! Asobuye ngi speede Yaphenduka yabheka la ngiqhamuka ngakhona 😭💔 I was convinced izongena ezweni, nami nezingane",0,0,0,0,0,0
zulu_4_01570,Uzobhadla ejele umfundisi owadlwengula umzalwane,0,2,0,0,0,0
zulu_4_01571,Kubanjwe ngesidlozana intatheli kowe-ANC,0,0,0,0,0,0
zulu_4_01572,@tinydlamini3 Kodwa esebona intshebe eyisdleke izophazamisa😂😂😂😂😂,0,0,0,0,0,0
zulu_4_01573,Uyavela osolwa ngokubulala umfundisi,0,0,0,0,0,0
zulu_4_01574,Unogada ukhala ngesinxephezelo,0,0,0,0,0,0
zulu_4_01575,Ibhungu liphucwe wumkhongi ingoduso,0,0,0,0,0,0
zulu_4_01576,Unqatshelwe ibheyili umshayeli weloli yesibhicongo sengozi,0,0,0,0,0,0
zulu_4_01577,Uvuleke amehlo ngomlingiswa ongumqwayizi,0,0,0,0,0,0
zulu_4_01578,Manje uma sebephushwa njengezinkomo zingena edamu😳😳😳😩 https://t.co/xBiRQfdj0k,0,0,0,0,0,0
zulu_4_01579,Kuhlukana inhloko nesixhanti kwiChippa nobengukaputeni,0,0,0,0,0,0
zulu_4_01580,@ngcobothami2 @thabilelr Yamkhumbula eyo kwenza inspection yeshidi ngoba efuna to prove ukuthi uThando ubeyintombi nto yini ngoba kumele kuphumigazi mabekade belele? Ngamsaba that day lowababa mina ungcole to the core🤞🏿,0,0,0,0,0,0
zulu_4_01581,Kodwa Sphamandla uhluphile mngani wami 🤣🤣🤣 https://t.co/7UBBIFNgtQ,0,0,0,0,0,0
zulu_4_01582,Bese ngikhipha R50 wam nje esaqulekile.. 🤣🤣 https://t.co/AgUGPQy6uL,0,0,0,0,0,0
zulu_4_01583,"Mother (MaMtshali) + Father (Makhanya) + DJ WISE ( Ngizalwa yilabantuke Mina) 🤞🏽❤️❤️🙏🏾 @ Durban, KwaZulu-Natal https://t.co/wMtskiK00g",0,0,0,0,0,0
zulu_4_01584,Inkukhu inqunywe umlomo kuZinnbauer,0,0,0,0,0,0
zulu_4_01585,Kuboshwe 'ababulala' iphoyisa,0,2,0,0,0,0
zulu_4_01586,Uvule icala osola inyanga ngokumthengela inkabi,0,0,0,0,0,0
zulu_4_01587,Likhotheme izinyane leSilo,0,0,0,0,0,0
zulu_4_01588,Nidinwe ukuthi uMini uthe amagoda okulala aGhetto💀,0,0,0,0,0,0
zulu_4_01589,Kuboshwe abasolwa abahlanu kwelokubulala,0,0,0,0,0,0
zulu_4_01590,Ubonge ukusinda edunwa imoto owoKhozi,0,0,0,0,0,0
zulu_4_01591,Imenenja kamasipala weTheku ibopha  umkhandlu,0,0,0,0,0,0
zulu_4_01592,@Samke_umgijimi Kodwa ushayile👏🏿👏🏿. Uma sewu phinda kuzoba nconywana,0,0,0,0,0,0
zulu_4_01593,Uqolwe imali kwi-akhawunti yakhe,0,1,0,0,0,0
zulu_4_01594,Imeya isasazele i-IFP ngabameli emva kokuxoshwa,0,0,0,0,0,0
zulu_4_01595,@ZeeKaMageba Makunje angishayisi. Ukube ulapho ngabe useyaphuma e8pm elenke kodwa ke. I think he thinks there is no tracker kulenkabi yakhe ubona ukuthi abanye bangamagwala. Induna isishilo ukuthi akajutanga ayimtholi ocingweni 🙄,0,0,0,0,0,0
zulu_4_01596,@QMqilingwa @charliesamsonSA 😂😂😂😂😭omzala abekho la kuTwitter bale eVillage,0,0,0,0,0,0
zulu_4_01597,Kuvalwe isikole ngolukamabhalane,0,0,0,0,0,0
zulu_4_01598,Agwetshwe iminyaka eyisithupha amaphoyisa omgwaqo kwelokugwazisa,0,0,0,0,0,0
zulu_4_01599,Kushaqwe 27 besolwa ngokweba imfuyo,0,0,0,0,0,0
zulu_4_01600,😭😭 uma ungu khanda shisa kumnandi ukubuka https://t.co/g94d9lFZD1,0,0,0,0,0,0
zulu_4_01601,My manager wafika nokshisa ekseni kusa abasaphithizel abantu kanje 🤣🤣🤣 kwaphela ibhabhalaz,0,0,0,0,0,0
zulu_4_01602,@XihlukeMabasa2 Ugogo wami uhlale esho kanje njalo mangihamba ekhaya 😢,0,0,0,0,0,0
zulu_4_01603,"Ifikisela ngezinyembezi lento, Eyi ukuphila kwalezinsuku zokugcina kunzima. Uma ungumzali uhlale ukhathazekile ngenxa yethonya lontanga balezingane zethu 🙆🏾‍♂️ https://t.co/hMMs87o0gn",0,0,0,0,0,0
zulu_4_01604,Bahlalele ovalweni abakwaNongoma kweqa osolwa ngokubulala,0,0,0,0,2,0
zulu_4_01605,"Itheken efaka ibuzu espan, iphinde ibeneshwapa, gada mfana indoda leyo futhi akunkani kuyafiwa🤞 😂🤣😂🤣😂 https://t.co/KXreMRxjoO",0,0,0,0,0,0
zulu_4_01606,@boohley Siyabonga makazi - ibinkulu le weekend eskoleni bakithi kuphume nomzali 😂,0,0,0,0,0,0
zulu_4_01607,Kusolwa ukuthi lizibulele iphoyisa elitholwe emotweni liphangalele,0,2,0,0,0,0
zulu_4_01608,"Ubungeke nje uMosquito udle uvale umlomo? Mxm, lapho sengibulele 6 yonke kodwa kusakhona ongicefezelayo😭",0,0,0,0,0,0
zulu_4_01609,@Mthigo_ I think I saw u yesterday kwi robot ngase shaka spar🤔hlambe beku ukfana kwabantu.lavele lavula ke ngakaboni kahle,0,0,0,0,0,0
