text_id,text,Joy,Surprise,Sadness,Anger,Fear,Disgust
darija_3_00243,wbezzaf khorin wlina kan sam3o bihom ghir f tv pffff,0,0,0,0,0,0
darija_3_00244,tbarkaLAH 3La LALLA NOZHA O SDI LBACHIR #SAM_B @user #SaadLamjarred #Lm3allem #سعد_المجرد #لمعلم http://t.co/jIrY2Cl9qX,2,0,0,0,0,0
darija_3_00245,ها مصير معلمة مراكش لي كتبيع بنتها للراغبين في ممارسة الجنس.. وها علاش تجرات معاها حتى ختها في القضية,0,0,0,0,0,2
darija_3_00246,مجلس النواب كيدين القتل الوحشي لعشرات الفسلطيين اليوم,0,0,2,0,0,0
darija_3_00247,شكرا سلمى ❤️❤️,2,0,0,0,0,0
darija_3_00248,طرد مغربي من إيطاليا بتهمة الارهاب ووزير الداخلية يعترف بطرد 64 متهم بالارهاب في 2015,0,0,0,0,0,0
darija_3_00249,chno had tberhich a kheti donia ghadi tefro akid w ibtissam tahia wenti ghatb9ay hna diri ghi fel machakil w galsa f bitek,0,0,0,1,0,0
darija_3_00250,حصيلة كسيدة مغاربة أوكرانيا ارتفعات لـ4 قتلى.. طالبة من الجرحى ماتت اليوم,0,0,2,0,0,0
darija_3_00251,عاجل. منفذا مذبحة شارلي ايبدو يقتلان رهينتين والمدعي العام ينفي,0,0,0,0,0,0
darija_3_00252,@user tana kay3jabni lfa9ra dyal flach,2,0,0,0,0,0
darija_3_00253,قضية معتقلي البي جي دي المتابعين بالارهاب: مصدر من مندوبية التامك لـ«گود»: ما يطلبه المحامي الإدريسي غير قانوني وهاشكون من حقو يزورهم في الحبس,0,0,0,0,0,0
darija_3_00254,وصعيبة حتى التعاويد. 2 من خدام الدولة غاديين يشرفو على تحقيق بخصوص تأجيل مشاريع منارة الحسيمة. وبزاف جيبو وزرا محبوبين ماشي لفتيت وبوسعيد ويرجعو اراضي الدولة بعدا,0,0,0,0,0,0
darija_3_00255,بيان الخارجية لمدريد حرك صحافة الكذوب عندهم عاوتاني: المغرب عبأ عشرات المتعاونين فـ كطالونيا لتحريض الانفصاليين,0,0,0,1,0,0
darija_3_00256,جريمة “إيموزار كندر”.. مول الفعلة شداتو لابيجي وكان سكران,0,0,0,0,0,0
darija_3_00257,طفل عضاتو عقرب فوزان مات فمستشفى سانية الرمل فتطوان,0,0,2,0,0,0
darija_3_00258,ya3tih l3az hit rajal jazayri 9ohh hada howa hna natmanaw yji 3andna n3amlo lih sti9bal wa3ar,3,0,0,0,0,0
darija_3_00259,ماشي غير بيضاوا اللي شرب لمدرح. حملة الأيادي البيضاء وصلات لمراكش: ضبط قراعي د”الشامبانيا” مهربة وشراب آخر بِيرِيمِي ومسيري المطاعم وشي مستودعات مقولبين الديوانة,0,2,0,0,0,0
darija_3_00260,nta li wa3r a khoya,0,0,0,0,0,0
darija_3_00261,واخيرا انزاح راس من رؤوس الخرافات و الاحلام المنمقة و الكلمات الفضفاضة فهو لم يكن يوما صديقا للشعب ولا ودودا به ولا مدافعا غن مسكين بل هو نسخة من فتح الله اولعلو في صورة متسيلم على وزن دون كشوط يحارب الاشباح والتماسيح والعفاريت ...والمساكين والشعب المسحوق بالفاظ لا تمت لرجل سياسة لا من قريب ولا من بعيد فهو دمية مهرجة فقط فلا بارك الله فيك ولا في من صوت عليك',0,0,0,3,0,0
darija_3_00262,@user chiro hbiba twahachnak bzf mstaniyin nchofek fe l maghrib fa9rab wa9t,2,0,0,0,0,0
darija_3_00263,اجراءات جديدة فمديرية الامن بسبب الكورونا,0,0,0,0,0,0
darija_3_00264,rfa3ti rasna w rfa3ti rayat bladna lah yhfdek wykhalik lina jtm ♥♥,3,0,0,0,0,0
darija_3_00265,مدمن على القرقوبي صفّاها للأب ديالو فكازا وداز لختو وللأم ديالو,0,1,0,0,0,0
darija_3_00266,ضبط مغربيات وسوريات وسودانيات يمارسن الدعارة فى فنادق مصرية,0,2,0,0,0,2
darija_3_00267,خاص. وزير الداخلية حصاد يتفقد المسيرة,0,0,0,0,0,0
darija_3_00268,السير الذاتية للمدربين تتقاطر على الرجاء.. وهذا أبرزهم,0,0,0,0,0,0
darija_3_00269,من مدينة بركان نقدم تعازينا الى أهل الفقيد والى اهل الحسيمة إن لله وإن إليه راجعون كلنا محسن فكري,0,0,2,0,0,0
darija_3_00270,الممثلة سناء عكرود كتطلب وتزاوكَ باش المسؤولين يخففو العقوبة على “مي نعيمة” بعدما جابتها فراسها وتحكم عليها بعام ديال الحبس,0,0,2,0,0,0
darija_3_00271,بن الشويخ العاملة ديال بنمسيك طايحة على راسها..بغات تورط الملك فتدشين جردة فيها الويفي. تشد الكونيكسيون يمشي ليك التلفون,0,1,0,0,0,0
darija_3_00272,@user msa2 lkhir momkin motaba3a hna 3afak @user @user https://t.co/ScMwIgt8Nm,0,0,0,0,0,0
darija_3_00273,@user @user @user warah nti li katbrdi 3la rask ahbibti bayna madahafik 7ad albayra 3liha katbri 3la rask,0,0,0,2,0,0
darija_3_00274,@user makaynch mn dik lhedra ga3.. Hna ghir makan3rfuhomch Mzn ..amma rahom bkhbiizthom,0,0,0,1,0,0
darija_3_00275,الله أكبر والعزة لله الله يحميكم وينصركم',2,0,0,0,0,0
darija_3_00276,يارب تنصرو..... وطول في عمرو..... ويخليه للشعب والعائلة الملكية...... شكرا محمد السادس,3,0,0,0,0,0
darija_3_00277,"بيدرو سانشيز فمجلس النواب الإسباني: قرار دعم مبادرة الحكم الذاتي جاي من إرادة إسبانيا ورغبتها فحل ملف الصحرا,",1,0,0,0,0,0
darija_3_00278,ولكن كولشي على الاعلام الي كيصور اوروبا في الافلام على انها ',0,0,0,0,0,1
darija_3_00279,موريتانيا: خبر غرق 52 شاب موريتاني فسواحل المغرب غير كذوب,0,0,0,0,0,0
darija_3_00280,"جثة رضيع مرمية فالخلا استنفرات السلطات فتطوان,",0,0,3,2,0,0
darija_3_00281,ها شحال من محابسي غادي يدوّز امتحانات البَاكْ وها شحال من مركز امتحان تخصص ليهوم,0,0,0,0,0,0
darija_3_00282,ها 2 رجالات القذافي للي خرجو على ساركوزي ووصلوه للاعتقال والمحاكمة. واحد تقتل ولاخر مضروب بجوج قرطاسات فكرشو,0,0,2,0,2,0
darija_3_00283,عاجل : جثة فتاة بالعيون مرمية خلف محكمة الاستئناف وعليها اثار الضرب,0,0,0,0,0,0
darija_3_00284,بشكل رسمي.. المغرب راسل الكاف باش ينظم كأس إفريقيا 2025,0,0,0,0,0,0
darija_3_00285,عامل ورزازات وقف المقدم اللّي بان فشريط جنسي مع العشيقة ديالو,0,2,0,0,0,2
darija_3_00286,واش بغيتوهم يبداو يتكرفسو على العادي والبادي عاد تبقاو أنتما على خاطر خاطركم ',0,0,0,2,0,0
darija_3_00287,ان لله وان اليه راجعون ولا حول ولاقوة الابالله العلي العظيم',0,0,3,0,0,0
darija_3_00288,لا لتخفيف القيود على المطاعم! يتحدثون عن المطاعم وهدفهم هو النبيذ,0,0,0,2,0,0
darija_3_00289,fakertini 3andi wa7ed sa7bi 3roubi en vacances en ce moment 3andek hahaha msawer m3a nejma dial tom cruise 😂😂😂 goultlo tafertih 😂😂😂,2,0,0,0,0,0
darija_3_00290,صاحب مشروع سياحي بالداخلة لا يعترف بالعملة الوطنية الدرهم,0,0,0,1,0,0
darija_3_00291,"تنزيل الحماية والقطع مع التخلويض فبناء السبيطارات.. ايت الطالب: رسلنا وصيات مجلس العدوي لجميع المسؤولين وخصصنا كثر من 6 مليار درهم للصيانة وتجديد التجهيزات,",0,0,0,0,0,0
darija_3_00292,Ana ohiab elisa ana mkrahtx dkon s8ira wnkono ana ohia hhh,2,0,0,0,0,0
darija_3_00293,اعتقال شابة مغربية فإسبانيا قتلات ولدها بموس مباشرة بعد ولادته,0,0,2,0,0,0
darija_3_00294,بعيوي واخا حكمات عليه المحكمة بتبذير المال العام.. داير منتدى دولي باش يلمع صورتو,0,1,0,0,0,0
darija_3_00295,عاجل. شكون قطع الضو على مزوار فالعيون؟ واش ولد الرشيد عندو شي علاقة,0,2,0,0,0,0
darija_3_00296,حبيب الكل يا أبا مكة',3,0,0,0,0,0
darija_3_00297,تأجيل جديد في قضية أنس العلمي المدير العام السابق لصندوق الإيداع والتدبير,0,0,0,0,0,0
darija_3_00298,قدم مبارة رائعة دفاعيا و هجوميا',2,0,0,0,0,0
darija_3_00299,الأرصاد الجوية تزف خبرا سارا للمغاربة,3,0,0,0,0,0
darija_3_00300,3ammou hamza li kidir mosaba9at lbniwtat f dm hhhhhhhh,1,0,0,0,0,0
darija_3_00301,البوليساريو ما خلات حتى الاطفال. شوفو اش كيديرو لوليدات صغار من تندوف فاسبانيا والجزائر. تحرش جنسي وشيشا,0,2,2,2,0,3
darija_3_00302,منيب رئيسة الحكومة,0,0,0,0,0,0
darija_3_00303,ylh lahdt bli bdl tof hhhhhhhhhhhhhhhhhh,2,0,0,0,0,0
darija_3_00304,هههه مسكين حس بالقالب ديال لبام,0,0,0,0,0,0
darija_3_00305,القضية كبرات عائلة السجين المحروق فالعيون دخلات اللجنة الجهوية لحقوق الإنسان على الخط‎,0,2,0,0,0,0
darija_3_00306,ولله أحسن رئيس حكومة فتاريخ المغرب وكل منتقديه أعداء النجاح,2,0,0,1,0,0
darija_3_00307,عبد النباوي يُحيل ملف ثقيل على الوكيل العام بفاس: فجروه المهندسون الطبوغرافيون والقضية فيها التزوير والمحافظة العقارية,0,1,0,0,0,0
darija_3_00308,استمعت لخطاب بنكيران وصل المضمون قام بإصلاحات جوهرية غير ظاهرة للمواطن  في الحقيقة الناس خدامين مع أحزاب أخرى وكيقولو سنصوت للعدالة,0,1,0,0,0,0
darija_3_00309,برنامج سكن الطبقة المتوسطة فشل وبشهادة الحكومة,0,0,2,1,0,0
darija_3_00310,charaff liya khtii abi ikhalikk,2,0,0,0,0,0
darija_3_00311,ديما مشرفينا…ألمانيا رحلات “ملك الشفارة” لي طلع مغربي,0,0,0,2,0,2
darija_3_00312,مساخيط هاذو . شدو مهاجرين من جنوب الصحراء صوبو تبويقة كيطر مولاها,0,2,0,0,0,0
darija_3_00313,باركة علينا بزاف شوفو الناس فين وصلوا واش الامزيغي ممزوجش من العربية واالعربي ممزوجش من الامزغية ادوها في ريوسكم وخدموا بلادكم ',0,0,0,2,0,0
darija_3_00314,مبقاوش يقدو يخدمو مع مبعضايتهم. حجي يغادر طاقم الزاكي,0,0,0,0,0,0
darija_3_00315,تمارة.. مواجهات بين البوليس ومشرملين تستعمل فيها القرطاس بعد تحريض كلب شرس,0,0,0,0,2,0
darija_3_00316,خلى غي الجيران. سمحات فيه صاحبتو.. قتلها هي وصاحبها الجديد وعائلتها,0,0,0,0,2,0
darija_3_00317,راس العام دموي فطنجة: مصرع شخص واصابة خمسة آخرين في حادثة سير وسط طنجة,0,0,2,0,0,0
darija_3_00318,النيابة العامة بإستئنافية الرباط ستدعات حنان باكور بخصوص ملف الهواري,0,0,0,0,0,0
darija_3_00319,نحن نتديل الامم في كل شيء ولن نتقدم ابدا ما دمنا نحافظ على معتقدات وخرافات صحراء الحجاز منذ 1400 سنة ونحاول ان نطبقها في حياتنا اليومية في 2017، فيقو يا البشر راه الدين اللي كتدافعو عليه هو اكبر عدو لكم ',0,0,0,2,0,0
darija_3_00320,مدرب آخر فالبطولة سالات ساعتو,0,0,0,0,0,0
darija_3_00321,الداخلية ترفض منح بطائق المستشارين الـ90 الذين انتهت ولايتهم البرلمانية,0,0,0,0,0,0
darija_3_00322,كيفاش درتي ليها تبا على بلاد',0,0,0,2,0,0
darija_3_00323,قاضي التحقيق المكلف بملفات الارهاب غادي يتصنت تفصيليا للسويسري والمغاربة اللي قتلو السائحتين فشمهاروش,0,0,1,0,0,0
darija_3_00324,"نزار بركة كعا على البرلمانيين لي كينتقدو الحكومة.. وبرلماني لـ”كود”: مايمكنش نسكتو والشعب واكل الدق,",0,0,0,2,0,0
darija_3_00325,نبيلة منيب هي لبيدها الحل [[PHOTO]],0,0,0,0,0,0
darija_3_00326,ناس الحسيمة ما كيتسناو حد يجيب حقهم .. هناك رجال يجيبو حقهم و لو طارت معزة...,0,0,0,1,0,0
darija_3_00327,khasna rabho matchat kamlin daba ana m3awal 3la ziyach 🙏🏻🙏🏻🙏🏻🙏🏻,2,0,0,0,0,0
darija_3_00328,مشرملين سخن ليهم الراس حتى جابو الربحة. قطعو الطريق فالجديدة ويكشطو الناس,0,0,0,0,2,0
darija_3_00329,"مجلس الأمن الدولي غادي يعقد جلسة لمناقشة ملف الصحرا فهاد الشهر,",0,0,0,0,0,0
darija_3_00330,واش جاية موجة جديدة من “كورونا”؟. البروفيسور قنجاع لـ”كود”: مراقبين تطور الحالات,0,0,0,0,2,0
darija_3_00331,مجلس المستشارين في ورطة وبيد الله في وضع حرج وبنكيران يبحث عن حل والداخلية تفضل عدم تجديد الثلث,0,1,0,0,0,0
darija_3_00332,طنجة والزاكي قراب من الفراق,0,0,0,0,0,0
darija_3_00333,كلام عظيم',2,0,0,0,0,0
darija_3_00334,شرذمة اوروبا وامريكا يتطاولون ع اطفال فلسطين العزل ',0,0,2,0,0,3
darija_3_00335,تسريبات تقرير كَوتيريس. الأمم المتحدة خايفة من تهديدات البوليساريو بالحرب,0,0,0,0,2,0
darija_3_00336,انطلاق توسعة “ميناء الجبهة” لصالح 300 صياد وعائلاتهم: المشروع غادي يكلف 330 مليون درهم,2,0,0,0,0,0
darija_3_00337,@user w kol wahd 3ando jamhoro ach had tafkiir ayi haja ydirha zwina rah kaymatal wla jmhoor 3lach mamnh9ooch y3amlha zwiiin ??,0,0,0,2,0,0
darija_3_00338,قانون مالية 2022.. لشكَر: غادي يزيد من تكاليف الكريديات ديال برا وحتى العمومية وغايتسبب فـ مشاكل اجتماعية,0,0,0,1,0,0
darija_3_00339,@user @user @user @user ma rba7nache b 4 mn yamat Ougandaga😀😀😀,2,0,0,0,0,0
darija_3_00340,منورين الشباب',2,0,0,0,0,0
darija_3_00341,الدولة تحارب الارهاب علاش متحاربش هدشي راه الناس كيعانيو بزاف من هاد ...,0,0,0,2,0,0
darija_3_00342,موت الراقصة غزل يكشف موت الضمائر في عالمنا العربي,0,2,3,0,0,0
darija_3_00343,جوج مثليين سالاو الجنس جبدو لمضا على بعضياتهم,0,1,0,0,0,0
darija_3_00344,أحلام هدرات على طلاقها من راجلها القطري,0,0,0,0,0,0
darija_3_00345,الشعب يريد إسقاط الخونة',0,0,0,2,0,0
darija_3_00346,شطط. بدء اعتقالات الطلبة الصحراويين في مراكش بعد مداهمات واقتحامات للبيوت. اعتقال 6 طلبة منتصف الليل,0,0,0,2,0,0
darija_3_00347,الفرزيات حول احتلال الملك العمومي بحي جيليز منوضا الصداع في مراكش,0,0,0,2,0,0
darija_3_00348,هذا افتراء وكلام كاذب المغرب دولة مسلمة سنية وليس بها شيعة هذه بلبلة وإشاعة مفبركة,0,0,0,2,0,0
darija_3_00349,فعلا ويقولون لك الإسلام دين إرهاب وقتل',0,0,0,2,0,0
darija_3_00350,اللعابا ديال آسفي دخلو ديربي دكالة عبدة باش يضامنو مع مشجعين مشدودين,2,0,0,0,0,0
darija_3_00351,قياد يدهسون مواطنين. بعد قائد تاونات: قائد يدهس مواطنا بسيارته ويصيبه بجروح خطيرة,0,0,1,2,0,0
darija_3_00352,عاجل. وكيل الملك فسطات: ها التهم اللي غادي يتحاكم بيهم مول الكاسكيطة,0,0,0,0,0,0
darija_3_00353,رجل بنسلمان مدير الايسيسكو ضد لمغاربة. جرا على 30 ومنعهم من المديريات,0,0,0,0,0,0
darija_3_00354,الفنانة “كونتيشا” الي ربحات مسابقة الأغنية الأوروبية مريضة بالسيدا,0,0,2,0,0,0
darija_3_00355,"Awdi lah ikhrjna mn dar l3ib bla 3ib, makat3rf mnin tbdaha, lah irhmo w isbr walidih w safi",0,0,3,0,0,0
darija_3_00356,"تقرير رسمي: 53 فالمية من المقاولين فقطاع الخدمات التجارية كيتوقعو استقرار فالنشاط ديالهم فهاد الفترة,",0,0,0,0,0,0
darija_3_00357,جرائم عمرانية واقتصادية واجتماعية في حق الشعب.',0,0,2,0,0,0
darija_3_00358,dwi nti b smytk ila bghiti o ana ndwi 3la mghreb ola le grand maghreb ta wahd maso9o c mn compte,0,0,0,2,0,0
darija_3_00359,أبو حفص لـ”كود”: الفكر الإرهابي مزال قائم وخاصنا استراتيجية كبيرة للقضاء عليه عن طريق بناء جيل جديد ومجهودات الأجهزة الأمنية مكافياش بوحدها,0,0,0,0,0,0
darija_3_00360,برافو لسكان مدينة الحسيمة الجميلة على اخلاقكم ووعيكم سكان مدينة وجدة نحبكم كثيرا.,3,0,0,0,0,0
darija_3_00361,الركراكي.. ربحنا الرجاء حينت حنى حسن منها,2,0,0,0,0,0
darija_3_00362,ربحا ولا دبحا.. الأسطورة ميسي غادي يلعب آخر مونديال مع الأرجنتين فقطر,1,0,0,0,0,0
darija_3_00363,“مسيرة بيضاء” إحياء لذكرى الإمام المغربي الذي قتل ببروكسل,0,0,2,0,0,0
darija_3_00364,واقع جهة كلميم بعد انتخاب مباركة بوعيدة..نائبها لـ”كود”: تجاوزنا البلوكاج والمشاريع خدامة وعندنا اشكالات ف تنزيل الجهوية,0,0,0,0,0,0
darija_3_00365,اودي كونما بنكيران والله لا سمعتي الاذان فدوزام هو الاخر,0,0,0,1,0,0
darija_3_00366,مختل عقلي دبح مو بجنوبية نواحي اسفي,0,0,2,0,2,0
darija_3_00367,انعدام “السيولة”فالگيشيات دالبنكات جر بنشعبون للمساءلة البرلمانية,0,0,0,0,0,0
darija_3_00368,الفايسبوك مقلوب بفيديو بان فيه طفل طاح فقادوس بعدما شفرو شخص فحي تابريكت فسلا والبوليس وقفو,0,0,0,0,0,0
darija_3_00369,@user le7wa kayjib f ay w9ita xD,0,0,0,0,0,1
darija_3_00370,"الكَيرا فأوكرانيا غادية وكتطول.. وزير الخارجية الروسي: ماغاديش نوقفو عملياتنا العسكرية دبا من أجل المفاوضات,",0,0,0,0,0,0
darija_3_00371,حنا ما عضنا حنش وخايفين من لحبل. رفس ودهس فمهرجان الناظور بسباب دباز لي الناس سحاب ليهوم داعش هجمات (فيديو),0,0,0,0,2,0
darija_3_00372,بدلا من ان تتحدث عن سعد؟ تحدث عن محسن لي طحنوه وضحى يحياته في سبيل قوت يومه,0,0,0,2,0,0
darija_3_00373,سامسونج هيا التوب ها الاس 6 عندي و شحال من مرة طاح و مزال خدام السلعة د الشينوا منشريهاش و تبقى غا هي',2,0,0,0,0,0
darija_3_00374,gaa3 nass katkon 3andhom machakil howa ila kan kissemi rasso sahafi makhassoch idakhel f nass bhad tari9a,0,0,0,1,0,0
darija_3_00375,عاجل. الحموشي عطى ترقيات استثنائية لـ3 ديال البوليس وفيهوم جوج من ضحايا تران بوقنادل,1,0,0,0,0,0
darija_3_00376,لفتيت دخل فبلوكاج جهة وادي نون وها شكون استدعى,0,0,0,0,0,0
darija_3_00377,2m مع البام الله يمسخكم لأنكم علمانيين,0,0,0,2,0,0
darija_3_00378,@user Ana mojoda lwa9t li bghiti,0,0,0,0,0,0
darija_3_00379,وضع فرنسي من أصل مغربي قيد التحقيق للاشتباه في تخطيطه لتنفيذ هجمات,0,0,0,0,0,0
darija_3_00380,شهيد محسين فكري رحمة الله عليك.,0,0,3,0,0,0
darija_3_00381,منظمة السياحة العالمية: سيدي كاوكي من بين أفضل 44 قرية سياحية فالعالم,0,0,0,0,0,0
darija_3_00382,أحاديث صيفية عن إزدحام طنجة و أصيلة و تلوث نهر الغانج و جلابة مدام بنكيران و تقاشر بوسبرديلة,0,0,0,0,0,2
darija_3_00383,خاص. الداعشيين لي طاحو اليوم كلهم تلاميذ,0,0,0,0,0,0
darija_3_00384,dok rimat li kaylo7 ljassous fkroni f dak dessert w lkhdra li kayb9aw f l3chia dial sou9,1,0,0,0,0,1
darija_3_00385,جزء جديد من رواية Fifty Shades of Grey غايخرج خلال أسابيع,0,0,0,0,0,0
darija_3_00386,موظفي الداخلية طلع ليهوم الجوك. ها شحال رقى حصاد بوزارته,1,0,0,0,0,0
darija_3_00387,أخنوش تلاقى ثاني اليوم في الرباط نقابة التعليم العالي,0,0,0,0,0,0
darija_3_00388,المالكي رد على وهبي: كل القرارات اللي خداتها هياكل مجلس النواب خلال حالة الطوارئ تمت بالاجماع والتصويت الالكتروني غير دستوري,0,0,0,0,0,0
darija_3_00389,ناضت فالريف وها اللي مشعلها. عجلات وطوارو الزبل سط شوارع الدريوش + صور,0,0,0,2,0,0
darija_3_00390,بزاف على التبلحيس..البرلماني المدان بجرائم الأموال كيصبغ فوزير الداخلية: انت سر من أسرار الله,0,0,0,1,0,0
darija_3_00391,tfarji fl vedio walaw ghir mara bach tfahmi ach kayn wana manhmalch chi had ana ba3da manchofoch aslan machi ntab3o n3ayar fih,0,0,0,2,0,0
darija_3_00392,wa nta li pauvré,0,0,0,1,0,0
darija_3_00393,بريطانيا.. نايض الصداع على الطرقان الذكية بعدما مات راجل فيها عمرو دار شي كسيدة فحياتو,0,0,0,2,0,0
darija_3_00394,hada lidar hadchi ollah ta ghayt3deb f l9br hhhhh,0,0,0,0,0,0
darija_3_00395,wa chof sb7an lah yalah dwina 3liha lbare7 ba9a noubet li fbali w had tag ghadi yetna9a mzian hhhhhhhhhhhhh,1,0,0,0,0,0
darija_3_00396,@user Ghir li ma3ndhom chakhssiya kay signaliw f twitt6,0,0,0,1,0,0
darija_3_00397,تعاون كبير بين المغرب ومجلس أوروبا فمجال مكافحة تبييض الفلوس وتمويل الإرهاب والاتجار فالبشر,0,0,0,0,0,0
darija_3_00398,قادة من البيجيدي يرفضون حكومة كفاءات وطنية وهؤلاء وزراء قد يفقدون مناصبهم لان قميص الوزارة اكبر منهم وبنكيران قد يتحول الى الرابح الاكبر,0,0,0,0,0,0
darija_3_00399,@user wa nti t pas vu le message li sefett l hanan fikoum ghir lhedraa tfo,0,0,0,2,0,0
darija_3_00400,سعيد باي فرحان بعائلتو الصغيرة: هي المأوى والحب والآمان -تصاور,2,0,0,0,0,0
darija_3_00401,اصطدام بين الداخلية والإلترات بسبب «الكلاسيكو»,0,0,0,0,0,0
darija_3_00402,"أخنوش: معندناش عصا سحرية باش نحلو جميع المشاكل.. والحكومة مستمرة في إنجاز برنامجها واخا كاينا الأزمة,",0,0,0,0,0,0
darija_3_00403,علاش كاين استقرار في المغرب بلا خبار الشعب ',0,0,0,0,0,0
darija_3_00404,أمريكية مابغاش ينعس معاها صاحبها وهي تسلخو – صورة,0,2,0,0,0,0
darija_3_00405,هادو طلع ليهم الجوك هاد السيمانة: تعيينات جديدة في مناصب سامية صادق عليها بنكيران,0,0,0,0,0,0
darija_3_00406,اخنوش هدر لاول مرة على جوج خوتو اللي تقتلو فالزلزال مع افراد فعائلتو وكيفاش غير زلزال اكادير مسار عائلتو,0,0,2,0,0,0
darija_3_00407,ah larbet weld 9e7ba walakin 7na 7wawna les joueurs dialna bla matb9aw tkedbo 3la rasskom,0,0,0,2,0,2
darija_3_00408,هل طلق المغرب فرنسا نهائيا؟ الملك محمد السادس يؤكد على علاقات المغرب مع دول الخليج وإفريقيا، والولايات المتحدة وروسيا والصين,0,0,0,0,0,0
darija_3_00409,saad good luck👏 inchallah ykon 7afl 🔝 bhal dima😉 akide👌 radi tharasse💣 3lihom stage 😂😘😂😘 all the best,2,0,0,0,0,0
darija_3_00410,القضاء يحجز على مقرات بنجلون بعد مقتل ملياردير على يد مدير بالبنك,0,1,0,0,0,0
darija_3_00411,هاد الحكومة كلشي طالع ليها واقتصادنا بيخير. نسبة النمو في الاشهر الثلاث الاخيرة بلغت 4.6 بالمائة,2,0,0,0,0,0
darija_3_00412,عائلة الدري لي سلخوه البوليس فمليلية كتحتج على السكات دالسلطات,0,0,1,2,0,0
darija_3_00413,@user ila kenti fans li hanane 3mli sourtha f lprofile,0,0,0,0,0,0
darija_3_00414,قصة أربعيني اغتصب إبنة عمّته القاصر بمساعدة أمها,0,0,2,0,0,3
darija_3_00415,البي جي دي على البرلمانيين المستشارين لي تمردو: مبقيتوش معنا ومعندكمش الحق فالتمثيلية باسم الحزب,0,0,0,1,0,0
darija_3_00416,ها وقتاش غادي يقدم بنعرفة للملك طلب إعفاء الوزير الداودي وتعديل حكومي جديد ينتظر الحكومة,0,0,0,0,0,0
darija_3_00417,جورنالات بلادي2: ذبح زوجته بسبب الشك وصفقة الرادار تلغى للمرة الثامنة والبوليساريو تعذب موريتانيا بقندهار,0,0,2,0,2,0
darija_3_00418,ضربة موجعة للحريات الفردية.. القضاء يتابع مثلي بفاس بسبب لباسه,0,0,0,1,0,0
darija_3_00419,نايضة ف محاكم مدريد على صبليونية لاباس عليها عندها عقارات ف المغرب,0,0,0,0,0,0
darija_3_00420,هجوم جديد لمهاجرين أفارقة على باب سبتة..تشدو 300 والقوات العمومية دارت استنفار,0,0,0,0,2,0
darija_3_00421,فرقة محاربة العصابات ففاس حجزات اكثر من 400 كيلو ديال الكيف,0,0,0,0,0,0
darija_3_00422,عنصرية اليمين المتطرف فـ اسبانيا.. كتبو عبارات كتسب المغرب واسرائيل على باب المقبرة اليهودية فـ مدريد,0,0,0,2,0,0
darija_3_00423,wa5a kdob ktjina nfs saraha kayb9a fiya l hal nchouf chiwahd fayt hanane wla rapha wakha tkoun lmosaba9a tafha,0,0,2,0,0,0
darija_3_00424,نور على نور ... ^هل ما زال قلبك موجوع هاها..😁 ؟ ',1,0,0,0,0,0
darija_3_00425,"وزير خارجية اسبانيا : بغينا بلادنا تولي “فاعلة” وماشي “متفرجة” فمسار حل قضية الصحراء,",0,0,0,0,0,0
darija_3_00426,إدانة شخص تشد كيحاول يغتاصب دري داخل مؤسسة تعليمية فرمضان,0,0,0,0,0,2
darija_3_00427,رأيك يحترم لكن أنا ﻻ اتفق معك.مادا سننتضر أدن من العدالة و التنمية إدا كانوا لا يحكمون؟ فليغادروا المشهد السياسي ادا كانوا صادقين مع الشعب.,0,0,0,2,0,0
darija_3_00428,ردو بالكم.. لي دور مع البوليس يتشد.. إيقاف سائق سيارة حاول إرشاء شرطي في مراكش,0,1,0,0,0,0
darija_3_00429,عصابة المقنعين اللي خربتها فثلاثة ديال المدن جابت الربحة فالسطات,0,1,0,0,0,0
darija_3_00430,سؤال يدل على قمة لحقد تجاه المغرب',0,0,0,2,0,0
darija_3_00431,o kayan far9 mabiin hoob l watan o hayat chakhesiya nifa9 jetima3i huwa hada,0,0,0,0,0,0
darija_3_00432,باءع السمك # محسن فكري# يستحق كل الجيمات والرحمات والبركات ..,0,0,2,0,0,0
darija_3_00433,يلا بغيتو نسلفوكوم. هولندا باغيا تسد اربعة سجون بسباب قلة المجرمين,0,0,0,0,0,0
darija_3_00434,chkoun 3endo la vidéo li hadrat fiha fella 3ela ibtissam f la radio plzz,0,0,0,0,0,0
darija_3_00435,مصرية باش ما يشكو فيها جيرانها ستاغلات شهر رمضان وقلبات دارها وكر دعارة بالنهار,0,2,0,0,0,2
darija_3_00436,ديما منيب كلامها في الصميم,1,0,0,0,0,0
darija_3_00437,ها آش كاتجيب السيبة. ركود إقتصادي بفاس وسياح يغادرون المدينة نتيجة حادثة السياح الالمان,0,0,0,2,0,0
darija_3_00438,شرفاء بحال سيدي علي شيخ الكامل سيدي علال البحراوي سبعة رجال لالة منيب ونت نسيتك,0,0,0,0,0,0
darija_3_00439,كُورُونَا” ف الدزاير.. ارتفاع حالة الوفيات وحتى هوما حبسو الصلاة ف الجوامع والرئيس تبون غادي يخطب اليوم,0,0,1,0,0,0
darija_3_00440,اللعابا ديال الوداد كتسناهم مكافأة من بعد ماتش التواركة,2,0,0,0,0,0
darija_3_00441,ما عرفناهم معامن.. محادثة وابتسامة بين رئيسة الحكومة التونسية ورئيس إسرائيل دارت البوز – فيديو,0,1,0,0,0,0
