text_id,text,Disgust,Fear,Joy,Sadness,Surprise,Anger
pidgin_3_00518,like i dont get it with those unfortunate lotsmake everybody de dia de o,1,0,0,0,0,1
pidgin_3_00519,na so i tell egungun liverpool to be careful now e don happen them con dey waka alone now,0,0,0,0,0,0
pidgin_3_00520,i swear ladycare that year do me strong thing for this life shaade shifting de dragging were i have to be fighting with my pant publicy all in a bid to be at least comfortable while losing blood ewww god e be tings for this period hassle wey guys wan troll us on top️,2,0,0,3,0,0
pidgin_3_00521,baba don try smoke corruption out of nigeria like weed and now e don corrode him brain,2,0,0,0,0,0
pidgin_3_00522,i gat to put my acts in check and my shits together to keep my life daily fine tuned for god dis crazy heat reminded me dat i cant go to hell when its merely shukuli compared to de real thing if i eventually fuck up at the end of de day not pleasing my maker,0,3,0,3,0,0
pidgin_3_00523,covid has done more damage dan good to me dis year d fact dat i wont be able to open my store dis year is so heart breaking whenever i think about it i just feel like throwing myself on d floor while wailing my eyes out its so unfair,0,0,0,3,0,1
pidgin_3_00524,we finish diplomathem no allow us continue wetin we start some people sef won serve shey mesef go fit serve like this abi dem no know say age dy count,2,0,0,2,0,0
pidgin_3_00525,if una give nia federal housing lugbe light una go die or una go stop to dey bear the name aedc sigh,2,0,0,2,0,2
pidgin_3_00526,omo you dey yankee still dey say make i dey pay you monthly salaryagain i have useless friends,2,0,0,0,1,0
pidgin_3_00527,guy i no even fit watch the match cause na we dey hold ball na them dey score‍️so na europa like this,0,1,0,0,0,0
pidgin_3_00528,the fan wants to be held nah but if this girl get boyfriend the guy go don drink tiri keg of water cos em eye go dey reeeeeed em body go dey shaaaake,1,1,0,0,0,0
pidgin_3_00529,those ones been still dey there them hang them like sculptures omo that zoo don caste oo zoo wey been be major attraction for azuabie town we go wear eye glass like spider man pay ₦ for gate enter go get joy but now everything don burst,1,0,0,1,0,0
pidgin_3_00530,im so happy a vile andrepugnant woman whatt i watched those videos praying someone would walk up to her and lay her flat out we tweeting about this cos dis na the wan way we see o this much hate andgalling racism occur almost every other day mehn i was livid,0,0,0,0,0,2
pidgin_3_00531,just a night sleeping without pillows my neck is stiff i cant even turn it e be like say e don break you people that sleep and wake up comfortably without pillows how do you do it,0,1,0,0,2,0
pidgin_3_00532,overnice haff killed meaunty don go use money for goods do birthdaycome dey tell me say nothing wey i fit do about it the way my head is boiling and people asking me to go to her housei go rough handle her which i will never do women can pretend o like fucking pretend,1,0,0,0,0,2
pidgin_3_00533,this how it used to start o from tagging me to single people thread on twitter next thing na invitation to singles conference what next flyer inviting me to shilohsee im not single pls im dating in my head nd shes the most beautiful girl av ever seen thank u,2,0,0,1,0,0
pidgin_3_00534,so am some where watching my match ars vs liverpool an arsenal fan is busy watching old epl match where arsenal won man city he goes on to say make i use this one console my self arsenal don spoil see wetin them dey play na,0,0,0,0,3,0
pidgin_3_00535,stop this nahhh i dey chop hot dog for sharwama i cook spaghetti hot dog is inside indomie hot dog is inside even my nigerian jellof hot dog dey pls nahhh hot is like a spice to all my food,0,0,0,0,0,0
pidgin_3_00536,my phone camera just broke my heart i snap picture n my oga called me mr tycoon u looking good this man does not know na camera iphone dey help my life top league for this girls heart so this man no go wan help me again oh,0,2,0,2,0,0
pidgin_3_00537,e be like say na the whole abuja dem carry light o kva transformer is down at the moment me thinks,0,1,0,0,2,0
pidgin_3_00538,devil after seeing some humans wickedness devil dey learn where this woman dey let her rot in jail all i care im livid rn,3,0,0,0,0,3
pidgin_3_00539,the work my mama gimme today you go think say she don mean me like say she set trap for me as i no dey come house work continues tomorrow i don tire abeg,0,0,0,2,0,0
pidgin_3_00540,please no date who no date you o e get why some girls beside me dey table one guy matter say the guy dey date am and she know no ‍️ e dey pain me as them dey reason the guy anyhow my gender don fuck up again ‍️,3,0,0,2,0,2
pidgin_3_00541,me abeg help me check wetin arsenal dey play friend arsenal dey lose + minutes me chai,2,0,0,3,0,0
pidgin_3_00542,okay this is the third time im checking the numbers in naira again he scammed people of billion naira cash he had on him when arrested billion naira cars worth billion naira im crying guys hushpuppi why youre in billions man e be things️,1,0,0,0,2,0
pidgin_3_00543,no now daboski woman wey sabi no be like dis we plan am o who will give abimbola heat now who will trouble terfas soul this is not fair who will take timothy and justice atinuke for a ride who,0,1,0,3,0,0
pidgin_3_00544,lmao this thing do me last year i nearly died them dey drag me sef i no fit voice,0,0,0,3,0,0
pidgin_3_00545,wetin una dey talk wey notification be like group chat messages like this,0,0,0,0,3,0
pidgin_3_00546,how much dey the account wey dey go dey comot person money like this i dont always notice before until recently i just dey see say the change ontop money dey disappear if e finish they go spoil another k wtf add u stamping,2,0,0,1,2,2
pidgin_3_00547,mdcn fwacp nma no go see this one na to shamelessly increase primaries to k they sabi yeye dey smell for sabo,2,0,0,0,0,0
pidgin_3_00548,what me im kuku waiting for is the long list of hushpuppi partners that hes gonna expose soon his crime partners we see on social media and we think make their money in a legit way e go sweet me die hushpuppi e be things my guy️,2,0,2,0,0,0
pidgin_3_00549,omoh dmca removal dey pain o blow szn don go the full album fit go sefwe had a nice run either ways,0,0,0,2,0,0
pidgin_3_00550,shes and so wetin dy pain me pass rn be this young rich bro who committed suicide because of false accusation on rape twitter shey na like this e go dy go ‍️,2,1,0,3,0,0
pidgin_3_00551,na so i buy laptop and wifi wey i no plan for now im broke,1,0,0,2,0,0
pidgin_3_00552,e come be like say trophuse dey vex for us,0,1,0,0,1,0
pidgin_3_00553,see person wey dem dey drag for tl mek she free person boyfriend dey call me ashawo my own na for imagination e stop sha,3,0,0,0,3,0
pidgin_3_00554,i miss ping pong game and swimming ‍️ i just dey chop dey sleep like mumu here,0,0,0,2,0,0
pidgin_3_00555,toh as im not + im going back to my fathers house please na pikin i be i no kill person,0,0,0,2,0,0
pidgin_3_00556,my belle don dey come out dear fat why didnt you just go to my bum why my tummy,2,0,0,1,0,0
pidgin_3_00557,everyone is shouting yahoo yahoo the truth of the matter be say directly or indirectly all of us na scammer the way you take scam fit different but scam na scam the greatest gboys we have in this country is our leaders they all carted our future away,2,0,0,0,0,0
pidgin_3_00558,omo i no even understand this hustle again im tired i say i no wan stress again na baba god pick your call o,0,0,0,2,0,0
pidgin_3_00559,na dem go promote oyinbo fun musicfilm but go downgrade nigerian one na them go feature oyinbo oyinbo no dey feature them na them go watch oyinbo oyinbo no ho watch them yet them go they claim celebrity upandan like say heavens seat dem sidon if i hear pim,3,0,0,1,0,2
pidgin_3_00560,baba i no win this one too like say i no get luck to win anything sha oh carry the one wey you dey use tweet dash me because i know say you no dey use android,0,0,0,2,0,0
pidgin_3_00561,that guy like to dey embarrass barca if i say im not worried with that defense na lie,0,2,0,1,0,0
pidgin_3_00562,lol i no even know if na good thing i dey get at least hrs mins in days them never take am for days straight my pocket dey bleed,0,1,0,1,0,0
pidgin_3_00563,why autocorrect dey do like this na i wan write age with grace to dis new babe autocorrect put age with gravey na,0,0,0,2,0,0
pidgin_3_00564,people wey no get money dey para for person wey get billions social media dey give some people mind sha tf,2,0,0,0,2,0
pidgin_3_00565,lmao i been dey run up one invoice wan come start to dey lament about the bar when the thing hit me,1,0,0,1,0,0
pidgin_3_00566,you wan make dem no say you gimme card vote for am ni you dey mad na me sha vote for am,0,0,0,0,1,2
pidgin_3_00567,una get mind for this app o so even as i carry trumpet announce say today na my birthday nobody fit just wish me happy birthday its alright keeping my comments and compliments to myself from here on out ‍,2,0,0,0,2,2
pidgin_3_00568,when i tell chelsea fans dat when kepa starts it means we are goal down already e go be like say i just dey hate let us enjoy our kepa,0,0,2,0,0,0
pidgin_3_00569,na so ihhh dey happen oooto go school from aous sef you gatts dey pray lyk sey na trip to heaven oooowere tired and sad,0,1,0,3,0,0
pidgin_3_00570,my dear shift for me let me cry abeg im tired‍️‍️ small thing dey will ask u savings or current omg who did i offend o‍️,0,0,0,2,0,0
pidgin_3_00571,i hope yall see this shey na untill all of us wey dey stream una music die finish,1,0,0,0,0,0
pidgin_3_00572,i forgot that grandpa had bought something and asked me to pay i come dey scatter house like mad woman morning don come now bill don start to dey show i no do adulthood again ooo,0,0,0,3,0,0
pidgin_3_00573,person wey wan gimme money today talk say e no dey gimme again till next month,0,0,0,2,0,0
pidgin_3_00574,i for talk say e no do pass this one lol but abeg i no be e mate e passs me biko,0,0,0,2,0,0
pidgin_3_00575,person wey carry league dey improve squad the idiots wey come at rd position dey do like bastard whats this stress,2,1,0,0,2,0
pidgin_3_00576,i no get money for surgery yet i dont have big breast definitely not a size so na like this i dey go,0,0,0,2,0,0
pidgin_3_00577,make una dey play una ball ooo we dey street dey protest na person wet happy dey watch footballwe nigeria youth are not happywe arent watching any match,1,0,0,2,0,2
pidgin_3_00578,we no dey even vote for anybody again abeg we don try,2,0,0,1,0,1
pidgin_3_00579,na now wey i begin dey see kaisha beauty,0,0,0,0,2,0
pidgin_3_00580,bros bless me na my time don reach e no go bad change a life today,0,0,0,1,0,0
pidgin_3_00581,i dont only play piano i play guitar too i sing im a performing artist im a song writer im unsigned im scared of ending up locally but im proud of what of doing it will take me globally someday i wish its soon,0,2,1,0,0,0
pidgin_3_00582,that title is too heavy na imagine if she was our daughter one guy will just be having a swell time without dropping yam noo oo i cant take this lia lia she no even hide am na hin dey pain me i will report her to her brothers this is korupshun,2,0,0,2,0,0
pidgin_3_00583,oya send the thing now another story enter cant remember sha but e sha need me to send another money the things don hang for road transporting the things do one thing one thing blah blah blah i sent another k card‍ worst part be say then i no dey load pass,2,0,0,2,0,0
pidgin_3_00584,god i need to change my lifestyle i cant be harassing policemen anyhow this kind of stronghead na bullet fit end am o but categorically speaking if we dey for open area and policeman try try hit me to god ma ko igbaju fun,1,2,0,0,0,0
pidgin_3_00585,i hv been following u for awhile now and even turn ur notific on bt i never still win anything from u abi am i not locky or na my village people mata please i wnt to win ui get tins to pay for school oo,0,1,0,1,0,0
pidgin_3_00586,im gaining weight aswear na mosquitoes dey suck am back,1,0,0,2,0,0
pidgin_3_00587,at least chelsea fans go dey alright say them dey face ban but you see this my arsenal tosin na only jersey release we just dey celebrate and unnecessary transfer rumors and no be say we dey face ban like this,2,0,0,0,0,0
pidgin_3_00588,some of us broke die some of us cant even participate because the mentions already don pass our own sef may not even pop up someone like me wey no dey win giveaways or raffle i cant even try too hard,0,0,0,2,0,0
pidgin_3_00589,is this how mazi go comot twitter without blessing me i don keep tab since ekiti election so tey i don lose weight,0,1,0,2,0,0
pidgin_3_00590,omo purging wan kee me please na im sorry release me i wan poo my intestines,0,2,0,2,0,0
pidgin_3_00591,girls that will say she is celibate and shit my brother na lie dem dey shook am in and out bruhhhhhhh won do gidi gan na u be the mumu for the film bruuuhhhh,2,0,0,0,0,0
pidgin_3_00592,uk used is ok but them dey be like bogofbuy one get one freemost likely them don get like one or babymamayou see the nigerian used them fit no get babymama when you meet them but anything le shele any focking time,2,0,0,1,0,0
pidgin_3_00593,e for better sef if baba dribble me i no dey struggle oh i dey just collect my l move,0,0,0,1,0,0
pidgin_3_00594,before you post finish sef people don dey like the post with all my fire pictures today and i have smelling likes,2,0,0,1,2,0
pidgin_3_00595,atleast tacha dey try show us small cleavage is she not cold see ehn leave all this people them be scam some of us dey work for cold room we still dey naked waka for house wey get ac dey don scam us im hurt,2,0,0,1,0,1
pidgin_3_00596,person wey look this country finish call am zoo no make mistake so una no see better roads and good life to copy from france na animal rearing how did we end up cursed with apc,2,0,0,0,0,1
pidgin_3_00597,aargh we don lose oh na this bad luck jersey we dey wear,1,0,0,2,0,0
pidgin_3_00598,bbnaija na fraud how can you eliminate kim on top of that naija don commot for afcon,1,0,0,0,0,1
pidgin_3_00599,who be this new guy wey enter for ighalo wey dey play ball like insect,1,0,0,0,1,0
pidgin_3_00600,im still a child in this house urrrggghhh see how i dey compose epistle untop say i wan go out,0,0,0,2,0,0
pidgin_3_00601,any small thing na loss play win opponent retire na refund play win your player retires na loss,0,0,0,0,0,0
pidgin_3_00602,called my guy in lagos today and was just trolling him small me ive been hearing tankers falling along the road in lagos everywhere causing traffic wetin dey happen him yes oh just like ive been hearing about pastors raping everyone in abuja how e dey happen im hurt,0,0,0,2,0,0
pidgin_3_00603,wen wen wen wen you see a starstars always dripping too hard nice meeting you mamaso much love maam adedoyino radisson blu,0,0,2,0,0,0
pidgin_3_00604,the guy tell us say him don go heaven dey chop shawarma,0,0,0,0,1,0
pidgin_3_00605,haan na everything be red flag sha wahala for who dey relationship,1,0,0,0,2,0
pidgin_3_00606,baba no whine me o you wey dey feed animals for street sef like this no food for me till next week ‍️ something wey suppose last me for days i don chop am in one day,0,0,0,2,1,0
pidgin_3_00607,omo this life no get balance and i dont know who i have offended as at my age now i no get girlfriend no tease mate friend no chat street girl and even a bola or awara girl its no joke wollah e dey pain i really feel it but im just pretending,0,1,0,3,0,0
pidgin_3_00608,na this love wey you put now go cause problem i no dey take am easy with love,0,1,0,0,0,0
pidgin_3_00609,cows man fit start cow business add obi anachulu efi to him title na people like then dey make people no dey like go village,2,0,0,0,0,0
pidgin_3_00610,i no dey see pissure again o and my vpn dey on e dey show london no be juju be dis,0,0,0,0,2,0
pidgin_3_00611,e be like say this one dey ment you dey order drink on our date without my knowledge andn on my absent what if i couldnt make it down omo angel for heaven don use this one learn work already,2,0,0,0,2,0
pidgin_3_00612,he no go better for all those telegram channel whey dey forecast games una don wreck me finish all my money don finish one game i no see chop bastard people,0,0,0,0,0,3
pidgin_3_00613,but all these people that went to the airport to welcome bamteddy where una dey when people dey vote ‍️,0,0,0,0,2,0
pidgin_3_00614,na the dressing dey vex me pass wey super k suppose dey supply better brainwork with correct agbada,1,0,0,0,0,1
pidgin_3_00615,make nobody toast my babe for protest ground o make e no be like say as we dey i go run you with them o babe wey i suffer toast years ago,0,2,0,0,0,0
pidgin_3_00616,peace wey una don pieces overcalcu don dey do baba ontop tollgate money wey no enter join me laugh biko,2,0,0,0,0,0
pidgin_3_00617,who wan console me now just one game cut my k odds na cry get me now i swear who do me this thing abeg most times just one game stops me from winning big️ i am pained allah i cant remember who actually gave this game to atleast show,0,0,0,3,0,0
pidgin_3_00618,na just vex i go they vex because i would have wash them again but heart break,0,0,0,3,0,2
pidgin_3_00619,like dis like e be like don lose dis election,0,3,0,1,0,0
pidgin_3_00620,watin da sup na boyz come out to protest for my side ajangbadi ojo lagos na e police don gun seven down and injured many with gunshot this lifes wont go down like dat this bad leaders must meet their waterloo and the times nowend bad governance our lives matter,0,0,0,0,0,3
pidgin_3_00621,your blood will give no peace to all the police and animals called sars enipa gunugun kii kaadun eni pa akalamagbo gan kii kaasu all of una sars na untimely death dey knock una doors,2,0,0,0,0,3
pidgin_3_00622,the girl don mad i swear lmao student aza wey no fit collect pass k,2,0,0,0,0,0
pidgin_3_00623,ogudu sars self dey game those idiot don do me strong thing dey withdraw the whole money wey dey my access account still dey tell me say make i thank god say i get money,3,0,0,2,0,0
pidgin_3_00624,nah nah e done forget say day like this go pull up head his fmr aig tiff done dey e blood,2,0,0,0,0,0
pidgin_3_00625,dont say that na broda na the twin sis like fetish stuff,2,0,0,0,0,0
pidgin_3_00626,please na abeg na please please please please please please please please please people are dieing please,0,2,0,3,0,0
pidgin_3_00627,buhari son kee hes probably well secured even agbero chairman piking dem na yankee dem dey,2,0,0,0,0,0
pidgin_3_00628,mc oluomo thugs wey suppose join the protest don go collect bribe its so unfortunate ahaaaaaaaaaaaaaaaaaaaa nigeria yiii teyin nikan ni e no concern me again ‍️ sha make them,2,0,0,0,1,0
pidgin_3_00629,somebody please help na wetin all this people living in lekki dey do for their house,0,0,0,1,2,0
pidgin_3_00630,after this hate and selfish speech i hereby give up make i go dust my book abeg if youre going to the abroad even if na namibia please i dont mind being your guide o we moveeee god fit use you o,3,0,0,2,0,2
pidgin_3_00631,this govt just dey like odd against odd how e wan take enter make e give u joy god give me trusting wrongly mowe ogun nigeria,2,0,0,2,0,0
pidgin_3_00632,ha awon omo mile fiya jemi leni all the work out wey i dey run from na today i do am,1,0,0,2,0,0
pidgin_3_00633,abeg use style check my media you fit see wetin you like i don broke ejhooorbikoibegpleasembok,0,0,0,2,0,0
pidgin_3_00634,god yunno go understand like the k dem collect na smth wey i just load ohh and na new sim i fit even borrow so u see e just happened like that like u still dey shocked,2,0,0,0,1,0
pidgin_3_00635,kanipe i have used the energy wey i put for love learn mechanic ni i for don sabi repair train,2,0,0,2,0,0
pidgin_3_00636,do we look like terrorists mugu wey dey yarn dust when he don see microphone,2,0,0,0,0,1
pidgin_3_00637,netflix ti get me all because of that stupid emily in paris series i went to open account so i can finish watching it as dem never ready to subscribe i think say na free thank god say na own i do e for pain me pass like this,0,0,0,2,0,1
pidgin_3_00638,nah this week weak me pass atm sef no gree dispense money ah jes dey like sae i no dey,0,2,0,2,0,0
pidgin_3_00639,forger hype abeg because of the love i get for the guy i play the album overnight just so the thing go enter body but as i wake i still low on vibe the tracks get as then be jare all na low vibe things and den fit putset you for boredom moodmode,1,0,0,1,0,0
pidgin_3_00640,omo see wetin buhari de do for this kind heated moment baba de commision keke how this buhari take survive this corona virus how did he not dieeeee this guy doesnt deserve to live,2,0,0,0,0,2
pidgin_3_00641,pele wetin i dy vex like dis like madt today is monday my boss no go hear story say traffic dey ooo,0,1,0,0,0,2
pidgin_3_00642,no be if we cum win am now sars dem go carry us abeg make we st b we win am xo dat we fit use am well tnkx,0,2,0,2,0,0
pidgin_3_00643,she dey improve he fan base me i dey mentally stressed rn she go come dey put one scam cry emoji,2,0,0,0,0,0
pidgin_3_00644,abeg make una tell me which one be swat we are tired of this people swat and sars na still the same people abeg who train the swat people we done wake up and them no fit decieve us again na still the same people they there,1,0,0,0,0,1
pidgin_3_00645,like whos suffering whos collecting money na we dey suffer na these cows dey collect money,2,0,0,0,0,1
pidgin_3_00646,see this foolish human begin ooo good what your broders dey die u dey here dey praise your stupid president i sorry for u make i catch u first,3,0,0,0,0,3
pidgin_3_00647,the guy that dies in my area egbon wey gentle omo olomo wey no like wahala stray bullet pass go meet am haa rasheed footballer,0,0,0,3,2,0
pidgin_3_00648,abeg make una help me run this thing i have a cater on standby to cook some banging party rice na money we need epp us,0,0,0,2,0,0
pidgin_3_00649,to make it and im certain that im marking this one because e don sub + again lazio scores again to make it imagine not loving the joy and suspense footbal brings,0,1,0,0,0,0
pidgin_3_00650,at this point im proud to say im a member of tho i no dey attend membership class,0,0,2,0,0,0
pidgin_3_00651,s tl is giving me intense life and joy all my coconut head compatriots in abuja we love you and we salute you aluta continua e sure me die say god dey waka amongst una,0,0,2,0,0,0
pidgin_3_00652,lol wahala for the babe wey dey always tell wiz something o everytime she tell me say she tell me say lol abeg make the babe dey continue to dey tell am better something make e dey sing better for us,0,0,3,0,0,0
pidgin_3_00653,ac and fan dey on im naked on bed chilling buh outside with tshirt and pant cold wan finish me,0,1,0,0,1,0
pidgin_3_00654,ronaldo we wey know am wella know say na fraud your goat no get goatti he no fit carry team turned a team that was winning the double comfortably to a team that is now doing singles like an upcoming artiste,2,0,0,0,0,0
pidgin_3_00655,how many years ago sing shey na like this e go dey dey listening again now and im in tears how many years ago and we still dey ask the same question,2,0,0,2,0,0
pidgin_3_00656,this town sef na so them like church ni ‍️ to eat na war to buy fuel problem barb nsogbu,1,0,0,2,2,0
pidgin_3_00657,e pain me sha,0,0,0,2,0,0
pidgin_3_00658,abeg help me analyze because i have headache already how is it possible to order pizza from london you think say na waybill you dey do from enuguabuja abi,2,0,0,0,1,0
pidgin_3_00659,be like person put boiling ring inside our over head tank cos water wey dey comot from shower and tap be like wetin dem wan take make eba at am god abeg april no too early for rain to start to dey fall everyday nah abeg,0,1,0,2,0,0
pidgin_3_00660,lol no dey loud am na you wan pursue customers from me,0,1,0,0,0,0
pidgin_3_00661,lol some niggas still dey around dey peddle drugs as match dey go on ahh,1,0,0,0,2,0
pidgin_3_00662,anytime i go there i just loose it one day i was like if na penicillin i being dey go for i will kuku tell the person im seeing my period cant start work in that kind oozing heat and temperature,2,0,0,2,0,0
pidgin_3_00663,lol nothing dey work well bro we just dey patch patch am atimes self man dem dey wish he follow boys do game but,0,0,0,3,0,0
pidgin_3_00664,na we wey chop fable still chop this one no wonder we nor too bright irọ ni wọn fi configure brain fun wa,1,0,0,0,1,0
pidgin_3_00665,dat is bad me dat i use to baff like times in d middle of the night,0,0,0,1,1,0
pidgin_3_00666,abeg sardauna guys mona calm down na una cause this katsina heat,2,0,0,1,0,0
pidgin_3_00667,aswear e no funny again by this time i dey my house dey sweat,0,0,0,3,0,0
pidgin_3_00668,reflecting over some of my most treasured moments thank you we still g r i n d i n g n i n e a w a r d s one h e l e n a its an incredibly amazing,0,0,2,0,0,0
pidgin_3_00669,guys help retweet my client may be on your timeline please go subscribe to our youtube channel na wetin we dey use feed our family epp us,0,0,0,1,0,0
pidgin_3_00671,guy lock up abeg na today we begin dey see your tweets youve been behaving like class captain of common sense and logic all in the effort to look more tolerant and enlightened than the rest of us now go and live on your educated northerner compliments,3,0,0,0,0,1
pidgin_3_00672,yal didnt even wait for banks to finish una don dey tag apc you want to refund him his money and all e calm down na,2,0,0,0,2,0
pidgin_3_00673,vals gift wey i buy for my boyfriend since neva reach him hand the person wey i send go dubai to buy another thing don come back cloth still neva show,2,0,0,0,1,0
pidgin_3_00674,better all those figures they are generating if u never dey vex reach na the suffer level we go dey oh,0,0,0,0,0,0
pidgin_3_00675,seriously i miss bhadooski his tweets and his mind your business lifestyle e get some influencers her e wey they like drag person unnecessary,2,0,0,1,0,0
pidgin_3_00676,una just dey scatter ground holy boy like me no fit take anything,1,0,0,1,0,0
pidgin_3_00677,lmaooooo we go know on saturday if hin dey deal with dino or not i know its your terrain but gybs weyre is the reason dino no fit do weyre currently governors are powerful in nigeria and i learnt your gomina is eruuku kai why is he not treating the judiciary well nau,0,0,0,0,1,0
pidgin_3_00678,david luiz abi wetin b him name sef have never believed him with dat jorginho iranu,2,0,0,0,0,0
pidgin_3_00679,i they sleep you come wake me up wetin i do you na person no fit sleep again you must wake him up and you want make i comot with una am sha for waking up na ha much abeg,2,0,0,0,0,0
pidgin_3_00680,the thing wey dey vex me with zee world be say all the acting takes place in one big living room lol and its always the same story when they die they will resurrect do face surgery and carry on like say nothing ever happened,2,0,0,0,0,1
pidgin_3_00681,e be like say na man city dem go give us oo,0,1,0,0,0,0
pidgin_3_00682,jazz boys where una dey na this whole story is just upside down and inside out lol the worst part is that some of you are now thinking that palm jazz go work for una please refrain from supporting any adulterated suggestion that jazz go work for you by believing it,3,0,0,0,1,0
pidgin_3_00683,thank god say woman no dey here because i for give her belle this night sweet belle twins one go be lukaku the other go be rashford the referee is invited to their naming ceremony ️️,0,1,1,0,0,0
pidgin_3_00684,damn im listening to this jam and im like oh sht the gbedu e tight gan,0,0,2,0,0,0
pidgin_3_00685,please space dey for one person this boredom dey gimme headache food sef no sweet for mouth again,1,0,0,2,0,0
pidgin_3_00686,free money no dey again him com dey vex unknown to him see how him dey tell us how dem dey slaughter nigeria money by just passing a call through their designated insiders during their time in aso rock now we know,2,0,0,0,0,0
pidgin_3_00688,see the mumu wey follow ronaldo fly e think say na mumu like ham him dey challenge,2,0,0,0,0,0
pidgin_3_00689,mixing and mastering is so damn stressfulyou fit just dey hear some kind breath underneat the recording who dey actually breeeett,0,0,0,1,2,0
pidgin_3_00690,omo i don try finish this thread like three times now story too plenty abeg make una carry una breakfast go chop alone i no follow una do love,2,0,0,0,0,0
pidgin_3_00691,i dey on top water as i dey like dis i dey fear,0,3,0,0,0,0
pidgin_3_00692,this my tailor be like he wan use peer pressure kill me k a yard material seaman brother abi uncle used na him e dey call me to come buy,0,1,0,0,3,0
pidgin_3_00693,for whatever reason u are angry with me na only god fit give u peace o cus rai naw im broke spent stressed frustrated and angry at everything n everyone including you sef na all of us dey frustrate laidis ko bo she nshe e siwaju my friend,0,0,0,2,0,3
pidgin_3_00694,i won cry on monday when i discovered that the package wey i won send na vgc be the placei weak for body bcos i used gokada logistics na i pay ooo,2,0,0,3,0,0
pidgin_3_00695,please make e dey fall there because if e try fall for my site i don lose money,0,2,0,0,0,0
pidgin_3_00696,make we no chop egg again wetin make we come de chop eh,2,0,0,0,2,0
pidgin_3_00697,swear kayode no fit make am again ooo nah + den call this thing nah wetin concern us with gossip,1,0,0,0,0,2
pidgin_3_00698,god abeg all this rumours of proposed hike in school fees should better not come to pass oh because e be like them wan sell unical,0,3,0,0,0,0
pidgin_3_00699,mosquitoes on silent they will be flying around your head and you wont even know so much for just bite and go na that their noise dey pain me i no fit use am as excuse again mosquito don dey put themselves on silent if them wan enter flight mode oohh,2,1,0,0,0,0
pidgin_3_00700,amin jesu both the current past and future politicians of ogun state e no go better for all of them if you dey aspire to become politician in ogun state in few year e no go better for you too,3,0,0,0,0,2
pidgin_3_00701,im like that too and thats why if i eventually decide to get married i will not marry an unfortunate individual that will wake me up and say she want to discuss something in the midnight i fit sit down for floor just dey cry,2,1,0,0,0,0
pidgin_3_00702,this was what we sought to achieve circa with the million youths movement everything was going as planned until person wey we give money to build website chop the money clean mouth na there i give up,2,0,0,3,0,1
pidgin_3_00703,baba don jazzyplease nahgimme money tooplease nah abeg nahna beg i dey beg,0,0,0,2,0,0
pidgin_3_00704,i dont know o but this and question song dey make me happy everytime understand too go come make me dey miss my friend wey i quarell with,0,0,2,2,0,0
pidgin_3_00705,everytime this shade is thrown e dey pain,0,0,0,3,0,0
pidgin_3_00706,person give u a twerk video una dey tell am say make e delete am e no good o,1,0,0,0,1,0
pidgin_3_00708,una small girlz big gawdboyz just dey hit their meats inside una deep freezerz make una better take am easy ooo body go soon tell una as e dey go,3,0,0,0,0,0
pidgin_3_00709,you dey mind them we dey envy everything for ja like now i suppose dey tell them shey de suffer light pass me tho i know one mumu amongst them would still say we no suffer reach them,2,0,0,0,0,0
pidgin_3_00710,pastor was singing warfare praise and idiot me did that falling down dance im currently soaked in olive oil now the pastor say na demons dem go cast,2,0,0,0,2,0
pidgin_3_00711,good evening everybody the king is here again something is happening rai na this is the height of it all how can i be going from oshodi to egbeda for over two hours and im still at ikeja im tired im tired,2,0,0,2,0,0
pidgin_3_00712,what a sense of humor this guy will think he has entered the spotlight with this nonsense he did enemy of progress cos e no better for so make e no better for others too shuuuo who mtn or any service provider help all the deductions dem dey do we too no fit chop,2,0,0,0,0,1
pidgin_3_00713,bro na so man city spoil my ticket yesterday and na only them remain make i chop small k way i suppose use hold body today man just dry like warey,0,0,0,2,0,1
pidgin_3_00714,who get phone wey e no de use again my phone has spoilt last last the screen be like e de high dey touch here and thereyo type this tweet na war epppp,0,0,0,3,0,0
pidgin_3_00715,sombody remind these silly women that rachel d beloved wife of jacob di original hebrew died due to childbirth complications after giving birth to benjamin and d hebrew women story was a lie told by d midwives to deceive pharaoh in egypt dey no dey read bible ni,2,0,0,0,2,0
pidgin_3_00716,camp diaries day this my guy never attempt toast any babe for this camp but na one fine soldier woman he go toast today he don dey do frog jump since am,0,0,0,0,2,0
pidgin_3_00717,na only wizkid dey try pass for luv showing na him dey show fans luv pass lyk mad no time say good or years dey pass say baba wizkid no go come chita and ojuelegba my,0,0,2,0,0,0
pidgin_3_00718,person come house come threaten us with boys dem for kill all of us the babe no still gree free my guy she sha wan make dem kill us,2,3,0,0,0,1
pidgin_3_00719,go do something without telling us in order to celebrate jp i don vex sef i no go congratulate u for your pop,0,0,0,1,0,2
pidgin_3_00721,bro we lucky say we no dey ghana again dem for don tear our shirt for bru common room cc,0,1,0,0,0,0
pidgin_3_00722,today wey i no drive this danfo dey show me shege naso i dey come down like times make ppl fit pass,1,0,0,3,0,0
pidgin_3_00723,u r one of the terrible players in dat team including dat emptyheaded pedro cant get d better of zinchenko and dat snail called jorginho and pls dont forget to greet ur mate for me in person of imbecile alonso,2,0,0,0,0,2
pidgin_3_00724,taxify chop my money last year gan dem wan start again this taxify bolu,2,0,0,0,0,2
