text_id,text,Anger,Joy,Disgust,Sadness,Surprise,Fear
igbo_A2_02215,"Odogwu aka oru gi bu daaachiii ✊✊✊ Enweroo ife anasi gi nwanne, belu so ""Jisie ike, Onyenwanyi gbaa gi ume"" https://t.co/ZpydLdfG3q",0,3,0,0,0,0
igbo_A2_02216,"🎵🎶Amam amasi amasi Ngalaba j'isi ndum oh Onye anyi n'asopuru Onye okwu onu ya bu ""A na Amen🎵🎶 #Gratefulheart #happysundayeveryone #ThanksgivingSunday 💐💐💐🌻🌻🍗🍗🍖🍛🍜🍝🍲🍦🍨🍸🍷 @ COZA, The Wealthy… https://t.co/GmaoGJnrl0",0,2,0,0,0,0
igbo_A2_02217,Jesus onye eme eluigwe nkea ato. Negodu love🥰🥰 https://t.co/SsTfdXH9uC,0,3,0,0,0,0
igbo_A2_02218,"Mazi Onye Nkuzi, another nkuwobi for you 🤗🤗🤗 https://t.co/M6XgPNAxQ2",0,2,0,0,0,0
igbo_A2_02219,"Nwanne, Chukwu gọzie gị ma nyekwa gị ogologo ndụ, ahụ isike na obi añụrị. https://t.co/tNW31UVCXf",0,2,0,0,0,0
igbo_A2_02220,Onye n'eme mma Mma mma diri gi eh Otu aka n'eru mba onye oma Mma mma diri gi Agam eburu alleluia… https://t.co/GfHMsjX7QL,0,2,0,0,0,0
igbo_A2_02221,@IgboBible Amiiiii!! Ekele m gi chineke....otito diri gi n'elu Kasi Elu...🙏🙏🙏,0,2,0,0,0,0
igbo_A2_02222,Chukwu oma Onye oma a Chukwu oma Onye oma a Chukwu oma Onye oma a a Onye oma #HODService #SUNDAYPRAISEJAM,0,2,0,0,0,0
igbo_A2_02223,@osujiIV Osuji money. Uduakomminri ndi Igbo. A big nwa. Nnukwu mmanwu. Nodu ofuma nwanne. Cheers to a new age. 🤝,0,3,0,0,0,0
igbo_A2_02224,"“♬Imela(2*) Imela Okaka Imela Chineke Imela Onye Oma♬"" #PstGodwinVictor #Worship #SOS",0,2,0,0,0,0
igbo_A2_02225,Jehovah i di egwu ooo...Jehovah...(Jehovah you are wonderful) @TehillahCompany #ThanksGivingService,0,3,0,0,0,0
igbo_A2_02226,♫Okorobia di mma... mma mma eh♫#GH_outerRingRd,0,2,0,0,0,0
igbo_A2_02227,@KelvinOssai Anama si gi... nma-nma Anama si gi... Imela Anama si gi... Nma-nma Onye nwe anyi... Imela Anama si gi... nma-nma Anama si gi... Imela Ọlú aka Jesus onye ebere,0,2,0,0,0,0
igbo_A2_02228,"@chuks_nadia Kelenu Jihovah n'ihi na odinma, n'ihi na ruo mgbe ebighiebi ka ebere ya di",0,2,0,0,0,0
igbo_A2_02229,@Adaora_AO Chukwu gozikwa gi onye m,0,2,0,0,0,0
igbo_A2_02230,onye isi ekene m gi merry christmas,0,2,0,0,0,0
igbo_A2_02231,"Nara Ekele Nara Otuto Ome Mma Nanị Gị ka m ga efe A ga m aja Gị mma Si na ebighebi, ebighebi ruo na ebighebi (2x) ♫♫ #HolyhillWorship",0,3,0,0,0,0
igbo_A2_02232,@Kingsley_EA @Montego_kay Ezigbo nwa afo 👏👏,0,2,0,0,0,0
igbo_A2_02233,"I’ve tested of Your Power You never change, eh-eh Onye’olu Ebube, Dalu Onye Olu Ebube (Onye Olu Ebube) Onye Olu Ebube (Onye Olu Ebube) Amama masi amasi o (Onye’olu Ebube, Dalu) Onye Olu Ebube (Onye Olu Ebube) Chi ka dibia le (Onye Olu Ebube) Amama masi amasi o",0,3,0,0,0,0
igbo_A2_02234,"🎷 🎷 Eze ndi Eze, idi ego Onye nabia ozo, idi ego Onye dikagi, onye dika Chukwu. . .🎷 🎷 #celebrationserive #Thedoves #DignifiedPraises",0,3,0,0,0,0
igbo_A2_02235,♫♫ Ibu ngalaba jise ulom eh (2x) ♫♫ ♫♫ Onye ne mema...♫♫ ♫♫ Only You can do what no man can do ♫♫ ♫♫ Jehovah...♫♫ #CallJesus #RCICService #Day5 #ManifestingOurPotentials #FastingAndPrayer #CommunionService,0,2,0,0,0,0
igbo_A2_02236,Chineke na ndewo ndewowo Onye keru wa ndewo Imela ♬ ♭#HolyhillWorhsip,0,2,0,0,0,0
igbo_A2_02237,Chineke biko gozie umunne'm na ndi enyi'm oma,0,2,0,0,0,0
igbo_A2_02238,"#BCCGloryCentre Praise &amp; Worship... ""Onye ke lu wa E mela, e mela E mela o o o E mela o o o Onyekeluwa e mela""",0,2,0,0,0,0
igbo_A2_02239,Chineke nna eme gokwa nwa ogbenye EZEGE! 🙌,0,2,0,0,0,0
igbo_A2_02240,"@CollinsObinno Ginwa bu Oga ndi Oga, Egbe ana agba n’ anyawu 🙌 🙌 🙌",0,0,0,0,0,0
igbo_A2_02241,"@TehillahCompany: 🎶Oba nla, Oba t'oga, edumare Oba t'oga... Igwe, Igwe🎶 #WordAliveInteractive",0,2,0,0,0,0
igbo_A2_02242,🎵 Odiri onye di ka gi . . . 🎵 #TheDoves #Worship #CelebrationService,0,2,0,0,0,0
igbo_A2_02243,"@___andrella__ Akaọrụ gị dị mma, nne. Jisie ike👍🏾",0,2,0,0,0,0
igbo_A2_02244,Bia buru nwunye m ka i na ata abacha di sharp always. 😆 https://t.co/qIqOjJ1ChH,0,0,0,0,0,0
igbo_A2_02245,@user Eziokwu!! Ihe nke a dim mma nnọọ 🙂,0,3,0,0,0,0
igbo_A2_02246,Odogwu tete. Igadi kwa oo. Jisike umu oma Daalu nu https://t.co/1PQa4UAegu,0,2,0,0,0,0
igbo_A2_02247,Daa lu rinne Chief Allen Onyema. I bu nwanne na mba. Chukwu gozie gi. #igboamaka https://t.co/f0jGi7b6bv,0,3,0,0,0,0
igbo_A2_02248,Amennnnnn.....ezigbo Chukwum. Ihe I na emerem akariaaaa. Otito nine diri gi. https://t.co/JsUzIE2ZDA,0,3,0,0,0,0
igbo_A2_02249,"""♫♪ Chi onyem ji eme onu Mma Mma e Nara ekele Nara otuto Soso gi bu Chim Anyi ga aturu gi Mma Mma...♪♫ "" #Transition #DeeperLight",0,2,0,0,0,0
igbo_A2_02250,"Nwanyi oma m ne me betday tata. Onye nkem, nwuyem mu. Oga dili gi mma. Ahurum gi naya. https://t.co/sv0LicvPLG",0,2,0,0,0,0
igbo_A2_02251,I no dey marry nonsense.. See my wife for crying out loud😭😭❤️❤️❤️❤️❤️... n'úkwù mmanụ nke ọma https://t.co/W1KQCb1e8a,0,2,0,0,0,0
igbo_A2_02252,"@KamDora @nonyeagudozie Happy birthday llnp,Golibe maka Na tata bu ubochi ncheta omumu gi..Chukwu gozie kwa gi",0,2,0,0,0,0
igbo_A2_02253,Anyawu ututu! Post n'ile nwanyi nke a na eme na tuwita na enye m anuri. Chukwu gozie gi na di go. https://t.co/WDkBYzArx7,0,2,0,0,0,0
igbo_A2_02254,@Peruzzi_VIBES Onyenweanyi gozie gi,0,2,0,0,0,0
igbo_A2_02255,Hail my Jesus Ebube ebube igwe.. #FamilySunday #PraiseWorship #SweetPsalmist @Alazino,0,2,0,0,0,0
igbo_A2_02256,"Onye na eme mma lewe ikpere m n'ala, Chineke idinma. #AfricanPraise #KoinoniaService #ROG",0,3,0,0,0,0
igbo_A2_02257,@chukwuphilip4 @bzee01 ezigbo mmadu spoil me biko,0,0,0,0,0,0
igbo_A2_02258,@iamAdacyprain @Getthismoney22 @AfamDeluxo Daalụ nwanne mmadụ ❤️,0,2,0,0,0,0
igbo_A2_02259,@CHINWENDUH Ezigbo nwanyi oma. Ya gaziere unu abuo.,0,2,0,0,0,0
igbo_A2_02260,@bianca_ikechuks Bia ka m nye gi aka,0,0,0,0,0,0
igbo_A2_02261,Chineke na-eme mma Imela Ekele diri gi Imela ♫♫ #HolyhillWorship,0,2,0,0,0,0
igbo_A2_02262,Agam aturu Chineke nma nma onye nwe anyi imera...,0,2,0,0,0,0
igbo_A2_02263,Igbo nma nma nu .... rie nu ...... nwor nu.... ndi banyi ekelem nu ohh... @PBbns5 has once again shown us that we don't do basic on this lane...... ndi amaro otu anyi di kwado!!!!! #IndomieShareUrStyle #BBNaijia #BBNaijaLockdown #VOTEPrince #VOTEPrince #BBNaijia #royalarmy,0,2,0,0,0,0
igbo_A2_02264,mad o daalu nnukwu madu ndi imo ji eme onu,0,2,0,0,0,0
igbo_A2_02265,"Chijindu, Chi na emerem nma, Ozo piata piata n'ogu, Omerenma kpo ya oji, Odiuko neme nma, Aka gbajiri igwe, Odogwu, Omokachi, Idi nma neme nma, Igwe....... Obata ulu adinma Imela eh Imela...... Ejim aja ekele bia, imela!!!!",0,3,0,0,0,0
igbo_A2_02266,🎶🎶🎶🎶 #PRAISE Echetalam o Echetalam Ihi omeren Jesus onye obioma #ThelovechannelsNG #ShiftService@TLCC #Gratefulness,0,2,0,0,0,0
igbo_A2_02267,"Onye ukwu ka ibu, Ihe ukwu ka eji mara gi Chim oo... God is so wonderful ✊ https://t.co/9DhYMEQv7l",0,2,0,0,0,0
igbo_A2_02268,"Onye n’eme nma emekwara’m ozor. Another year, another birthday. 💃 #aprilborn #birthdaygirl #fearfullyandwonderfullymade @ Transcorp Hilton Abuja https://t.co/INeTmLyjKS",0,3,0,0,0,0
igbo_A2_02269,"John 4 vs 14: Aka, aka ya. Aka Jehovah na-eme mma.... Isi iyi nke ndụ, nke na-adịghị ata ata...",0,2,0,0,0,0
igbo_A2_02270,"Singing: Chukwu Oma, Onye Oma nna #CallingUntoTheDeep #HolyCommunion @Anoke_DC @obedclothiers @AEOlayimika @thesegunaluko",0,2,0,0,0,0
igbo_A2_02271,@CynthiaOlaedo4 😁😁😁😁 daalu ooo Umu gi mekwere gi otu aa,0,3,0,0,0,0
igbo_A2_02272,NP Chukwu Agozigo go gi REMIX - @illBlissGoretti ft @terryapala &amp; Lucy Q // #TheMiddayExpress With @Oma_Iam MixBy @DJ_FX2,0,2,0,0,0,0
igbo_A2_02273,🎶Egwu Mara ma Kam Ga Gbara Chineke Mo Egwu Mara ma 🎶 #Alabaster #GreaterGrace #JumpStart2019,0,2,0,0,0,0
igbo_A2_02274,"Ekele dịrị gị ónyé kéré eligwe n'uwa. Ṅara mbụ li élú. Ónyé mèrè kà anyị hụ ụbọchị nke tà, ṅara ekele na ojija mma ná áhà Jizọs Kraịst bú onye nwé anyị. Amén.! Ụnụ á bolachi.",0,2,0,0,0,0
igbo_A2_02275,🎶🎶 Onye kere uwa lekwa ikperem n'ala...Chineke idi nma 🎶🎶 #CWFIChoir #CGMIGC @user #Thanksgiving2016 https://t.co/egxEZgmcju,0,3,0,0,0,0
igbo_A2_02276,"@AfamDeluxo Achorom igote beans, garri, indomie, supagetti na akwa kam were nye ndi bem nri. Chineke gozie gi nwannem.",0,2,0,0,0,0
igbo_A2_02277,"#Woship @dbaroness leading @TehillahCompany in the song ""Odighi onye di ka gi"" #ThanksGivingService #HOTRService",0,2,0,0,0,0
igbo_A2_02278,"@ebukakanary1 @RosemaryOcheze @kingsleynovich @Nonniblaze @nonsookongwu @AdannaPapa @chaigzy @chinemeogu @odomstanley25 @DJay_illfingaz @AnthonyLabrad11 @EmekaAmakeze Nya bụ echiche dị kwa mma, ma ọbụrụ ná a hazie yá ofuma",0,0,0,0,0,0
igbo_A2_02279,#Vibing📻 Chukwu Agozi Go Gi - @illBlissGoretti #TheZone w/ @yungboss42 #ThursdayMotivation https://t.co/q6xaogarF0,0,2,0,0,0,0
igbo_A2_02280,Otua ka Chineke m di Agidigba eeee Agidigba eeeee ♫♬#HolyhillWorship,0,3,0,0,0,0
igbo_A2_02281,Asi no obughi Jesus....kai!!!! Happy Easter celebration,0,2,0,0,0,0
igbo_A2_02282,Lekwa Nwanyi Oma Chukwu ji gozie Ezi na Ulo m Ncheta Anuri Ubochi Omumu Gi Nnem Oma I Call Her #Beloved People Call Her #ChristAmbassador Happy Birthday Nne Ora Nile Your Last Daughter Loves You So Much #MyBelovedMummy Obiajulu Odirachikwumma Chukwu Gozie Gi https://t.co/GMK4WssgCA,0,2,0,0,0,0
igbo_A2_02283,Goodnight ndi nkem.. 🤗🤗,0,0,0,0,0,0
igbo_A2_02284,Onye Anambra Ndi Anambra Congratulations Obiano,0,2,0,0,0,0
igbo_A2_02285,"🎤Aka aka ya, Aka Jehovah ne'eme mma #ointmentofgrace",0,2,0,0,0,0
igbo_A2_02286,"Jehovah, Obu otua ka mma mma gi Siri di? #My_Testimony #Halleluyah_To_The_Most_High @ Federal Capital Territory, Nigeria https://t.co/pT7nHADFqr",0,2,0,0,0,0
igbo_A2_02287,Bianu Sorom Sorom ke le Chi mo o Bianu buli e ee Bule Jesus elu Nma nma dirigi o o o Chineke onye we rum Otito dirigi o o o Na r'e ekele 😁,0,3,0,0,0,0
igbo_A2_02288,"@ZinnieD Heyyyyyyyyyyyyyy, congratulations mama. Chukwu gozie unu nile ❤️",0,3,0,0,0,0
igbo_A2_02289,@DaveNwajiuba Papa Alicia. Ekele m gi ooooooh,0,2,0,0,0,0
igbo_A2_02290,@Itsbombo @melb_mab @chaigzy @chuks_nadia @CO_Chiamaka Imela nwoke oma daalu,0,2,0,0,0,0
igbo_A2_02291,"Ọ gịnị ka m ga eji kelee Jehova. Gịnị ka m ga eji kelee onye na eme nma, gịnị ka m ga eji kelee okaka na ngọzi niile ọ gọziri mụ n elu ụwa https://t.co/o8613QRNrL",0,2,0,0,0,0
igbo_A2_02292,"CHOIR MINISTRATION: Jehovah Odighi Onye Dikagi 🎻🎼🎶📯🎷🎺🎹🎵"" #MarchThanksgivingService #ComeAndDrink #ThereIsNoOneLikeYou",0,2,0,0,0,0
igbo_A2_02293,Imela Imela Oka Ka Onye Keruwa Imela Eze Mo #worship #Thanksgivingservice #Rogicabuja,0,2,0,0,0,0
igbo_A2_02294,Nna egwu a asogbu go m @Officialchike Daalụ nwanna. Ọ bụzi ka ife nlachasi si asọ ❣️❣️ https://t.co/Gxr7kuvRKk,0,3,0,0,0,0
igbo_A2_02295,@ethelbertnwosu I na try kwa Jehovah di Ebube !,0,2,0,0,0,0
igbo_A2_02296,♬Eze ndi eze I di egu o Onye na bia ozo I di egu o♬ #ThanksgivingService #GH_OuterRingRd,0,3,0,0,0,0
igbo_A2_02297,Anuri Ncheta Ubochi Omumu Gi Odogwu Nwoke @MoghaluKingsley Chukwu goziwerem gi esepu aka. Golibe... @57 God Keep you. https://t.co/FyPVXEQ6YE,0,3,0,0,0,0
igbo_A2_02298,Happy birthday Zee Nwa Mama @zoroswagbag 🎂 🎼Jehovah ebunyigo gi elu - higher higher 🎼 🚀🚀🚀… https://t.co/N8uvAtadzL,0,2,0,0,0,0
igbo_A2_02299,"A wum nwafor #igbo Eshim obodo a'kpo #Ogbosisi, #Umuguma, #Owerri-West, n'Imo Steeti. Arim very very proud igwa uwa n'ile sha'awum nwafor #igbo Nde shimara ite y'agbo!!! Biko I wuru onye uyo, jishie Ike kesaa ederede a, k'uwa nu ya.",0,2,0,0,0,0
igbo_A2_02300,@OgbajiIfeanyi Happy birthday Ofú nwa na Awka etiti. Chukwu gozie gị. Ịga adika echi makana echi adịghị agwụ agwụ. Aga eji gị ama atụ ezigbo ihe. Olisa bunie gị enu.,0,3,0,0,0,0
igbo_A2_02301,@Chimnoya1 Wow. Ibugodu Ezigbo Ada ndi Igbo ji Eme onu. Jisike. I'm proud of you too.,0,3,0,0,0,0
igbo_A2_02302,Oke nkume nke m nwere Chi m adighi ehi ura Oke nkume nke m nwere Chi m adighi ehi ura O dighi… https://t.co/UaqE7jYsJZ,0,2,0,0,0,0
igbo_A2_02303,Ewem obi ụtọ nú ọtụtụ á.😔☹️,0,2,0,0,0,0
igbo_A2_02304,otua ka chineke anyi di eh agidigba eh eh eh agidigba eh otua ka chineke anyi di eh agidigba eh eh eh agidigba eh otua ka chineke anyi di eh agidigba eh eh eh agidigba eh ♫♬,0,3,0,0,0,0
igbo_A2_02305,@MomentsWithBren Nne chukwu gozie gi ofuma 👌,0,3,0,0,0,0
igbo_B2_00001,nna rukwaanu ole mgbe,0,0,0,3,0,0
igbo_B2_00002,@reminola 😂😂😂😂😂ekwensu racha gi Ike got me there,3,0,0,0,0,0
igbo_B2_00003,@user @user @user Dalụ 🙌🏾 Chukwu gozie gị,0,3,0,0,0,0
igbo_B2_00004,@xomtochukwu Omo Sapa aburo guy name Sapa dị real Sapa ji ụmụ boys😭😭😩😩😩,0,0,0,0,0,0
igbo_B2_00005,@user Umuazi na-enye Ya Nsogbu,0,0,0,0,0,0
igbo_B2_00006,Ndi Ugwu Hausa na enye anyi ezigbo nsogbu na ala anyi https://t.co/GccXzrU247,0,0,0,3,0,0
igbo_B2_00007,@user Mechie onu biko🙄. See master...,2,0,0,0,0,0
igbo_B2_00008,"Ise ewu, Abacha..... Ofensala, ofe akuko😋😂",0,0,0,0,0,0
igbo_B2_00009,@friendlyNerdd @DenikeOlori @officialdreay You no Sabi speak English cha cha. Isi gị kpọrọ nku,0,0,2,0,0,0
igbo_B2_00010,Jiri wayo iwe na ewe gi https://t.co/I4N5whR9wN,2,0,0,0,0,0
igbo_B2_00011,"Adala mbà ma obu ichegbu kwa onwe gì. Kama ichegbu onwe gị, kpee ekpere. Ì kpe ekpere na otuto na-emetụta nchegbu gị. N'ime ekpere, mee ka Chineke mara nchegbu gị. Tupu ị mara ya, mmetụta nke Chineke zuru oke ga-eme… https://t.co/RBGBDiRbid",0,0,0,2,0,0
igbo_B2_00012,Odogwu adigo soft Ụmụ azi avogo odogwu vamvamvam!! https://t.co/d6HqIEEYZT,0,0,0,0,2,0
igbo_B2_00013,Okwa na anwu a ka mmadu ga no na kwa iko. ? Chai! Ekwensu e romancia mamiwater,0,0,3,0,0,0
igbo_B2_00014,@MalachyOdo1 😂 Ka Chineke kpokwa lockdown oku!,3,0,0,0,0,0
igbo_B2_00015,@AdannaPapa @Ada_Ojilibeka Agwuru ga gbukwa ndi mmadu😩,0,0,0,2,0,0
igbo_B2_00016,@user Ike gwuru nwatakiri ahu,0,0,0,2,0,0
igbo_B2_00017,@user Jubril gawat and Co.... Ndị ịsị gbariri pieces,0,0,2,0,0,0
igbo_B2_00018,"@user @user Ya gba m ara, no wahala",0,0,0,0,0,0
igbo_B2_00019,@ChrisWheatley_ ifele me gbuo gị https://t.co/Xfn3bpHXk3,0,0,2,0,0,0
igbo_B2_00020,@akaebube 😂😂😂...onye ara ki bu,2,0,1,0,0,0
igbo_B2_00021,@TheMbuhari ara gbagbukwe gi na traveling gi ahu!,3,0,0,0,0,0
igbo_B2_00022,"#TWHSunriseService #HOTRService ♬Okaka Onye kere ihe nile, agada gbachiri uzo, onye nwe ike♬ @CityofDavidWH",0,3,0,0,0,0
igbo_B2_00023,@jdemenike Onye nkuzi odeakpu.,0,0,2,0,0,0
igbo_B2_00024,"@user Ara gbawa gi isi mana o Bu insult, but o bu blessing Chukwu Gozie gi",3,0,0,0,0,0
igbo_B2_00025,"Ooh, it's actually ""Nwa Onye akwuna"" https://t.co/fRntbY1a8o",0,0,0,0,2,0
igbo_B2_00026,"@user Ma onye goro ego, ma onye rere ere; ha ncha ga atakụta ya konkiri",2,0,0,0,0,0
igbo_B2_00027,Ndị na-egbu mmadụ ka ọkụkọ mata na onye loro mkpụrụ udara ga-anyụ ya anyụ #igbu ndị ụka. https://t.co/gjQtjGspSF,0,0,0,2,0,0
igbo_B2_00028,Mpa ebuka rijuo nsi afo https://t.co/X7dEGdlJNV,3,0,0,0,0,0
igbo_B2_00029,@user kita ka igwuchaa abi? Disie ike!,0,0,0,0,0,0
igbo_B2_00030,@Hitmanassasin00 Call food gbuwa gi onu there,3,0,0,0,0,0
igbo_B2_00031,@chaigzy @Eatndrown @kingsleynovich @CynthiaOlaedo4 @GODSNEAR1 Okwu nwoke ọjọọ na akpụ ndị Nigeria isi aliberti kpụrụ..... Onye dị??,0,0,2,0,0,0
igbo_B2_00032,hichaa anya mmiri di nanya m biko onyenwe m,0,0,0,3,0,0
igbo_B2_00033,@icezic Kitikpa gbawapu gi onu dia 😩😩😩,3,0,0,0,0,0
igbo_B2_00034,@uchelily7 @pweedylove99j Na dem go tire.. ndi ara,2,0,0,0,0,0
igbo_B2_00035,jonathan wasnt an option agree remi sonaiya kingsley moghalu and a few more like them werent options too ndi ara ndi omekome ndi uchu ndi iberibe mtcheeww taa si nu ebe a puo biko,2,0,0,0,0,0
igbo_B2_00036,christ melu anyi ebele,0,0,0,3,0,0
igbo_B2_00037,Onye ujo akwukwo! https://t.co/RgtmUjv6xG,0,0,0,0,0,0
igbo_B2_00038,C. Ronaldo! @Cristiano One man squad. Odogwu akataka. Agụ bata ohia mgbada awalu oso. Ofu onye ana asị unu abiala. Ololu ihe lolu ihe lolu Atletico Madrid. #JuveAtleti,0,3,0,0,0,0
igbo_B2_00039,Odighi onye di ka Gi! #HymnFriday #PraiseFriday,0,3,0,0,0,0
igbo_B2_00040,@user @user Ezigbo nsogbu di!,0,0,0,3,0,2
igbo_B2_00041,@Pick_Twoo Chukwu ekwekwana ihe ojoo,0,0,2,0,0,0
igbo_B2_00042,nwanne iwe na ewe gi o,0,0,0,0,0,0
igbo_B2_00043,"HAPPY NEW YEAR Igbo - ezi afọ ọhụrụ Yoruba - e ku odun, eku iyedun Hausa - barka da sabon shekara Zulu - Jabulela unyaka omusha French – Bonne Année Spanish – ¡Feliz Año Nuevo! Italian – Buon anno German – Frohes Neues Jahr #HappyNewYear2021 ❤",0,2,0,0,0,0
igbo_B2_00044,"Nye onye dalu ibi one million, echi otoo afo 👏",0,0,2,0,0,0
igbo_B2_00045,@user Nne eeeeee....... Ike gwuru eziokwu,0,0,0,2,0,0
igbo_B2_00046,@Poltergeyst_ Seconded. Okwa machie mmadu ezigbo nti 😃🙄,3,0,0,0,0,0
igbo_B2_00047,@poseidon_eX 😄. Ike ndị a gwụrụ mehnn,0,0,0,2,0,0
igbo_B2_00048,@iykimo little wonder they even had the keys to the safe. Ndi ala nolu ebea n'aghu aka n'ike na-esi na imi. Ndi agholi k'agbaa. https://t.co/FycsnhwAqo,0,0,2,0,3,0
igbo_B2_00049,@iphieajike @Maltina Nwanne mmadu Ada OMA,0,0,0,0,0,0
igbo_B2_00050,@user @user Elu uwa nka sef 😭😭😭,0,0,0,3,0,0
igbo_B2_00051,@_Ebubechukwu_ Dalụ nwaanyị ọma,0,3,0,0,0,0
igbo_B2_00052,Jehova bu eze na ebe kachasi enu.... 🙌,0,0,0,0,0,0
igbo_B2_00053,@Ifexla Cha kwa lu ndị ogbu ala obala na ụzọ 😁😁,0,0,0,0,0,3
igbo_B2_00054,RT @IgboBible Ihere agaghị eme ụmụ Chineke.,0,0,0,2,0,0
igbo_B2_00055,@onyeka18 😂😂😂 ngwanu Nwachukwu uche gi di ya ooo 🤣🤣🤣🤣🤣🤣,0,0,0,0,0,0
igbo_B2_00056,"@X_U_B_Y @cremechic11 Nna, Obodo bu igwe.",0,0,0,3,0,0
igbo_B2_00057,@user 😂😃😂 ... ezigbo ndi ala,0,0,2,0,0,0
igbo_B2_00058,"@igboekweebuka I'll find you... M nweta gị, m gbajiee gị ụkwụ",1,0,0,0,0,0
igbo_B2_00059,Ndi be nwunye m ka i na-akpari RT @VEECTA: Hmmm ndi ofe mmanu! Ndi obu asi eje ogbe! Tuo fa egwu oh Maka na asili bu ife gbulu fa. Tufiakwa!,0,0,2,0,0,0
igbo_B2_00060,chibby kay onye ara,2,0,0,0,0,0
igbo_B2_00061,@user Umuazi a na akpasu mmadu iwe,2,0,0,0,0,0
igbo_B2_00062,"@theomego @JauntyUnachukwu Nwanne'm, nna run o. Maka ndu gi! 😁",0,0,0,0,0,2
igbo_B2_00063,Why do I feel na Doctor ahu na scam ndi mmadu so na ndi gbara report maka PosfFelly 🤔🤔🤔🤔🤔,0,0,0,0,0,2
igbo_B2_00064,@Lilymikell Lol. Ndi mmadu na ezuzu ezuzu,0,0,2,0,0,0
igbo_B2_00065,"@Uchez2 it is ooh, no mind ndi obi-akpor",0,0,0,0,0,0
igbo_B2_00066,@HenryEkene_iam that's igbo man for u naaa! Sense ha di egwu,0,0,0,0,1,0
igbo_B2_00067,@user Ehhen kedu Mgbe nke ahu bidoro ?🙁,0,0,0,0,2,0
igbo_B2_00068,@user Love gbakwa oku!!!,3,0,0,0,0,0
igbo_B2_00069,"@IAmBleblo @Elcrucifixio Osi no, 'ebelu akpa amu nile no here, nye baba'...",0,0,2,0,0,0
igbo_B2_00070,@Nwachi3f 😂 😂 ofu onu gi a,0,0,0,0,0,0
igbo_B2_00071,@user @user Nna Life di uso...Asaba amaka,0,2,0,0,0,0
igbo_B2_00072,"Happy birthday ezigbo nne mu ochie @user💐 Ka ife nile bu ife oma, aru isi Ike n'ogologo ndu buru nke gi, now and forever.. Amen! 🙏",0,3,0,0,0,0
igbo_B2_00073,"@CheRox Nne, Ada di Nma n'Ikoyi, Oma uma asa aru. Happy Birthday, ego oyibo n'dubai",0,3,0,0,0,0
igbo_B2_00074,"@UchePOkoye @ChifeDr Chife, Chukwu Okike Abiama gọzie gị. Mere gị ihe nile ịbụ n'obi. Bụọrọ gị Onye izizi na Onye ikpeazụ.",0,2,0,0,0,0
igbo_B2_00075,@YuGoDoLL Like ... nya mechie onu,1,0,0,0,0,0
igbo_B2_00076,@user OK oga m. Chukwu gozie gi nke 'oma,0,3,0,0,0,0
igbo_B2_00077,"So guys now wear waist beads too? Deede Jesus, biko ke mgbe ìna kwado ibia 😩😩",0,0,0,0,3,0
igbo_B2_00078,@Jamessucre2 Fire pukwa gi onu,2,0,0,0,0,0
igbo_B2_00079,Ekwula ihe a!!! 😆 https://t.co/StTswLdl8v,0,0,0,0,3,0
igbo_B2_00080,odi egwu o,0,0,0,2,0,2
igbo_B2_00081,"@chikaunigwe Dalụ nwannem nwanyi. Nke iji, ya gaziere gi. #IgboWomenWiki",0,3,0,0,0,0
igbo_B2_00082,ezigbote nwaanyi oma,0,2,0,0,0,0
igbo_B2_00083,"@AfamDeluxo Happy birthday....ogologo ndu na aru isike. Mana na m Juo, @AfamDeluxo kee k'isi kwadoo😁",0,2,0,0,0,0
igbo_B2_00084,Fuck America sha. Ndi mgbu. https://t.co/guRAkEOGu6,2,0,0,0,0,0
igbo_B2_00085,@LilyVJohnson 😁😁😁😁 ihe nile bu okwu,0,0,0,0,0,0
igbo_B2_00086,@sir_odymufc Lol Hapu ndi iberibe,2,0,0,0,0,0
igbo_B2_00087,@Nedunaija @DIGITALEAGLE777 @obyezeks Hapu onye ofemmanu ahu ka ona ekwu nonsense,0,0,0,0,0,0
igbo_B2_00088,@IphyQ umu nwayi di egwu,0,0,0,0,0,0
igbo_B2_00089,Unu na lacha ike 😭😭😭,0,0,3,0,0,0
igbo_B2_00090,@Iruobe9 Dead or alive Chukwu kpọọ ya ọkụ!,2,0,0,0,0,0
igbo_B2_00091,"@user Odiegwu, umu nwanyi amirisigo ndu Di gi na Aru",0,0,2,0,0,0
igbo_B2_00092,@user Ibu nnoo okpo😭😭😭😭 https://t.co/jSskYHjIpS,1,0,0,0,0,0
igbo_B2_00093,Uchu Kitikpa lachapu gi Anya Nkita rifokwa gi nsi Anuofia https://t.co/vIjY8SPJs3,3,0,0,0,0,0
igbo_B2_00094,Ibu Chukwu Onye di nma🎼🎼🎼🎼 @user #IYTC2017 https://t.co/gcNpz9Z47n,0,2,0,0,0,0
igbo_B2_00095,"Mechie onu, nwokem! https://t.co/pLgb6s0mFj",3,0,0,0,0,0
igbo_B2_00096,@Akjesus Ndi Chukwu ga akpo oku,0,0,2,0,0,0
igbo_B2_00097,Ruth. Iyawochukwu. Chukwu gozie gi maka asisa nke a. https://t.co/bX8hEPPXN6,0,2,0,0,0,0
igbo_B2_00098,obi adirogodi gị mma,0,0,0,2,0,0
igbo_B2_00099,@Ezemmuo_Nkanu Ifele adiro gi n'anya🙄,0,0,1,0,0,0
